Época	Pérdida
191	0.199241
192	0.198034
193	0.196999
194	0.196599
195	0.197754
196	0.201783
197	0.197194
198	0.195717
199	0.197968
200	0.194103
201	0.193556
202	0.194316
203	0.194513
204	0.191257
205	0.191172
206	0.190169
207	0.191865
208	0.188721
209	0.187627
210	0.188574
211	0.186334
212	0.185706
213	0.186474
214	0.186791
215	0.183716
216	0.183552
217	0.186220
218	0.185712
219	0.181098
220	0.182455
221	0.183039
222	0.179688
223	0.180817
224	0.179904
225	0.177759
226	0.177396
227	0.177837
228	0.176687
229	0.175726
230	0.174481
231	0.175736
232	0.175370
233	0.173135
234	0.173220
235	0.172457
236	0.170797
237	0.171519
238	0.172862
239	0.168913
240	0.170901
241	0.170665
242	0.167686
243	0.168304
244	0.169397
245	0.166154
246	0.167688
247	0.166978
248	0.164169
249	0.165944
250	0.165175
251	0.162994
252	0.163027
253	0.161765
254	0.162207
255	0.162705
256	0.161908
257	0.161724
258	0.160716
259	0.159309
260	0.159477
261	0.158356
262	0.157595
263	0.156686
264	0.156390
265	0.156396
266	0.154394
267	0.154803
268	0.154440
269	0.153105
270	0.152279
271	0.151955
272	0.151588
273	0.150558
274	0.149733
275	0.149284
276	0.148667
277	0.148850
278	0.147680
279	0.146875
280	0.146297
281	0.146551
282	0.145839
283	0.144857
284	0.144668
285	0.144172
286	0.143421
287	0.143593
288	0.142605
289	0.142144
290	0.141485
291	0.141891
292	0.141183
293	0.140465
294	0.140241
295	0.140014
296	0.139193
297	0.139594
298	0.139356
299	0.138051
300	0.138310
301	0.138095
302	0.136630
303	0.137311
304	0.136249
305	0.135418
306	0.135293
307	0.135231
308	0.135260
309	0.134401
310	0.135299
311	0.136721
312	0.138628
313	0.133211
314	0.136893
315	0.136878
316	0.135451
317	0.136698
318	0.135584
319	0.133864
320	0.132426
321	0.133562
322	0.133835
323	0.133333
324	0.132213
325	0.130347
326	0.132331
327	0.131529
328	0.129644
329	0.130039
330	0.129448
331	0.128068
332	0.128875
333	0.127839
334	0.127547
335	0.126584
336	0.127352
337	0.126333
338	0.125710
339	0.125620
340	0.124769
341	0.124574
342	0.124758
343	0.124274
344	0.123703
345	0.123090
346	0.123032
347	0.122526
348	0.122165
349	0.122296
350	0.121881
351	0.121690
352	0.121581
353	0.120854
354	0.120936
355	0.120383
356	0.120513
357	0.120271
358	0.119785
359	0.119835
360	0.119060
361	0.118660
362	0.118645
363	0.118162
364	0.118294
365	0.117743
366	0.117447
367	0.117349
368	0.116864
369	0.116655
370	0.116463
371	0.116040
372	0.116108
373	0.116197
374	0.116165
375	0.116327
376	0.115843
377	0.115606
378	0.115108
379	0.114931
380	0.114712
381	0.114283
382	0.113838
383	0.113540
384	0.113326
385	0.113164
386	0.113182
387	0.113296
388	0.113322
389	0.113516
390	0.114098
391	0.112718
392	0.111846
393	0.111324
394	0.111219
395	0.111196
396	0.111801
397	0.112621
398	0.111409
399	0.110526
400	0.110233
401	0.110324
402	0.110926
403	0.110481
404	0.111152
405	0.109595
406	0.109256
407	0.109108
408	0.108987
409	0.108862
410	0.108522
411	0.108857
412	0.108179
413	0.108236
414	0.107839
415	0.107486
416	0.107105
417	0.106666
418	0.106370
419	0.106472
420	0.106236
421	0.106177
422	0.105996
423	0.105702
424	0.106033
425	0.105549
426	0.105918
427	0.105141
428	0.105204
429	0.104576
430	0.104203
431	0.104872
432	0.104773
433	0.105305
434	0.105023
435	0.105327
436	0.103408
437	0.104217
438	0.104608
439	0.104450
440	0.105518
441	0.103343
442	0.103892
443	0.104244
444	0.103673
445	0.104912
446	0.103133
447	0.103345
448	0.102508
449	0.102885
450	0.102772
451	0.102838
452	0.102680
453	0.101841
454	0.103079
455	0.102584
456	0.101674
457	0.103300
458	0.102134
459	0.104009
460	0.100874
461	0.102699
462	0.105426
463	0.105284
464	0.102802
465	0.105839
466	0.107082
467	0.106689
468	0.104882
469	0.104187
470	0.107711
471	0.102060
472	0.102831
473	0.104828
474	0.105608
475	0.124554
476	0.170446
477	0.256441
478	0.387479
479	0.165198
480	0.232193
481	0.208671
482	0.159173
483	0.186338
484	0.165952
485	0.158024
486	0.145535
487	0.154709
488	0.143504
489	0.142232
490	0.136631
491	0.127078
492	0.126151
493	0.132408
494	0.127524
495	0.125114
496	0.121639
497	0.120501
498	0.115877
499	0.115495
500	0.113949
501	0.111745
502	0.111237
503	0.110461
504	0.108923
505	0.108391
506	0.107542
507	0.106329
508	0.105604
509	0.105643
510	0.104947
511	0.104245
512	0.103684
513	0.102798
514	0.102337
515	0.102231
516	0.101984
517	0.101568
518	0.101278
519	0.100893
520	0.100557
521	0.100287
522	0.100105
523	0.099743
524	0.099577
525	0.099295
526	0.099070
527	0.098960
528	0.098698
529	0.098526
530	0.098330
531	0.098156
532	0.097994
533	0.097780
534	0.097635
535	0.097382
536	0.097272
537	0.097096
538	0.097020
539	0.096857
540	0.096741
541	0.096545
542	0.096424
543	0.096304
544	0.096162
545	0.096057
546	0.095937
547	0.095785
548	0.095656
549	0.095534
550	0.095411
551	0.095293
552	0.095174
553	0.095084
554	0.094962
555	0.094844
556	0.094713
557	0.094599
558	0.094498
559	0.094389
560	0.094281
561	0.094176
562	0.094059
563	0.093946
564	0.093842
565	0.093756
566	0.093650
567	0.093542
568	0.093463
569	0.093363
570	0.093230
571	0.093117
572	0.093015
573	0.092916
574	0.092810
575	0.092688
576	0.092577
577	0.092468
578	0.092338
579	0.092297
580	0.092168
581	0.092016
582	0.091935
583	0.091796
584	0.091713
585	0.091600
586	0.091475
587	0.091386
588	0.091314
589	0.091173
590	0.091081
591	0.090971
592	0.090870
593	0.090753
594	0.090660
595	0.090565
596	0.090450
597	0.090355
598	0.090233
599	0.090124
600	0.090022
601	0.089922
602	0.089806
603	0.089699
604	0.089611
605	0.089512
606	0.089443
607	0.089326
608	0.089234
609	0.089128
610	0.089020
611	0.088916
612	0.088838
613	0.088730
614	0.088630
615	0.088519
616	0.088440
617	0.088344
618	0.088225
619	0.088147
620	0.088051
621	0.087972
622	0.087889
623	0.087748
624	0.087647
625	0.087571
626	0.087461
627	0.087403
628	0.087269
629	0.087184
630	0.087109
631	0.086994
632	0.086895
633	0.086790
634	0.086709
635	0.086677
636	0.086502
637	0.086467
638	0.086336
639	0.086292
640	0.086173
641	0.086054
642	0.085975
643	0.085874
644	0.085789
645	0.085706
646	0.085612
647	0.085522
648	0.085436
649	0.085349
650	0.085214
651	0.085146
652	0.085021
653	0.084953
654	0.084854
655	0.084759
656	0.084679
657	0.084566
658	0.084495
659	0.084389
660	0.084280
661	0.084170
662	0.084135
663	0.084015
664	0.083887
665	0.083803
666	0.083750
667	0.083703
668	0.083584
669	0.083446
670	0.083351
671	0.083337
672	0.083231
673	0.083130
674	0.083031
675	0.082910
676	0.082800
677	0.082742
678	0.082656
679	0.082556
680	0.082447
681	0.082395
682	0.082311
683	0.082235
684	0.082150
685	0.082090
686	0.082016
687	0.081886
688	0.081798
689	0.081688
690	0.081582
691	0.081473
692	0.081418
693	0.081345
694	0.081311
695	0.081248
696	0.081211
697	0.081127
698	0.081074
699	0.080939
700	0.080784
701	0.080764
702	0.080682
703	0.080566
704	0.080435
705	0.080435
706	0.080339
707	0.080292
708	0.080249
709	0.080192
710	0.080104
711	0.080066
712	0.080123
713	0.080059
714	0.079968
715	0.079916
716	0.079855
717	0.079715
718	0.079451
719	0.079360
720	0.079354
721	0.079204
722	0.079119
723	0.078964
724	0.078917
725	0.078782
726	0.078636
727	0.078555
728	0.078560
729	0.078566
730	0.078544
731	0.078656
732	0.078801
733	0.079131
734	0.079128
735	0.078808
736	0.078609
737	0.078572
738	0.078314
739	0.077889
740	0.077725
741	0.077492
742	0.077573
743	0.077203
744	0.077359
745	0.077067
746	0.077177
747	0.077057
748	0.077138
749	0.077278
750	0.077486
751	0.078030
752	0.078143
753	0.077826
754	0.077723
755	0.077738
756	0.077419
757	0.076647
758	0.076755
759	0.076516
760	0.076668
761	0.075944
762	0.076578
763	0.076176
764	0.076340
765	0.076342
766	0.077348
767	0.077940
768	0.079154
769	0.077249
770	0.077447
771	0.077219
772	0.077749
773	0.076678
774	0.077905
775	0.078575
776	0.082235
777	0.078417
778	0.078106
779	0.076176
780	0.078877
781	0.076364
782	0.077329
783	0.076134
784	0.077003
785	0.076972
786	0.074966
787	0.076838
788	0.076199
789	0.076521
790	0.075455
791	0.076534
792	0.076286
793	0.077072
794	0.075162
795	0.075565
796	0.075635
797	0.074576
798	0.075681
799	0.074125
800	0.074362
801	0.074338
802	0.073921
803	0.074001
804	0.073609
805	0.073519
806	0.073319
807	0.073492
808	0.073260
809	0.072770
810	0.072846
811	0.072731
812	0.072755
813	0.072442
814	0.072185
815	0.072281
816	0.072205
817	0.072118
818	0.071912
819	0.071845
820	0.071593
821	0.071696
822	0.071524
823	0.071495
824	0.071434
825	0.071236
826	0.071221
827	0.071014
828	0.071075
829	0.070862
830	0.070869
831	0.070772
832	0.070751
833	0.070669
834	0.070618
835	0.070517
836	0.070439
837	0.070346
838	0.070279
839	0.070265
840	0.070167
841	0.070112
842	0.070027
843	0.069948
844	0.069880
845	0.069811
846	0.069644
847	0.069620
848	0.069565
849	0.069472
850	0.069372
851	0.069299
852	0.069259
853	0.069191
854	0.069100
855	0.069070
856	0.069034
857	0.068926
858	0.068872
859	0.068877
860	0.068850
861	0.068969
862	0.069224
863	0.069595
864	0.070004
865	0.070290
866	0.070414
867	0.070247
868	0.069614
869	0.068703
870	0.068296
871	0.068136
872	0.068153
873	0.068583
874	0.069125
875	0.069079
876	0.068401
877	0.068064
878	0.067709
879	0.067902
880	0.068264
881	0.068507
882	0.068415
883	0.068509
884	0.068000
885	0.067119
886	0.067700
887	0.067653
888	0.068317
889	0.068870
890	0.068309
891	0.067964
892	0.067488
893	0.068230
894	0.067703
895	0.066636
896	0.067961
897	0.068437
898	0.069713
899	0.070422
900	0.069994
901	0.068672
902	0.068772
903	0.073622
904	0.072253
905	0.069173
906	0.070707
907	0.073201
908	0.075060
909	0.069511
910	0.071808
911	0.074747
912	0.071347
913	0.071634
914	0.072522
915	0.070091
916	0.068396
917	0.072553
918	0.072243
919	0.070791
920	0.071989
921	0.073769
922	0.068954
923	0.070042
924	0.069283
925	0.069540
926	0.068529
927	0.068051
928	0.069764
929	0.068133
930	0.067049
931	0.067234
932	0.067546
933	0.066377
934	0.066489
935	0.066404
936	0.066584
937	0.065583
938	0.065487
939	0.065592
940	0.065344
941	0.065162
942	0.065068
943	0.064969
944	0.064592
945	0.064623
946	0.064625
947	0.064324
948	0.064320
949	0.064011
950	0.064088
951	0.064064
952	0.063964
953	0.063633
954	0.063717
955	0.063606
956	0.063529
957	0.063387
958	0.063341
959	0.063250
960	0.063159
961	0.063097
962	0.062966
963	0.062891
964	0.062891
965	0.062772
966	0.062664
967	0.062624
968	0.062554
969	0.062438
970	0.062363
971	0.062305
972	0.062233
973	0.062140
974	0.062056
975	0.062001
976	0.061933
977	0.061903
978	0.061810
979	0.061725
980	0.061712
981	0.061621
982	0.061567
983	0.061509
984	0.061436
985	0.061414
986	0.061324
987	0.061288
988	0.061241
989	0.061182
990	0.061099
991	0.061057
992	0.061011
993	0.060920
994	0.060898
995	0.060811
996	0.060748
997	0.060704
998	0.060645
999	0.060599
1000	0.060538
1001	0.060520
1002	0.060440
1003	0.060395
1004	0.060305
1005	0.060261
1006	0.060199
1007	0.060142
1008	0.060116
1009	0.060025
1010	0.059990
1011	0.059907
1012	0.059870
1013	0.059808
1014	0.059783
1015	0.059703
1016	0.059658
1017	0.059596
1018	0.059555
1019	0.059524
1020	0.059475
1021	0.059398
1022	0.059327
1023	0.059334
1024	0.059221
1025	0.059192
1026	0.059133
1027	0.059098
1028	0.059004
1029	0.058980
1030	0.058911
1031	0.058866
1032	0.058797
1033	0.058743
1034	0.058696
1035	0.058648
1036	0.058590
1037	0.058539
1038	0.058471
1039	0.058420
1040	0.058388
1041	0.058331
1042	0.058262
1043	0.058216
1044	0.058150
1045	0.058167
1046	0.058057
1047	0.058045
1048	0.057958
1049	0.057917
1050	0.057860
1051	0.057810
1052	0.057766
1053	0.057721
1054	0.057657
1055	0.057587
1056	0.057604
1057	0.057522
1058	0.057480
1059	0.057407
1060	0.057311
1061	0.057252
1062	0.057157
1063	0.057126
1064	0.057052
1065	0.057003
1066	0.056946
1067	0.056855
1068	0.056833
1069	0.056757
1070	0.056731
1071	0.056662
1072	0.056543
1073	0.056505
1074	0.056433
1075	0.056367
1076	0.056345
1077	0.056259
1078	0.056223
1079	0.056180
1080	0.056110
1081	0.056070
1082	0.055994
1083	0.055929
1084	0.055881
1085	0.055804
1086	0.055770
1087	0.055758
1088	0.055693
1089	0.055664
1090	0.055625
1091	0.055538
1092	0.055497
1093	0.055443
1094	0.055349
1095	0.055345
1096	0.055249
1097	0.055169
1098	0.055165
1099	0.055094
1100	0.055037
1101	0.054971
1102	0.054973
1103	0.054951
1104	0.054856
1105	0.054887
1106	0.054815
1107	0.054821
1108	0.054776
1109	0.054774
1110	0.054774
1111	0.054662
1112	0.054695
1113	0.054602
1114	0.054588
1115	0.054497
1116	0.054489
1117	0.054532
1118	0.054413
1119	0.054467
1120	0.054311
1121	0.054341
1122	0.054196
1123	0.054154
1124	0.054154
1125	0.054035
1126	0.054007
1127	0.053976
1128	0.053907
1129	0.053816
1130	0.053771
1131	0.053726
1132	0.053644
1133	0.053554
1134	0.053539
1135	0.053536
1136	0.053440
1137	0.053388
1138	0.053345
1139	0.053247
1140	0.053175
1141	0.053158
1142	0.053137
1143	0.053101
1144	0.053078
1145	0.053031
1146	0.053047
1147	0.053060
1148	0.053116
1149	0.053275
1150	0.053369
1151	0.053475
1152	0.053467
1153	0.053467
1154	0.053243
1155	0.052983
1156	0.052714
1157	0.052549
1158	0.052428
1159	0.052504
1160	0.052517
1161	0.052546
1162	0.052553
1163	0.052540
1164	0.052525
1165	0.052625
1166	0.052577
1167	0.052440
1168	0.052228
1169	0.052133
1170	0.052056
1171	0.052004
1172	0.051961
1173	0.051899
1174	0.051777
1175	0.051898
1176	0.051684
1177	0.051765
1178	0.051614
1179	0.051599
1180	0.051561
1181	0.051450
1182	0.051495
1183	0.051412
1184	0.051415
1185	0.051502
1186	0.051522
1187	0.051653
1188	0.051733
1189	0.051758
1190	0.051898
1191	0.051758
1192	0.051531
1193	0.051282
1194	0.051130
1195	0.050964
1196	0.050882
1197	0.050815
1198	0.050879
1199	0.050855
1200	0.050846
1201	0.050753
1202	0.050653
1203	0.050638
1204	0.050580
1205	0.050586
1206	0.050563
1207	0.050500
1208	0.050452
1209	0.050474
1210	0.050683
1211	0.050830
1212	0.050897
1213	0.050893
1214	0.051117
1215	0.050890
1216	0.050708
1217	0.050143
1218	0.050112
1219	0.050126
1220	0.050055
1221	0.050313
1222	0.050279
1223	0.050374
1224	0.050218
1225	0.050078
1226	0.049912
1227	0.049677
1228	0.049787
1229	0.049583
1230	0.049869
1231	0.049883
1232	0.049980
1233	0.049865
1234	0.049630
1235	0.049636
1236	0.049324
1237	0.049468
1238	0.049353
1239	0.049515
1240	0.049431
1241	0.049440
1242	0.049592
1243	0.049399
1244	0.049380
1245	0.049243
1246	0.049312
1247	0.049032
1248	0.049019
1249	0.049031
1250	0.049027
1251	0.048830
1252	0.048893
1253	0.049074
1254	0.049145
1255	0.048914
1256	0.049549
1257	0.050446
1258	0.052023
1259	0.050272
1260	0.049987
1261	0.050103
1262	0.050195
1263	0.049073
1264	0.050381
1265	0.050801
1266	0.052260
1267	0.049981
1268	0.052197
1269	0.051204
1270	0.052849
1271	0.049693
1272	0.053719
1273	0.054111
1274	0.055880
1275	0.053443
1276	0.052483
1277	0.057723
1278	0.069896
1279	0.070360
1280	0.074151
1281	0.065785
1282	0.067481
1283	0.067370
1284	0.064450
1285	0.077034
1286	0.077396
1287	0.088770
1288	0.079407
1289	0.077752
1290	0.081226
1291	0.095123
1292	0.109619
1293	0.082327
1294	0.076793
1295	0.093486
1296	0.101613
1297	0.080557
1298	0.091532
1299	0.100810
1300	0.078395
1301	0.087547
1302	0.081890
1303	0.073044
1304	0.077070
1305	0.076970
1306	0.071868
1307	0.075280
1308	0.075961
1309	0.070668
1310	0.068781
1311	0.069012
1312	0.066233
1313	0.066442
1314	0.067006
1315	0.061906
1316	0.060890
1317	0.060516
1318	0.060299
1319	0.059123
1320	0.059158
1321	0.058736
1322	0.057840
1323	0.056646
1324	0.055770
1325	0.055500
1326	0.054617
1327	0.054709
1328	0.054281
1329	0.053778
1330	0.053410
1331	0.052962
1332	0.052705
1333	0.052390
1334	0.052553
1335	0.052132
1336	0.051892
1337	0.051584
1338	0.051493
1339	0.051134
1340	0.050983
1341	0.050868
1342	0.050739
1343	0.050713
1344	0.050615
1345	0.050517
1346	0.050436
1347	0.050257
1348	0.050232
1349	0.049894
1350	0.049736
1351	0.049317
1352	0.048872
1353	0.048539
1354	0.048326
1355	0.048092
1356	0.047743
1357	0.047562
1358	0.047454
1359	0.047366
1360	0.047259
1361	0.047164
1362	0.047085
1363	0.047030
1364	0.046941
1365	0.046894
1366	0.046789
1367	0.046764
1368	0.046697
1369	0.046642
1370	0.046610
1371	0.046567
1372	0.046509
1373	0.046482
1374	0.046409
1375	0.046385
1376	0.046355
1377	0.046302
1378	0.046263
1379	0.046219
1380	0.046186
1381	0.046108
1382	0.046121
1383	0.046037
1384	0.046057
1385	0.045985
1386	0.045940
1387	0.045933
1388	0.045851
1389	0.045845
1390	0.045752
1391	0.045758
1392	0.045702
1393	0.045642
1394	0.045728
1395	0.045566
1396	0.045581
1397	0.045497
1398	0.045516
1399	0.045420
1400	0.045365
1401	0.045347
1402	0.045312
1403	0.045261
1404	0.045196
1405	0.045175
1406	0.045129
1407	0.045119
1408	0.045075
1409	0.045013
1410	0.045003
1411	0.044938
1412	0.044936
1413	0.044873
1414	0.044863
1415	0.044782
1416	0.044795
1417	0.044717
1418	0.044715
1419	0.044670
1420	0.044657
1421	0.044610
1422	0.044576
1423	0.044513
1424	0.044537
1425	0.044483
1426	0.044414
1427	0.044507
1428	0.044369
1429	0.044362
1430	0.044300
1431	0.044320
1432	0.044233
1433	0.044199
1434	0.044159
1435	0.044149
1436	0.044124
1437	0.044084
1438	0.044042
1439	0.044032
1440	0.043977
1441	0.043955
1442	0.043918
1443	0.043900
1444	0.043851
1445	0.043812
1446	0.043810
1447	0.043754
1448	0.043705
1449	0.043717
1450	0.043657
1451	0.043675
1452	0.043597
1453	0.043579
1454	0.043539
1455	0.043522
1456	0.043491
1457	0.043455
1458	0.043436
1459	0.043374
1460	0.043350
1461	0.043335
1462	0.043300
1463	0.043309
1464	0.043256
1465	0.043213
1466	0.043188
1467	0.043156
1468	0.043114
1469	0.043060
1470	0.043044
1471	0.043011
1472	0.042997
1473	0.042939
1474	0.042928
1475	0.042908
1476	0.042892
1477	0.042841
1478	0.042828
1479	0.042826
1480	0.042759
1481	0.042752
1482	0.042680
1483	0.042747
1484	0.042616
1485	0.042620
1486	0.042551
1487	0.042583
1488	0.042488
1489	0.042475
1490	0.042427
1491	0.042433
1492	0.042372
1493	0.042361
1494	0.042317
1495	0.042300
1496	0.042266
1497	0.042247
1498	0.042191
1499	0.042177
1500	0.042166
1501	0.042118
1502	0.042073
1503	0.042046
1504	0.042034
1505	0.042005
1506	0.041955
1507	0.041962
1508	0.041917
1509	0.041872
1510	0.041883
1511	0.041838
1512	0.041823
1513	0.041778
1514	0.041787
1515	0.041712
1516	0.041743
1517	0.041663
1518	0.041724
1519	0.041614
1520	0.041607
1521	0.041562
1522	0.041548
1523	0.041548
1524	0.041481
1525	0.041464
1526	0.041441
1527	0.041401
1528	0.041376
1529	0.041349
1530	0.041304
1531	0.041328
1532	0.041239
1533	0.041220
1534	0.041214
1535	0.041171
1536	0.041151
1537	0.041128
1538	0.041088
1539	0.041078
1540	0.041040
1541	0.041003
1542	0.041047
1543	0.040959
1544	0.040941
1545	0.040902
1546	0.040938
1547	0.040866
1548	0.040860
1549	0.040819
1550	0.040840
1551	0.040754
1552	0.040753
1553	0.040687
1554	0.040764
1555	0.040639
1556	0.040659
1557	0.040594
1558	0.040658
1559	0.040533
1560	0.040538
1561	0.040465
1562	0.040558
1563	0.040417
1564	0.040418
1565	0.040364
1566	0.040427
1567	0.040316
1568	0.040311
1569	0.040250
1570	0.040338
1571	0.040203
1572	0.040207
1573	0.040157
1574	0.040254
1575	0.040103
1576	0.040106
1577	0.040044
1578	0.040042
1579	0.040017
1580	0.039998
1581	0.039948
1582	0.039923
1583	0.039900
1584	0.039871
1585	0.039851
1586	0.039831
1587	0.039807
1588	0.039794
1589	0.039760
1590	0.039717
1591	0.039741
1592	0.039692
1593	0.039662
1594	0.039662
1595	0.039650
1596	0.039586
1597	0.039551
1598	0.039576
1599	0.039506
1600	0.039477
1601	0.039509
1602	0.039445
1603	0.039423
1604	0.039386
1605	0.039378
1606	0.039340
1607	0.039321
1608	0.039289
1609	0.039296
1610	0.039249
1611	0.039226
1612	0.039206
1613	0.039213
1614	0.039169
1615	0.039131
1616	0.039152
1617	0.039072
1618	0.039067
1619	0.039038
1620	0.039018
1621	0.038993
1622	0.038968
1623	0.038933
1624	0.038932
1625	0.038877
1626	0.038864
1627	0.038835
1628	0.038810
1629	0.038822
1630	0.038756
1631	0.038722
1632	0.038775
1633	0.038685
1634	0.038679
1635	0.038647
1636	0.038664
1637	0.038606
1638	0.038584
1639	0.038562
1640	0.038575
1641	0.038513
1642	0.038505
1643	0.038474
1644	0.038476
1645	0.038438
1646	0.038422
1647	0.038413
1648	0.038407
1649	0.038360
1650	0.038329
1651	0.038334
1652	0.038262
1653	0.038239
1654	0.038220
1655	0.038192
1656	0.038174
1657	0.038158
1658	0.038122
1659	0.038153
1660	0.038087
1661	0.038073
1662	0.038036
1663	0.038039
1664	0.037983
1665	0.037966
1666	0.037952
1667	0.037922
1668	0.037910
1669	0.037881
1670	0.037873
1671	0.037883
1672	0.037830
1673	0.037792
1674	0.037818
1675	0.037754
1676	0.037740
1677	0.037707
1678	0.037708
1679	0.037667
1680	0.037664
1681	0.037617
1682	0.037673
1683	0.037983
1684	0.037714
1685	0.038020
1686	0.037640
1687	0.037832
1688	0.037668
1689	0.037751
1690	0.037631
1691	0.037557
1692	0.037529
1693	0.037496
1694	0.037415
1695	0.037399
1696	0.037409
1697	0.037398
1698	0.037352
1699	0.037314
1700	0.037268
1701	0.037241
1702	0.037216
1703	0.037205
1704	0.037137
1705	0.037211
1706	0.037108
1707	0.037101
1708	0.037063
1709	0.037036
1710	0.037013
1711	0.036999
1712	0.036965
1713	0.036983
1714	0.036946
1715	0.036924
1716	0.036909
1717	0.036889
1718	0.036874
1719	0.036831
1720	0.036795
1721	0.036792
1722	0.036770
1723	0.036736
1724	0.036796
1725	0.036704
1726	0.036694
1727	0.036670
1728	0.036675
1729	0.036643
1730	0.036619
1731	0.036624
1732	0.036621
1733	0.036639
1734	0.036570
1735	0.036713
1736	0.037055
1737	0.036708
1738	0.037079
1739	0.036592
1740	0.036749
1741	0.036580
1742	0.036623
1743	0.036582
1744	0.036501
1745	0.036426
1746	0.036553
1747	0.036478
1748	0.036454
1749	0.036369
1750	0.036427
1751	0.036326
1752	0.036278
1753	0.036226
1754	0.036224
1755	0.036203
1756	0.036131
1757	0.036132
1758	0.036102
1759	0.036084
1760	0.036051
1761	0.036072
1762	0.036021
1763	0.036016
1764	0.036021
1765	0.035995
1766	0.035988
1767	0.035981
1768	0.035942
1769	0.035916
1770	0.035895
1771	0.035909
1772	0.035903
1773	0.035855
1774	0.035933
1775	0.036510
1776	0.035955
1777	0.036494
1778	0.035883
1779	0.036239
1780	0.035947
1781	0.036136
1782	0.035902
1783	0.035906
1784	0.035820
1785	0.035801
1786	0.035742
1787	0.035798
1788	0.035750
1789	0.035739
1790	0.035662
1791	0.035646
1792	0.035632
1793	0.035613
1794	0.035567
1795	0.035553
1796	0.035540
1797	0.035525
1798	0.035584
1799	0.035601
1800	0.035542
1801	0.035532
1802	0.035479
1803	0.035458
1804	0.035404
1805	0.035339
1806	0.035339
1807	0.035389
1808	0.035390
1809	0.035474
1810	0.035345
1811	0.035329
1812	0.035276
1813	0.035269
1814	0.035250
1815	0.035318
1816	0.035296
1817	0.035263
1818	0.035247
1819	0.035201
1820	0.035152
1821	0.035132
1822	0.035119
1823	0.035163
1824	0.035135
1825	0.035101
1826	0.035117
1827	0.035131
1828	0.035146
1829	0.035128
1830	0.035116
1831	0.035132
1832	0.035044
1833	0.035008
1834	0.034993
1835	0.035017
1836	0.035025
1837	0.034949
1838	0.034861
1839	0.034831
1840	0.034744
1841	0.034719
1842	0.034691
1843	0.034638
1844	0.035380
1845	0.034748
1846	0.035261
1847	0.034842
1848	0.034908
1849	0.034868
1850	0.034806
1851	0.034777
1852	0.034585
1853	0.034745
1854	0.034478
1855	0.034618
1856	0.034526
1857	0.034619
1858	0.034499
1859	0.034491
1860	0.034473
1861	0.034442
1862	0.034383
1863	0.034369
1864	0.034308
1865	0.034290
1866	0.034307
1867	0.034348
1868	0.034216
1869	0.034200
1870	0.034174
1871	0.034167
1872	0.034159
