Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,48.5772,33.4225,Warrior,64.9722,75.8172,36.9530,8.9033,13.3543,1.8383,200,54.4526,433.6192,385.4135,306.9448,405.9275,341.8554,0.0393
1,1,48.5772,37.3464,Warrior,64.9722,75.8172,36.9530,8.9033,13.3543,1.8383,200,54.4526,301.2574,418.6299,348.7750,215.1495,283.7833,0.0438
1,2,50.4811,41.0535,Warrior,83.7222,56.2445,33.4841,15.0039,11.5454,1.9188,200,54.4526,222.8172,351.1298,283.3530,83.2638,203.0604,0.0479
1,3,54.2912,44.6529,Warrior,85.5091,69.1724,33.7144,8.1230,3.4812,1.9683,200,54.4526,161.2230,251.9925,175.4023,28.8880,115.7734,0.0475
1,4,54.2912,47.6474,Warrior,85.5091,69.1724,33.7144,8.1230,3.4812,1.9683,200,54.4526,139.0704,197.8653,89.2244,12.7452,67.3219,0.0275
1,5,54.2912,49.0730,Warrior,85.5091,69.1724,33.7144,8.1230,3.4812,1.9683,200,54.4526,123.6177,168.0723,97.1026,5.7594,60.6194,0.0170
1,6,54.2912,50.7974,Warrior,85.5091,69.1724,33.7144,8.1230,3.4812,1.9683,200,54.4526,107.0532,115.0157,42.2659,4.6062,38.4113,0.0106
1,7,54.2912,52.6021,Warrior,85.5091,69.1724,33.7144,8.1230,3.4812,1.9683,200,54.4526,62.3747,73.1509,30.4552,2.4781,22.2106,0.0059
1,8,54.2978,53.4145,Warrior,85.7674,69.0163,33.6383,8.1046,3.4733,1.9683,200,54.4526,40.7149,37.4182,18.7268,0.9376,8.4209,0.0030
1,9,54.4526,54.0024,Warrior,79.4947,76.3349,33.3559,7.5782,3.2363,1.9683,200,54.4526,18.0376,12.5981,10.0357,0.1361,2.7794,0.0004
2,0,48.3954,31.5812,Warrior,72.1369,74.7655,20.4623,1.1672,31.4681,1.9458,200,55.9463,421.9051,371.8945,370.4650,340.3112,388.5817,0.0417
2,1,49.3491,36.7496,Warrior,71.1008,44.9950,64.0933,5.7695,14.0414,1.9153,200,55.9463,282.8595,259.5116,251.3510,246.2529,239.4546,0.0464
2,2,51.0509,40.5649,Warrior,64.9454,66.0611,48.0134,5.2790,15.7011,1.9153,200,55.9463,210.5186,247.6544,267.2048,205.4650,120.7051,0.0330
2,3,51.0509,44.1540,Warrior,64.9454,66.0611,48.0134,5.2790,15.7011,1.9153,200,55.9463,86.9353,213.2199,210.0929,170.1754,83.2904,0.0180
2,4,54.7451,46.4148,Warrior,84.7630,77.6687,21.2569,1.2125,15.0990,1.9458,200,55.9463,64.3344,212.2847,209.0432,83.2733,62.7921,0.0076
2,5,55.2923,48.2308,Warrior,82.7357,79.0350,21.6308,1.2338,15.3646,1.9153,200,55.9463,54.7423,146.1138,233.3780,52.2102,69.1826,0.0028
2,6,55.2923,50.2830,Warrior,82.7357,79.0350,21.6308,1.2338,15.3646,1.9153,200,55.9463,59.5656,128.9801,243.0146,17.7894,67.2426,0.0002
2,7,55.4729,51.6446,Warrior,78.1640,70.2595,36.3675,0.8682,14.3408,1.9153,200,55.9463,55.2043,107.5835,221.8765,6.3755,51.7394,0.0002
2,8,56.3329,53.2859,Warrior,84.0048,80.2473,21.9626,1.2528,12.5326,1.9153,200,55.9463,48.0131,77.5895,155.1609,5.8600,27.5091,0.0002
2,9,56.4264,53.9050,Warrior,82.2763,69.5768,35.0358,0.8365,12.2747,1.9153,200,55.9463,33.1085,75.5562,126.1135,4.9571,13.5408,0.0001
2,10,55.9463,54.6256,Warrior,79.3294,71.3072,35.1683,0.8396,13.3555,1.9153,200,55.9463,16.6615,53.0436,76.0055,3.4313,7.3449,0.0001
2,11,55.9463,55.2563,Warrior,79.3294,71.3072,35.1683,0.8396,13.3555,1.9153,200,55.9463,11.9197,18.5740,52.9809,0.8545,1.0350,0.0000
2,12,55.9463,55.4920,Warrior,79.3294,71.3072,35.1683,0.8396,13.3555,1.9153,200,55.9463,7.2805,16.3176,54.6561,0.1594,1.2907,0.0000
3,0,48.2956,29.3117,Warrior,58.5398,72.7765,48.9716,18.6275,1.0846,1.9109,200,59.6985,370.4909,584.4650,325.7163,408.4883,366.3385,0.0396
