Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
2,4,54.3146,48.8437,Warrior,86.1089,72.0750,33.8751,3.8389,4.1020,1.9814,200,57.8084,94.9449,124.5004,58.6682,12.3719,27.7116,0.0133
2,5,54.3146,50.2727,Warrior,86.1089,72.0750,33.8751,3.8389,4.1020,1.9814,200,57.8084,79.9825,62.3299,25.7270,2.8340,27.0935,0.0019
2,6,57.6600,51.6167,Warrior,83.2944,71.2273,37.7970,3.7134,3.9680,1.9396,200,57.8084,67.2727,41.7078,21.5568,2.3564,37.5337,0.0015
2,7,57.7258,53.4359,Warrior,84.4833,73.1038,34.3586,3.8937,4.1606,1.9396,200,57.8084,35.0735,21.2162,18.6394,1.0807,42.0050,0.0014
2,8,57.8396,55.2441,Warrior,84.0811,73.6133,34.5981,3.7260,3.9814,1.9396,200,57.8084,16.7219,12.7763,5.3083,0.3297,19.1399,0.0012
2,9,57.7987,56.6904,Warrior,84.0294,73.5681,34.5769,3.7237,4.1018,1.9396,200,57.8084,4.7302,1.8764,4.3408,0.2278,5.9936,0.0008
2,10,57.8084,57.3687,Warrior,84.4979,73.1164,34.5632,3.7223,4.1002,1.9396,200,57.8084,3.4573,0.8420,3.3369,0.2237,2.3364,0.0002
3,0,49.4177,32.2963,Warrior,67.7073,47.6958,68.0492,0.7038,15.8439,1.8807,200,58.8585,262.4692,343.8161,327.7686,285.2798,304.5524,0.0420
3,1,50.4002,36.5860,Warrior,73.8021,71.2446,27.2423,10.4408,17.2701,1.8807,200,58.8585,121.1632,173.1743,372.4740,252.3943,167.0244,0.0361
3,2,50.1343,40.9047,Warrior,71.6196,46.2853,66.0368,0.6829,15.3754,1.8807,200,58.8585,131.7127,123.7860,393.0071,189.9111,84.4379,0.0146
3,3,52.5817,44.9630,Warrior,78.5375,66.4088,31.4835,1.0024,22.5678,1.9205,200,58.8585,102.8004,101.5758,381.3685,125.0915,25.1704,0.0017
3,4,52.5817,47.9438,Warrior,78.5375,66.4088,31.4835,1.0024,22.5678,1.9205,200,58.8585,67.3525,87.8798,374.2926,65.8036,21.1082,0.0004
3,5,52.5817,49.6137,Warrior,78.5375,66.4088,31.4835,1.0024,22.5678,1.9205,200,58.8585,49.4348,34.6237,285.7639,34.4637,17.3720,0.0004
3,6,55.3022,50.4537,Warrior,85.0018,72.4075,27.6870,0.6338,14.2698,1.8807,200,58.8585,43.4550,32.7322,223.4946,21.2880,28.3845,0.0007
3,7,56.1175,51.7793,Warrior,74.4049,86.0798,30.0859,0.7095,8.7198,1.8807,200,58.8585,49.4537,43.8722,166.3403,9.2119,29.9376,0.0006
3,8,56.1202,52.9171,Warrior,72.4753,65.9875,54.3088,0.5439,6.6845,1.9205,200,58.8585,47.6060,49.2604,151.5810,6.4996,31.2445,0.0007
3,9,57.5337,54.1707,Warrior,84.9859,76.9183,29.4119,0.6534,8.0305,1.8807,200,58.8585,44.6397,38.4303,121.1358,1.4276,28.9013,0.0005
3,10,57.8729,55.4541,Warrior,87.7186,74.1720,28.3876,0.6645,9.0574,1.9205,200,58.8585,34.2272,37.6585,95.1542,0.3894,17.1295,0.0003
3,11,58.0762,56.1543,Warrior,84.9859,76.9183,29.4119,0.6534,8.0305,1.8985,200,58.8585,25.9421,42.2507,92.0297,0.4070,13.7496,0.0003
3,12,58.3655,56.7856,Warrior,83.5928,74.5678,34.4100,0.8326,6.5968,1.8985,200,58.8585,25.8213,38.0928,96.7644,0.2464,5.1086,0.0003
3,13,58.3655,57.3957,Warrior,83.5928,74.5678,34.4100,0.8326,6.5968,1.8985,200,58.8585,19.9263,27.7591,47.1383,0.0083,1.6881,0.0002
3,14,58.7437,57.8759,Warrior,85.3054,74.0364,33.6026,0.5309,6.5247,1.9205,200,58.8585,11.9916,12.7317,26.3992,0.0076,0.8471,0.0001
3,15,58.7437,58.0908,Warrior,85.3054,74.0364,33.6026,0.5309,6.5247,1.9205,200,58.8585,8.6167,7.7362,9.1537,0.0105,0.6243,0.0001
3,16,58.8585,58.2894,Warrior,87.3565,76.3737,29.2036,0.5317,6.5345,1.9205,200,58.8585,8.4514,6.1220,6.8864,0.0119,0.3917,0.0001
4,0,48.5205,32.2572,Warrior,77.2252,77.2272,35.7961,4.2786,5.4729,1.4944,200,58.8492,250.6493,348.3894,301.1842,327.5572,299.0630,0.0342
4,1,56.8650,35.9826,Warrior,77.2252,77.2272,35.7961,4.2786,5.4729,1.8974,200,58.8492,231.1377,367.2859,237.5460,167.8343,258.6187,0.0394
4,2,56.8650,39.3616,Warrior,77.2252,77.2272,35.7961,4.2786,5.4729,1.8974,200,58.8492,227.9967,176.0983,262.5058,100.4661,186.2410,0.0424
4,3,58.8991,42.9586,Warrior,88.4357,72.1589,33.4469,3.9978,1.9607,1.9231,200,58.8492,261.2674,120.1020,301.4039,29.5949,102.5783,0.0450
4,4,58.8991,46.8940,Warrior,88.4357,72.1589,33.4469,3.9978,1.9607,1.9231,200,58.8492,246.2706,181.3049,346.3427,22.4609,52.1431,0.0237
4,5,58.8991,50.7673,Warrior,88.4357,72.1589,33.4469,3.9978,1.9607,1.9231,200,58.8492,175.3980,205.5682,329.1796,16.7080,21.5177,0.0142
4,6,58.8991,54.1784,Warrior,88.4357,72.1589,33.4469,3.9978,1.9607,1.9231,200,58.8492,84.6325,164.0374,190.8187,13.2460,11.1921,0.0071
4,7,58.8327,56.2998,Warrior,83.5827,76.6859,33.7237,4.0309,1.9770,1.9231,200,58.8492,30.4315,134.9982,103.6631,5.0458,5.8204,0.0025
4,8,58.8490,57.2300,Warrior,88.1170,71.8988,33.9493,4.0578,1.9771,1.9231,200,58.8492,18.1101,46.4801,46.1496,1.0004,2.3090,0.0024
4,9,58.7306,57.7568,Warrior,88.1677,71.9403,33.9688,3.9318,1.9913,1.8974,200,58.8492,12.1889,14.3475,7.8452,0.0553,3.4316,0.0001
4,10,58.7529,58.1687,Warrior,88.6614,72.3478,33.0393,3.9491,2.0025,1.8974,200,58.8492,11.8314,14.0145,9.4925,0.0415,3.3508,0.0001
4,11,58.8492,58.4518,Warrior,83.5304,78.0902,32.8089,3.7565,1.8139,1.8974,200,58.8492,7.0679,7.9002,6.0388,0.0323,1.9561,0.0000
5,0,51.7504,32.3704,Warrior,64.9421,69.9811,54.4957,5.5421,5.0390,1.8604,200,59.1286,431.1974,336.5639,314.7932,256.8270,541.9141,0.0460
5,1,57.3732,38.0589,Warrior,80.1511,64.2886,50.0628,5.0913,0.4061,1.9038,200,59.1286,331.8541,179.9926,264.4096,121.8270,422.9731,0.0397
5,2,55.7564,43.2675,Warrior,80.1511,64.2886,50.0628,5.0913,0.4061,1.8604,200,59.1286,178.4565,155.9782,256.5924,107.1624,87.6307,0.0300
5,3,56.0721,48.2325,Warrior,88.0372,52.8493,53.1928,5.4096,0.5110,1.9038,200,59.1286,120.9960,105.6769,206.3133,123.7775,22.7761,0.0035
5,4,56.1061,51.3640,Warrior,81.3007,65.2107,48.1771,4.8995,0.4120,1.8604,200,59.1286,105.9120,59.9597,184.1402,105.5094,11.9792,0.0021
5,5,58.1095,53.5984,Warrior,96.6383,67.0626,30.1811,5.5767,0.5414,1.9038,200,59.1286,66.6634,33.5528,78.7687,40.2078,6.2913,0.0012
5,6,58.1737,55.2323,Warrior,89.4595,62.0808,43.5610,4.4301,0.4687,1.9038,200,59.1286,26.7570,22.9036,38.7925,14.7470,4.9588,0.0009
5,7,58.2587,56.2091,Warrior,95.2816,66.0111,32.9694,5.2426,0.4953,1.9038,200,59.1286,22.6522,20.9674,24.7794,0.2130,3.8684,0.0007
5,8,59.1266,56.8416,Warrior,84.9690,75.9932,34.0023,4.5422,0.4932,1.9038,200,59.1286,20.9797,21.6747,33.4936,0.0754,3.8744,0.0005
5,9,59.1266,57.5643,Warrior,84.9690,75.9932,34.0023,4.5422,0.4932,1.9038,200,59.1286,18.4968,19.2781,35.3345,0.0545,1.9560,0.0002
5,10,59.1266,58.0846,Warrior,84.9690,75.9932,34.0023,4.5422,0.4932,1.9038,200,59.1286,15.1611,23.6545,36.7203,0.0739,0.4388,0.0000
5,11,59.1266,58.3810,Warrior,84.9690,75.9932,34.0023,4.5422,0.4932,1.9038,200,59.1286,14.9673,21.6525,24.6826,0.0906,0.0009,0.0000
5,12,59.1286,58.6671,Warrior,84.9715,75.9955,34.0034,4.5423,0.4873,1.9038,200,59.1286,11.0627,20.2243,12.9282,0.0677,0.0005,0.0000
6,0,56.4313,32.5873,Warrior,106.7740,68.8233,17.0807,4.7274,2.5946,1.9109,200,59.3087,290.9657,366.3229,386.1428,341.3953,339.9773,0.0437
6,1,54.9303,37.3785,Warrior,91.2732,57.1194,37.9509,5.0789,8.5776,1.9143,200,59.3087,183.5007,438.1265,414.7283,169.1805,299.2220,0.0536
6,2,54.9303,41.2052,Warrior,91.2732,57.1194,37.9509,5.0789,8.5776,1.9143,200,59.3087,165.0857,303.0824,243.3093,160.9735,229.3945,0.0660
6,3,54.9303,45.5031,Warrior,91.2732,57.1194,37.9509,5.0789,8.5776,1.9143,200,59.3087,172.8361,256.0909,165.1108,77.6358,94.4896,0.0679
6,4,56.8350,49.6357,Warrior,100.2099,62.7121,29.2986,5.5762,2.2031,1.9109,200,59.3087,206.5397,183.1633,166.7452,43.1259,37.8444,0.0562
6,5,58.8602,52.7713,Warrior,86.9602,68.7844,38.8489,3.2934,2.1131,1.9109,200,59.3087,142.4995,108.4281,167.0728,28.7911,23.7197,0.0237
6,6,58.8602,54.7563,Warrior,86.9602,68.7844,38.8489,3.2934,2.1131,1.9109,200,59.3087,58.1272,124.9019,130.3100,20.3798,16.3934,0.0057
6,7,58.8602,56.1161,Warrior,86.9602,68.7844,38.8489,3.2934,2.1131,1.9109,200,59.3087,31.6092,79.3990,88.3302,10.5830,8.2984,0.0000
6,8,59.2447,56.9617,Warrior,92.1989,74.9211,27.4721,3.3421,2.0658,1.9109,200,59.3087,36.1896,57.6938,76.4396,7.1275,5.3532,0.0000
6,9,59.2897,58.0616,Warrior,88.4225,76.3173,29.7791,3.3873,2.0938,1.9109,200,59.3087,22.8617,42.1052,54.0477,4.0767,1.2218,0.0000
6,10,59.3087,58.6454,Warrior,88.6363,76.3652,29.5581,3.3622,2.0782,1.9109,200,59.3087,10.1374,22.2279,36.9885,2.3459,0.3994,0.0000
6,11,59.3087,58.8954,Warrior,88.6363,76.3652,29.5581,3.3622,2.0782,1.9109,200,59.3087,4.0180,15.5581,22.2990,0.2081,0.4217,0.0000
7,0,47.2138,28.8327,Warrior,73.3161,81.8350,10.2867,2.2773,32.2849,1.9472,200,58.0384,321.0037,470.1464,364.4191,324.6594,375.1773,0.0474
7,1,48.9163,33.0324,Warrior,71.8554,50.4324,56.8698,9.0521,11.7902,1.9602,200,58.0384,231.7572,288.6589,316.1475,253.4557,319.2596,0.0495
7,2,50.9503,37.1330,Warrior,83.8342,59.9991,34.1275,12.4573,9.5820,1.9602,200,58.0384,257.2685,158.7071,310.5985,192.3903,303.2712,0.0571
7,3,51.0696,42.2512,Warrior,98.8224,48.3144,40.2290,11.2241,1.4101,1.9602,200,58.0384,235.9071,146.6535,296.2771,100.7402,238.7919,0.0484
7,4,54.8106,47.4966,Warrior,87.3939,62.5467,35.5766,12.9862,1.4967,1.9175,200,58.0384,162.0783,143.8390,187.1224,24.9250,143.6200,0.0098
7,5,56.3806,50.4111,Warrior,89.1475,63.8017,36.2904,9.2337,1.5267,1.9175,200,58.0384,141.5513,158.9771,151.1668,11.2454,58.7334,0.0004
7,6,57.5087,52.5656,Warrior,81.2636,83.2519,26.2888,7.2666,1.9291,1.9175,200,58.0384,106.1444,158.8462,118.0460,4.2897,16.9431,0.0005
7,7,57.5087,54.1494,Warrior,81.2636,83.2519,26.2888,7.2666,1.9291,1.9175,200,58.0384,60.0284,84.6134,74.9542,3.6490,6.7565,0.0004
7,8,57.9464,55.1394,Warrior,83.5286,74.0069,34.2899,6.4596,1.7149,1.9175,200,58.0384,22.2093,59.2982,43.4606,4.5767,0.8699,0.0002
7,9,57.8765,55.6826,Warrior,83.4393,73.9278,34.2532,6.4527,1.9270,1.9175,200,58.0384,18.9500,44.9480,20.5628,4.6336,0.8600,0.0001
7,10,57.8765,56.3341,Warrior,83.4393,73.9278,34.2532,6.4527,1.9270,1.9175,200,58.0384,15.1757,48.8869,17.6926,2.5956,0.0730,0.0000
7,11,57.8765,56.8015,Warrior,83.4393,73.9278,34.2532,6.4527,1.9270,1.9175,200,58.0384,15.5450,61.1052,20.5550,1.6116,0.0528,0.0000
7,12,57.9545,57.1740,Warrior,83.5390,74.0161,34.2942,6.4604,1.6902,1.9175,200,58.0384,16.0532,47.2955,20.9540,1.6476,0.0526,0.0000
7,13,58.0384,57.5597,Warrior,89.9237,69.8151,32.3477,6.0937,1.8198,1.9175,200,58.0384,16.9531,32.2018,15.0844,0.7703,0.0290,0.0000
8,0,47.0579,32.7027,Warrior,86.4658,69.7121,43.0657,0.6052,0.1512,1.6374,200,60.4892,270.8966,398.5307,441.7827,335.2795,389.7743,0.0327
8,1,55.2764,36.9319,Warrior,83.3866,58.3405,46.6788,1.4773,10.1168,1.8856,200,60.4892,173.3717,261.2118,390.6063,203.8689,255.6469,0.0270
8,2,54.4054,41.6918,Warrior,81.2727,54.3924,51.5347,1.6310,11.1692,1.8958,200,60.4892,142.8715,198.9992,319.1713,81.9165,140.3285,0.0187
8,3,54.4054,45.4356,Warrior,81.2727,54.3924,51.5347,1.6310,11.1692,1.8958,200,60.4892,141.2202,129.2063,114.3416,30.4417,88.3623,0.0115
8,4,55.0680,48.2584,Warrior,97.2114,43.3607,57.7753,1.3223,0.3303,1.8958,200,60.4892,112.9463,109.0622,96.4206,17.2410,64.0108,0.0059
8,5,58.4711,51.1399,Warrior,109.4638,73.2595,15.8442,1.1461,0.2863,1.8958,200,60.4892,166.7940,102.0979,107.5336,11.0966,74.2267,0.0009
8,6,60.2549,53.5654,Warrior,90.6599,88.4751,19.1350,1.3842,0.3458,1.8958,200,60.4892,150.8607,100.9032,135.0299,8.5176,58.2524,0.0003
8,7,60.2549,55.4070,Warrior,90.6599,88.4751,19.1350,1.3842,0.3458,1.8958,200,60.4892,163.4444,93.5082,198.1835,6.8879,45.3667,0.0003
8,8,60.3481,57.3109,Warrior,86.0674,76.0336,36.3880,1.2090,0.3020,1.8958,200,60.4892,124.1960,128.5421,236.4471,4.6990,28.7781,0.0002
8,9,60.3481,58.8520,Warrior,86.0674,76.0336,36.3880,1.2090,0.3020,1.8958,200,60.4892,100.4541,120.8429,231.3122,1.3636,6.9226,0.0002
8,10,60.4892,59.7662,Warrior,85.9225,79.4702,33.2275,1.1040,0.2758,1.8958,200,60.4892,50.4864,80.3401,112.6227,0.3970,1.3862,0.0000
8,11,60.4892,60.1351,Warrior,85.9225,79.4702,33.2275,1.1040,0.2758,1.8958,200,60.4892,23.1844,40.9559,57.9220,0.0206,0.0027,0.0000
9,0,45.0063,32.7416,Warrior,80.8825,66.3331,30.9977,10.5071,11.2796,1.5083,200,58.3825,263.3387,364.2299,413.6679,308.3442,296.8045,0.0409
9,1,45.4675,38.4707,Warrior,59.0672,56.9043,51.0083,15.6931,17.3271,1.9315,200,58.3825,149.4437,153.5975,227.8016,198.6617,197.3800,0.0404
9,2,50.3600,42.8114,Warrior,72.5768,69.8956,37.9432,0.2720,19.3124,1.8303,200,58.3825,97.4814,53.4631,104.0006,100.6774,165.2674,0.0391
9,3,52.6903,44.8325,Warrior,70.1805,66.4088,50.3923,5.4639,7.5544,1.8635,200,58.3825,62.3985,37.5791,75.9594,74.5355,125.0847,0.0307
9,4,53.7026,46.5064,Warrior,75.7040,67.9207,37.1831,0.2665,18.9256,1.9315,200,58.3825,52.5202,32.1459,64.8008,33.3507,70.6421,0.0333
9,5,55.0123,48.3953,Warrior,73.9048,71.1986,40.4935,0.2902,14.1130,1.9315,200,58.3825,36.9661,32.6818,51.7833,39.9154,23.6915,0.0165
9,6,55.0123,50.3103,Warrior,73.9048,71.1986,40.4935,0.2902,14.1130,1.9315,200,58.3825,29.0404,14.4575,46.4605,32.0147,14.6965,0.0056
9,7,58.0973,52.0696,Warrior,92.4857,65.0677,35.4446,0.3510,6.6509,1.8999,200,58.3825,33.4953,14.5949,36.2846,29.7888,14.5965,0.0018
9,8,58.1613,53.3572,Warrior,85.3369,66.9252,40.8372,0.3460,6.5547,1.9315,200,58.3825,30.8349,15.9724,34.3356,17.1866,18.4649,0.0017
9,9,58.1791,54.7135,Warrior,78.9449,74.7023,39.8711,0.2898,6.1919,1.9315,200,58.3825,48.1433,21.3655,24.1029,10.7140,15.6575,0.0013
9,10,58.2541,56.0782,Warrior,88.5327,67.5250,36.7832,0.3589,6.8002,1.9315,200,58.3825,55.4043,17.4704,20.1726,1.8030,13.7028,0.0008
9,11,58.2881,57.3667,Warrior,92.8001,65.2889,35.5651,0.2695,6.0764,1.9315,200,58.3825,44.1301,13.4554,12.3218,1.0998,7.9260,0.0003
9,12,58.3825,57.9513,Warrior,87.7484,68.8164,36.2702,0.3592,6.8059,1.8999,200,58.3825,24.7590,10.9729,8.0050,0.0010,2.0004,0.0004
10,0,42.4086,29.8995,Warrior,84.1108,70.2118,1.3278,2.7871,41.5626,1.9581,200,56.4822,305.3099,351.1234,530.7400,338.8445,392.2073,0.0426
10,1,45.2164,34.4121,Warrior,76.5057,53.7400,53.9260,9.6431,6.1851,1.4810,200,56.4822,151.4181,182.5606,311.7777,176.5408,247.9552,0.0414
10,2,48.9735,37.9228,Warrior,73.8958,51.9067,52.0863,9.3142,12.7970,1.8535,200,56.4822,98.4748,132.8739,213.3846,108.4413,254.0420,0.0434
10,3,49.4751,41.7391,Warrior,67.2285,59.3272,51.3014,16.2588,5.8841,1.8924,200,56.4822,67.6233,94.4824,178.4040,44.7981,183.8431,0.0471
10,4,50.3103,44.6128,Warrior,73.2362,55.1337,55.3244,9.8932,6.4125,1.8535,200,56.4822,51.8104,65.6132,143.2142,23.5448,101.3333,0.0363
10,5,52.2196,47.0728,Warrior,71.6294,63.9478,48.5236,15.4938,0.4055,1.8924,200,56.4822,26.2722,52.6049,65.0670,14.0724,65.8919,0.0192
10,6,52.4595,48.8366,Warrior,71.8461,64.1412,48.6704,14.9382,0.4040,1.8924,200,56.4822,16.5153,36.0767,36.5406,12.7785,34.3822,0.0028
10,7,52.7771,49.8580,Warrior,74.7313,62.4025,47.3511,15.1194,0.3957,1.8924,200,56.4822,12.8871,21.0609,31.6374,10.4933,14.9643,0.0009
10,8,54.3206,50.8470,Warrior,73.5259,65.6409,49.8084,10.6191,0.4057,1.8924,200,56.4822,9.1897,25.6154,42.3298,9.6933,14.8391,0.0005
10,9,55.4335,51.6663,Warrior,77.2284,64.4807,48.9281,8.9539,0.4089,1.8924,200,56.4822,8.5558,25.2736,40.8246,9.4520,16.0164,0.0003
10,10,55.6681,52.8515,Warrior,79.2444,69.9309,39.4744,10.9326,0.4176,1.8924,200,56.4822,6.3378,17.6428,37.7516,9.0909,10.9112,0.0001
10,11,55.6681,53.7642,Warrior,79.2444,69.9309,39.4744,10.9326,0.4176,1.8924,200,56.4822,4.8860,11.8164,22.0929,5.6165,6.9946,0.0000
10,12,56.2696,54.6016,Warrior,77.6942,72.1561,40.7305,9.0079,0.4114,1.8924,200,56.4822,4.3130,7.4260,17.4892,1.2528,1.5243,0.0000
10,13,56.2696,54.9425,Warrior,77.6942,72.1561,40.7305,9.0079,0.4114,1.8924,200,56.4822,4.2803,7.5004,19.1483,1.0475,0.0001,0.0000
10,14,56.3157,55.3262,Warrior,79.3445,69.6714,41.5529,9.0290,0.4022,1.8924,200,56.4822,2.9225,9.9216,20.4901,1.2753,0.0001,0.0000
10,15,56.4859,55.6152,Warrior,80.0456,70.6379,39.8735,9.0260,0.4170,1.8924,200,56.4822,1.4971,11.5296,17.7279,0.7697,0.0001,0.0000
10,16,56.4822,55.9303,Warrior,80.0419,70.6346,39.8717,9.0345,0.4174,1.8924,200,56.4822,1.1395,7.5484,10.3488,0.4958,0.0001,0.0000
