Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
2,8,53.8582,50.6630,Warrior,81.3410,68.0058,41.5309,3.9945,5.1278,1.8315,200,54.4522,19.8570,17.6903,37.7116,25.3544,0.6997,0.0106
2,9,53.9871,51.6139,Warrior,89.1537,61.4783,41.6915,4.0316,3.6449,1.8315,200,54.4522,14.5719,21.0575,41.0722,21.5942,0.5928,0.0052
2,10,54.2816,52.6149,Warrior,81.9333,68.5010,41.8334,4.0610,3.6714,1.8315,200,54.4522,11.5488,18.8791,22.0556,12.2498,0.6855,0.0011
2,11,54.2984,52.9508,Warrior,81.9566,68.5206,41.8453,4.0625,3.6150,1.8315,200,54.4522,10.9598,18.0180,17.4141,9.8253,0.7033,0.0011
2,12,54.4316,53.3597,Warrior,85.6395,65.8171,41.1695,3.8727,3.5012,1.8315,200,54.4522,8.6567,16.3726,13.7783,4.4667,0.6819,0.0011
2,13,54.4316,53.7878,Warrior,85.6395,65.8171,41.1695,3.8727,3.5012,1.8315,200,54.4522,6.7564,15.3454,11.7912,1.4837,0.5578,0.0000
2,14,54.4522,54.0269,Warrior,82.2032,68.6397,41.9181,3.8783,3.3607,1.8315,200,54.4522,5.9818,9.5166,3.4311,0.4408,0.3586,0.0000
3,0,42.4124,30.8611,Warrior,71.6856,36.3192,50.7052,7.1946,34.0955,1.8650,200,55.7547,292.8968,610.5697,786.2743,597.2907,325.4044,0.0322
3,1,52.5999,35.2082,Warrior,83.1324,65.3087,28.4147,10.3886,12.7555,1.9215,200,55.7547,266.0902,460.1228,720.4769,287.4929,190.6707,0.0238
3,2,52.5999,39.3797,Warrior,83.1324,65.3087,28.4147,10.3886,12.7555,1.9215,200,55.7547,175.6408,270.8607,495.9691,171.8645,106.0631,0.0160
3,3,52.5999,42.2918,Warrior,83.1324,65.3087,28.4147,10.3886,12.7555,1.9215,200,55.7547,154.8462,245.8628,414.0269,139.0126,99.1961,0.0146
3,4,52.5999,46.4247,Warrior,83.1324,65.3087,28.4147,10.3886,12.7555,1.9215,200,55.7547,141.5167,134.0611,275.0082,98.0746,79.5372,0.0087
3,5,54.5187,49.2133,Warrior,89.7354,76.4865,15.7837,3.6353,14.3590,1.9215,200,55.7547,93.2481,97.1711,208.9189,58.7648,47.0166,0.0017
3,6,55.2005,50.9239,Warrior,86.2749,67.7775,29.4889,3.2210,13.2377,1.9215,200,55.7547,72.0140,82.9111,161.9554,31.7558,8.4892,0.0008
3,7,55.6996,52.4817,Warrior,84.5884,72.0994,27.7974,3.0362,12.4784,1.9215,200,55.7547,11.2190,37.4661,69.2895,6.8614,1.5507,0.0001
3,8,55.6996,52.8149,Warrior,84.5884,72.0994,27.7974,3.0362,12.4784,1.9215,200,55.7547,4.4988,19.3548,23.5398,7.7009,1.7024,0.0001
3,9,55.6996,53.4075,Warrior,84.5884,72.0994,27.7974,3.0362,12.4784,1.9215,200,55.7547,7.8016,25.7474,31.9838,11.3496,2.9731,0.0000
3,10,55.6996,54.1634,Warrior,84.5884,72.0994,27.7974,3.0362,12.4784,1.9215,200,55.7547,7.2943,20.8701,29.9307,9.5698,2.2474,0.0000
3,11,55.7547,54.9179,Warrior,88.3056,69.7773,26.9022,2.9385,12.0765,1.9215,200,55.7547,3.7643,9.5218,13.6362,5.4638,1.3041,0.0000
3,12,55.7547,55.3332,Warrior,88.3056,69.7773,26.9022,2.9385,12.0765,1.9215,200,55.7547,2.4935,5.9852,8.1797,2.0921,0.7335,0.0000
4,0,51.7728,32.1925,Warrior,61.2511,75.3948,50.6307,3.8885,8.8350,1.8897,200,58.9333,394.9403,490.3911,417.4240,327.7668,554.6427,0.0331
4,1,53.9849,37.0431,Warrior,85.1067,76.8456,19.3218,10.5258,8.2000,1.8897,200,58.9333,371.7612,461.6241,266.1507,195.3769,425.3338,0.0233
4,2,56.0477,41.9907,Warrior,88.1477,79.5914,20.0122,3.7434,8.5053,1.8784,200,58.9333,333.5396,319.0065,186.6404,114.2152,327.6582,0.0180
4,3,56.1154,45.5552,Warrior,88.1447,79.5887,20.0115,10.9015,1.3536,1.8897,200,58.9333,247.4261,217.1613,143.4934,69.5798,189.7789,0.0158
4,4,58.8650,49.9544,Warrior,91.4166,82.5430,20.7544,3.8822,1.4038,1.8897,200,58.9333,108.8969,117.4511,99.5605,30.0905,24.6838,0.0090
4,5,58.9333,51.9981,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,74.3734,113.9412,80.0074,26.1052,14.3506,0.0053
4,6,58.9333,54.1915,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,25.3092,73.8380,39.6593,23.1209,9.7963,0.0021
4,7,58.9333,55.7624,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,11.9847,47.0195,22.8806,8.8102,9.8271,0.0011
4,8,58.9333,56.9713,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,5.1518,39.5191,16.7478,4.7296,11.3170,0.0001
4,9,58.9333,57.6976,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,4.7465,14.6802,9.0674,2.1125,11.1029,0.0000
4,10,58.9333,58.2627,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,3.2182,5.1135,1.3597,1.5395,7.7992,0.0000
4,11,58.9333,58.6864,Warrior,91.4986,82.6170,20.7730,3.7064,1.4051,1.8897,200,58.9333,0.5747,2.2673,0.0720,0.3883,2.8501,0.0000
5,0,44.9062,29.4896,Warrior,82.1939,55.1471,25.2780,2.9054,34.4756,1.9709,200,57.3712,335.5908,649.0390,361.7552,376.6539,376.9129,0.0405
5,1,44.9062,32.9804,Warrior,82.1939,55.1471,25.2780,2.9054,34.4756,1.9709,200,57.3712,238.5690,745.9866,358.7164,256.4654,350.1140,0.0370
5,2,53.7215,35.9257,Warrior,95.3252,63.9573,29.3164,3.3695,8.0316,1.9709,200,57.3712,248.2298,525.7747,310.6678,229.0370,253.6359,0.0233
5,3,55.2498,39.5747,Warrior,105.6783,70.9037,18.9774,4.3589,0.0816,1.9709,200,57.3712,312.0770,346.9737,218.6612,159.3915,259.9787,0.0161
5,4,55.9777,43.7265,Warrior,98.9855,66.4132,30.4421,4.0828,0.0765,1.9709,200,57.3712,250.4779,260.0210,147.1944,56.4987,244.4510,0.0125
5,5,55.9777,46.7401,Warrior,98.9855,66.4132,30.4421,4.0828,0.0765,1.9709,200,57.3712,256.4371,224.9441,92.5329,27.2289,270.9085,0.0086
5,6,56.9705,49.8999,Warrior,96.7342,72.7608,27.3592,2.9770,0.1688,1.9709,200,57.3712,232.7978,215.3516,65.8250,16.3696,274.9010,0.0078
5,7,56.9705,52.8600,Warrior,96.7342,72.7608,27.3592,2.9770,0.1688,1.9709,200,57.3712,165.1920,148.6847,54.1867,2.2057,178.2002,0.0042
5,8,56.9705,54.5357,Warrior,96.7342,72.7608,27.3592,2.9770,0.1688,1.9709,200,57.3712,118.8056,106.6739,40.5510,2.1625,64.8413,0.0030
5,9,56.9705,55.5028,Warrior,96.7342,72.7608,27.3592,2.9770,0.1688,1.9709,200,57.3712,70.6457,79.2476,37.2996,2.1047,24.3447,0.0021
5,10,56.9705,56.2143,Warrior,96.7342,72.7608,27.3592,2.9770,0.1688,1.9709,200,57.3712,34.5134,42.0129,20.9062,1.4308,11.8133,0.0006
5,11,57.3712,56.6008,Warrior,89.7566,78.9667,28.1964,2.9972,0.0832,1.9709,200,57.3712,30.1334,23.5797,18.1526,1.0093,0.0019,0.0003
5,12,57.3712,56.7923,Warrior,89.7566,78.9667,28.1964,2.9972,0.0832,1.9709,200,57.3712,15.5874,7.9594,5.6950,0.9820,0.0018,0.0003
5,13,57.3712,56.8547,Warrior,89.7566,78.9667,28.1964,2.9972,0.0832,1.9709,200,57.3712,11.0424,5.6608,4.5315,0.4877,0.0015,0.0006
6,0,41.7953,28.7408,Warrior,76.2792,36.1103,41.3198,9.6618,36.6289,1.9000,200,54.8766,361.5485,342.5956,381.1198,377.7183,353.3804,0.0402
6,1,41.7953,32.1727,Warrior,76.2792,36.1103,41.3198,9.6618,36.6289,1.9000,200,54.8766,225.0585,289.0444,311.4105,233.5882,247.7043,0.0357
6,2,41.7953,35.1345,Warrior,76.2792,36.1103,41.3198,9.6618,36.6289,1.9000,200,54.8766,158.4693,186.8218,295.8336,153.7334,225.6287,0.0483
6,3,45.0010,37.7574,Warrior,69.3855,52.9306,50.5325,21.4261,5.7253,1.9790,200,54.8766,110.0879,164.4441,307.0710,122.6188,180.8639,0.0527
6,4,48.3368,39.9434,Warrior,65.6395,67.7119,48.0816,11.2429,7.3241,1.9790,200,54.8766,106.6387,173.7632,188.9359,130.5002,171.7696,0.0383
6,5,50.7330,42.2853,Warrior,80.4770,60.3997,42.8893,10.1935,6.0404,1.9790,200,54.8766,71.4301,128.9521,89.8214,90.2193,131.6970,0.0119
6,6,50.7330,44.0891,Warrior,80.4770,60.3997,42.8893,10.1935,6.0404,1.9790,200,54.8766,55.0515,118.7985,49.4758,31.2212,101.5247,0.0028
6,7,50.7330,45.6393,Warrior,80.4770,60.3997,42.8893,10.1935,6.0404,1.9790,200,54.8766,58.6847,91.9380,31.7771,12.3098,143.3842,0.0013
6,8,50.8659,47.2223,Warrior,86.8116,57.1986,40.6162,9.6533,5.7202,1.9790,200,54.8766,71.4910,64.4600,44.0775,1.3322,172.3913,0.0016
6,9,54.0007,48.6914,Warrior,74.6831,68.4873,40.4552,9.4596,6.9146,1.9000,200,54.8766,55.1097,56.8446,31.5532,0.9656,132.3844,0.0013
6,10,54.2761,49.7593,Warrior,74.9981,68.7761,40.7875,9.6940,5.7444,1.9000,200,54.8766,31.6235,45.3830,12.8433,0.4726,80.1268,0.0009
6,11,54.2761,50.5439,Warrior,74.9981,68.7761,40.7875,9.6940,5.7444,1.9000,200,54.8766,22.8736,27.8790,5.0580,0.3237,36.4586,0.0008
6,12,54.2761,51.1052,Warrior,74.9981,68.7761,40.7875,9.6940,5.7444,1.9000,200,54.8766,19.4368,36.0939,6.4981,0.2685,12.9151,0.0010
6,13,54.2914,52.1719,Warrior,81.9473,61.5032,40.8290,9.8711,5.8493,1.9000,200,54.8766,14.6377,25.5759,3.3898,0.1485,0.1826,0.0015
6,14,54.7002,53.2026,Warrior,79.1823,66.1764,39.4514,9.5380,5.6519,1.9000,200,54.8766,12.5365,19.5360,1.4516,0.0685,0.1535,0.0013
6,15,54.7116,53.9580,Warrior,79.0719,66.3629,39.3964,9.5247,5.6441,1.9000,200,54.8766,8.0564,8.7568,0.4474,0.0376,0.0905,0.0006
6,16,54.8766,54.3078,Warrior,79.2433,66.6172,39.3506,9.2013,5.5875,1.9000,200,54.8766,7.1496,6.8338,0.4780,0.0430,0.0853,0.0002
6,17,54.8766,54.4565,Warrior,79.2433,66.6172,39.3506,9.2013,5.5875,1.9000,200,54.8766,5.8349,5.7657,0.4249,0.0262,0.1045,0.0001
7,0,49.2539,30.9522,Warrior,66.7741,60.6816,49.1205,3.9409,19.4829,1.8611,200,55.3131,375.0961,511.9044,418.4578,423.0240,420.6478,0.0416
7,1,49.2539,34.7832,Warrior,66.7741,60.6816,49.1205,3.9409,19.4829,1.8611,200,55.3131,215.0499,530.8339,282.8824,336.7702,358.3553,0.0315
7,2,49.2539,39.2727,Warrior,66.7741,60.6816,49.1205,3.9409,19.4829,1.8611,200,55.3131,101.7846,416.5324,237.7261,295.9653,197.2637,0.0217
7,3,49.7241,43.0399,Warrior,71.3731,61.9160,40.7904,4.4289,21.4916,1.8637,200,55.3131,37.5969,239.6543,144.9721,184.7400,67.7617,0.0200
7,4,51.6953,45.0696,Warrior,64.5545,94.0346,29.0094,3.6663,8.7352,1.8611,200,55.3131,33.6786,143.7762,94.2190,152.0275,43.6945,0.0157
7,5,52.8672,47.6083,Warrior,68.8122,68.1457,51.9975,4.0451,6.9995,1.8611,200,55.3131,15.1802,106.1362,65.1862,88.8268,29.8572,0.0080
7,6,54.1345,49.1052,Warrior,79.0850,71.8693,34.3578,4.3422,10.3457,1.8611,200,55.3131,14.4185,126.5231,66.4044,42.9471,24.2205,0.0000
7,7,54.1345,50.3708,Warrior,79.0850,71.8693,34.3578,4.3422,10.3457,1.8611,200,55.3131,12.7196,122.6309,70.9644,4.1102,29.1000,0.0000
7,8,54.2879,51.5089,Warrior,77.1666,76.4191,32.5144,4.1092,9.7906,1.8611,200,55.3131,18.9945,105.7353,70.6087,2.2193,32.1596,0.0000
7,9,54.8814,52.5926,Warrior,77.8843,77.1299,32.8439,4.1509,7.9910,1.8611,200,55.3131,26.9403,66.0419,65.4401,2.2183,18.5507,0.0000
7,10,54.8814,53.4225,Warrior,77.8843,77.1299,32.8439,4.1509,7.9910,1.8611,200,55.3131,22.7096,38.3791,55.3941,0.0651,8.8796,0.0000
7,11,54.8814,53.7098,Warrior,77.8843,77.1299,32.8439,4.1509,7.9910,1.8611,200,55.3131,16.5414,27.3524,53.8780,0.0606,6.7100,0.0000
7,12,54.9889,54.1692,Warrior,77.9954,77.2399,32.8808,3.7614,8.1226,1.8611,200,55.3131,8.2402,23.7362,40.6746,0.0498,1.5120,0.0000
7,13,55.2428,54.3798,Warrior,78.3301,77.5620,33.0179,4.0617,7.0282,1.8611,200,55.3131,4.2646,24.7040,30.9069,0.0427,1.7510,0.0000
7,14,55.3387,54.6208,Warrior,78.4245,77.6648,33.0617,3.7821,7.0669,1.8611,200,55.3131,1.5533,16.9882,22.6187,0.0361,1.2070,0.0000
7,15,55.3131,54.7848,Warrior,78.4059,77.6464,33.0224,3.8087,7.1166,1.8611,200,55.3131,1.0131,10.2215,12.2126,0.0472,0.6832,0.0000
8,0,44.5337,31.2375,Warrior,71.9102,52.8522,43.2068,14.0468,17.9838,1.9885,200,59.0482,447.3047,556.5638,494.0192,377.3409,484.9998,0.0463
8,1,45.7690,35.7038,Warrior,86.9832,75.2209,4.7654,6.4169,26.6136,1.8336,200,59.0482,191.7413,452.3876,501.8204,253.3086,338.9708,0.0478
8,2,45.7690,38.8016,Warrior,86.9832,75.2209,4.7654,6.4169,26.6136,1.8336,200,59.0482,95.2770,343.5174,423.7401,201.3803,218.6268,0.0407
8,3,49.8595,41.7428,Warrior,69.2344,62.6108,51.1845,16.6404,0.3299,1.9611,200,59.0482,74.7252,182.2349,270.9272,136.0256,109.3333,0.0248
8,4,56.4271,43.5968,Warrior,89.4713,57.4311,45.3766,7.3810,0.3400,1.9052,200,59.0482,53.5148,156.9098,232.7027,122.6603,79.9618,0.0090
8,5,56.9824,45.3159,Warrior,87.2126,61.0302,44.2311,7.1946,0.3315,1.9052,200,59.0482,78.3252,125.0079,210.7561,84.1339,79.5471,0.0034
8,6,56.9824,47.0704,Warrior,87.2126,61.0302,44.2311,7.1946,0.3315,1.9052,200,59.0482,90.4789,155.6265,238.9905,86.4564,65.9523,0.0031
8,7,56.9824,49.4643,Warrior,87.2126,61.0302,44.2311,7.1946,0.3315,1.9052,200,59.0482,122.0139,185.9174,307.7070,71.8568,43.7508,0.0034
8,8,56.9832,51.5477,Warrior,86.9612,61.1672,44.3303,7.2108,0.3305,1.9052,200,59.0482,151.8162,226.1334,398.9067,58.8552,28.6743,0.0038
8,9,57.1303,53.9290,Warrior,94.1822,91.7725,5.8140,7.8289,0.4024,1.9052,200,59.0482,87.8730,185.9776,350.8594,30.9510,8.2093,0.0023
8,10,57.6801,55.2365,Warrior,77.4836,76.7340,39.0958,6.3920,0.2945,1.9052,200,59.0482,62.1433,123.1812,249.2689,5.8929,11.6450,0.0014
8,11,57.0370,56.0178,Warrior,100.1694,86.6240,5.4879,7.3896,0.3290,1.9052,200,59.0482,32.8891,106.4390,188.3446,2.1722,7.4301,0.0008
8,12,57.1915,56.4191,Warrior,93.3618,92.7081,5.8733,7.7019,0.3548,1.9052,200,59.0482,37.1738,141.4677,285.3882,0.9814,3.1145,0.0005
8,13,58.4119,56.7498,Warrior,83.9817,72.6253,37.0832,6.0320,0.2779,1.9052,200,59.0482,33.4234,184.6910,355.3940,0.0719,0.0003,0.0003
8,14,58.4119,56.9681,Warrior,83.9817,72.6253,37.0832,6.0320,0.2779,1.9052,200,59.0482,36.2788,191.0281,354.9935,0.1343,0.0004,0.0001
8,15,58.5241,57.1604,Warrior,89.3331,69.2303,35.3496,5.7500,0.3370,1.9052,200,59.0482,31.8112,148.3639,263.3449,0.3131,0.0007,0.0000
8,16,58.6587,57.3184,Warrior,87.6469,71.2021,35.1683,5.7205,0.2622,1.9052,200,59.0482,30.3604,124.7727,238.0244,0.4357,0.0008,0.0000
8,17,58.6587,57.6425,Warrior,87.6469,71.2021,35.1683,5.7205,0.2622,1.9052,200,59.0482,30.1400,112.5322,244.8482,0.6150,0.0011,0.0000
8,18,58.9107,57.9921,Warrior,82.1771,81.6017,30.9433,5.0332,0.2447,1.9052,200,59.0482,25.5969,108.8407,221.7150,0.7016,0.0013,0.0000
8,19,58.9918,58.3272,Warrior,86.5539,75.2957,32.5913,5.3013,0.2578,1.9052,200,59.0482,16.8126,69.9949,125.9880,0.4959,0.0015,0.0000
8,20,59.0482,58.5155,Warrior,87.1052,75.3264,32.0941,5.2204,0.2538,1.9052,200,59.0482,8.6285,37.3462,58.8900,0.2635,0.0013,0.0000
9,0,46.1041,30.6617,Warrior,72.3284,48.1266,47.4691,4.7089,27.3669,1.8485,200,56.8133,268.6977,447.4265,451.5087,432.4932,367.7655,0.0435
9,1,52.9119,34.9599,Warrior,72.7731,65.3689,51.1420,2.1080,8.6080,1.9701,200,56.8133,207.6569,394.0815,455.6222,363.3603,384.2348,0.0454
9,2,52.9119,40.7622,Warrior,72.7731,65.3689,51.1420,2.1080,8.6080,1.9701,200,56.8133,152.3821,268.7780,339.1637,154.3679,336.5658,0.0422
9,3,54.1472,44.8275,Warrior,80.1382,61.6367,45.1488,4.4343,8.6421,1.8674,200,56.8133,107.6315,147.6658,170.3622,77.5620,214.4622,0.0226
9,4,53.8011,47.3586,Warrior,71.6348,70.2595,51.4650,5.0546,1.5861,1.8485,200,56.8133,69.8572,104.4501,83.5292,56.1042,127.9815,0.0067
9,5,54.6584,49.1666,Warrior,74.1645,66.6188,52.4490,5.1513,1.6164,1.9604,200,56.8133,46.0071,54.9243,64.3522,30.7230,83.1257,0.0050
9,6,54.9291,50.6652,Warrior,82.7089,63.6139,46.5971,5.6439,1.4361,1.8485,200,56.8133,26.2470,31.2010,39.2889,15.1862,82.9727,0.0033
9,7,55.8563,52.2935,Warrior,74.9930,67.9886,53.1915,2.1925,1.6345,1.9604,200,56.8133,14.7328,22.0752,16.9043,1.7521,55.4562,0.0034
9,8,56.5077,53.0316,Warrior,79.6366,65.4630,51.2156,2.1110,1.5738,1.9604,200,56.8133,9.9236,19.4716,13.2473,1.9804,47.1171,0.0034
9,9,56.5077,53.9104,Warrior,79.6366,65.4630,51.2156,2.1110,1.5738,1.9604,200,56.8133,9.0209,12.3180,5.4729,2.1351,25.7517,0.0032
9,10,56.5196,54.6765,Warrior,78.3383,67.4390,50.5047,2.0817,1.6363,1.9604,200,56.8133,7.0421,4.9433,2.3252,2.2376,8.6963,0.0026
9,11,56.5196,55.2292,Warrior,78.3383,67.4390,50.5047,2.0817,1.6363,1.9604,200,56.8133,6.7907,2.4726,2.4020,1.9626,5.1870,0.0021
9,12,56.7511,55.7584,Warrior,79.4590,68.1538,48.5066,2.1989,1.6817,1.9604,200,56.8133,4.7333,1.8390,1.1530,1.3315,1.8800,0.0011
9,13,56.7511,56.0299,Warrior,79.4590,68.1538,48.5066,2.1989,1.6817,1.9604,200,56.8133,4.1340,1.5393,0.9126,0.8110,1.4176,0.0006
9,14,56.8133,56.3507,Warrior,79.5236,68.2092,48.5461,2.0834,1.6377,1.9604,200,56.8133,1.3808,0.4962,0.7270,0.3394,0.0013,0.0001
10,0,48.4297,32.6041,Warrior,83.8104,67.6158,13.7599,11.9511,22.8629,1.9180,200,56.6314,382.1993,441.7482,422.7319,310.0936,398.6289,0.0400
10,1,48.4297,37.7336,Warrior,83.8104,67.6158,13.7599,11.9511,22.8629,1.9180,200,56.6314,289.8615,466.0031,444.6748,187.4563,267.0137,0.0454
10,2,50.3178,41.6412,Warrior,61.7725,73.7495,46.6390,13.4428,4.3962,1.9322,200,56.6314,231.8917,347.5071,416.0052,62.8651,215.3858,0.0438
10,3,50.4983,44.1075,Warrior,61.7725,73.7495,46.6390,13.4428,4.3962,1.9180,200,56.6314,204.2851,275.0150,384.4095,40.6424,89.4196,0.0437
10,4,53.6848,46.5984,Warrior,77.6367,62.6350,43.2034,12.4525,4.0724,1.9180,200,56.6314,141.1632,153.1285,305.0326,16.7431,80.1470,0.0294
10,5,53.6848,48.1254,Warrior,77.6367,62.6350,43.2034,12.4525,4.0724,1.9180,200,56.6314,122.0827,111.5329,268.4590,12.7559,66.9288,0.0177
10,6,54.1848,49.9652,Warrior,92.5011,74.6272,15.1867,13.1904,4.4946,1.9180,200,56.6314,121.5069,47.3918,239.8703,8.0633,75.5067,0.0023
10,7,55.5526,50.9865,Warrior,93.2530,81.2558,11.3097,8.1454,6.0361,1.9180,200,56.6314,142.6490,50.2347,225.1922,8.4394,64.8849,0.0001
10,8,56.6235,52.1643,Warrior,89.4796,69.8039,28.7239,7.2991,4.6936,1.9180,200,56.6314,149.0622,66.1616,211.1530,8.6533,44.0421,0.0000
10,9,56.6235,53.2646,Warrior,89.4796,69.8039,28.7239,7.2991,4.6936,1.9180,200,56.6314,119.8280,58.6288,174.8733,10.0801,36.8806,0.0000
10,10,56.6314,54.2429,Warrior,82.7966,74.4432,30.6330,7.7842,4.3430,1.9180,200,56.6314,88.9708,52.6195,143.4004,8.9026,22.7783,0.0000
10,11,56.6314,55.1899,Warrior,82.7966,74.4432,30.6330,7.7842,4.3430,1.9180,200,56.6314,38.5346,38.7946,95.9775,6.3228,12.3966,0.0000
10,12,56.6314,55.6802,Warrior,82.7966,74.4432,30.6330,7.7842,4.3430,1.9180,200,56.6314,25.9546,29.3089,71.6903,4.8736,9.6233,0.0000
10,13,56.6314,56.3305,Warrior,82.7966,74.4432,30.6330,7.7842,4.3430,1.9180,200,56.6314,9.0946,17.2378,43.5176,1.8022,0.2500,0.0000
