Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,55.9463,32.0127,Warrior,91.1934,67.0798,30.8329,0.9028,9.9911,1.8706,200,57.5817,448.6155,360.0397,364.4919,394.4469,425.6668,0.0407
1,1,55.9463,39.0025,Warrior,91.1934,67.0798,30.8329,0.9028,9.9911,1.8706,200,57.5817,347.5412,263.5669,296.2801,257.9988,400.3582,0.0471
1,2,56.8684,46.7091,Warrior,89.4842,68.1335,31.3173,0.9170,10.1480,1.9345,200,57.5817,204.9638,178.3450,183.1141,114.2133,134.1515,0.0388
1,3,56.8684,51.0742,Warrior,89.4842,68.1335,31.3173,0.9170,10.1480,1.9345,200,57.5817,135.5365,177.6319,132.7961,28.4318,58.9681,0.0227
1,4,56.9151,53.5872,Warrior,89.4842,68.1335,31.3173,0.9170,10.1480,1.8962,200,57.5817,62.0941,74.6449,92.2713,13.0851,13.8685,0.0129
1,5,57.2966,54.9700,Warrior,90.0478,68.5627,31.5145,0.9227,8.9522,1.9345,200,57.5817,34.8476,36.7500,48.6412,4.2092,9.9362,0.0033
1,6,57.5437,55.8129,Warrior,83.4757,74.4726,32.2803,0.9452,8.8262,1.8962,200,57.5817,33.8885,27.4852,34.9732,3.2960,3.2649,0.0005
1,7,57.5668,56.3519,Warrior,83.8845,74.8373,31.4868,0.9219,8.8694,1.8962,200,57.5817,18.1848,11.4545,12.1443,0.2889,1.1352,0.0005
1,8,57.5817,56.7495,Warrior,83.9027,74.8535,31.4936,0.9221,8.8281,1.8962,200,57.5817,10.8072,10.7584,3.5134,0.0159,0.7077,0.0004
1,9,57.5817,56.9468,Warrior,83.9027,74.8535,31.4936,0.9221,8.8281,1.8962,200,57.5817,10.0254,10.0972,2.7707,0.0142,0.6044,0.0004
1,10,57.5817,57.1236,Warrior,83.9027,74.8535,31.4936,0.9221,8.8281,1.8962,200,57.5817,9.1529,9.2754,1.3185,0.0009,0.4072,0.0003
2,0,49.6234,31.0381,Warrior,64.3732,62.3805,57.3797,3.6577,12.2089,1.8501,200,57.5640,257.4996,269.7917,382.0433,381.3296,221.3411,0.0360
2,1,52.1172,34.1951,Warrior,89.6347,86.8601,9.1131,11.4788,2.9133,1.8334,200,57.5640,227.2617,282.9294,311.0526,256.1450,228.6948,0.0325
2,2,55.1265,38.3311,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8334,200,57.5640,203.6434,295.0372,275.7753,167.0538,232.8112,0.0291
2,3,55.1265,41.9991,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8334,200,57.5640,174.7588,230.4785,370.5945,136.3013,203.3004,0.0296
2,4,55.1265,45.2629,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8334,200,57.5640,177.5205,167.8337,334.2363,100.3403,122.3165,0.0294
2,5,56.2523,48.8977,Warrior,93.9635,91.0548,9.5532,2.9668,2.4617,1.8501,200,57.5640,224.6094,150.5432,344.4384,38.1146,54.9195,0.0270
2,6,56.2144,51.2631,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8501,200,57.5640,209.2193,150.4737,322.6488,11.1023,34.4867,0.0132
2,7,56.2144,52.7055,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8501,200,57.5640,166.4263,175.6648,285.5322,9.7179,28.8593,0.0026
2,8,56.2144,53.6892,Warrior,93.8938,90.9873,9.5461,2.5211,3.0517,1.8501,200,57.5640,125.5201,168.1106,251.9428,8.3526,12.6712,0.0011
2,9,56.7046,54.6014,Warrior,88.0781,78.3242,27.4042,3.9422,2.2513,1.8501,200,57.5640,93.6066,129.1571,195.4152,5.1263,7.2679,0.0001
2,10,56.9338,55.4112,Warrior,87.1453,71.0041,36.9587,2.2130,2.6788,1.8501,200,57.5640,53.2113,108.5968,154.8627,3.0639,2.8856,0.0000
2,11,57.2525,55.9318,Warrior,90.2213,77.8124,27.2251,2.6349,2.1062,1.8501,200,57.5640,32.9133,79.3450,128.3212,1.0635,0.8732,0.0000
2,12,57.2570,56.2709,Warrior,89.5992,78.2670,27.3842,2.6396,2.1100,1.8501,200,57.5640,32.4638,91.1635,154.6192,0.2780,0.0554,0.0000
2,13,57.4928,56.5083,Warrior,86.2273,78.1738,31.6240,1.6181,2.3568,1.8501,200,57.5640,25.2757,77.0983,133.2271,0.3267,0.0668,0.0000
2,14,57.4928,56.7214,Warrior,86.2273,78.1738,31.6240,1.6181,2.3568,1.8501,200,57.5640,19.3856,54.5945,89.5474,0.3119,0.0925,0.0000
2,15,57.5640,56.9177,Warrior,90.6132,75.1602,30.4049,1.5557,2.2659,1.8501,200,57.5640,15.5830,31.7997,54.4926,0.2390,0.0846,0.0000
2,16,57.5640,57.0631,Warrior,90.6132,75.1602,30.4049,1.5557,2.2659,1.8501,200,57.5640,15.0892,16.3143,28.7076,0.2216,0.0832,0.0000
3,0,47.7136,31.3769,Warrior,66.6647,97.0754,8.9638,23.5284,3.7676,1.9421,200,59.4795,390.8326,475.3043,467.7169,345.6864,495.2927,0.0373
3,1,47.7247,35.8119,Warrior,67.1241,96.8628,8.9442,23.4769,3.5920,1.9461,200,59.4795,412.5195,434.4472,394.5878,291.1803,333.2607,0.0311
3,2,55.4624,40.0362,Warrior,84.4467,93.2726,10.9899,9.9309,1.3600,1.9461,200,59.4795,282.7535,510.3270,384.6360,207.4513,266.4114,0.0240
3,3,55.6463,43.5555,Warrior,84.4467,93.2726,10.9899,9.9309,1.3600,1.9421,200,59.4795,199.9319,566.4635,361.4664,157.5370,202.3670,0.0167
3,4,58.3256,46.8164,Warrior,87.9614,97.1546,11.4473,2.0201,1.4166,1.9461,200,59.4795,153.1376,577.3430,413.3210,114.5586,200.2783,0.0133
3,5,58.5475,50.0795,Warrior,80.8619,90.1259,24.8679,2.4361,1.7083,1.9421,200,59.4795,121.3891,545.3599,424.3091,59.6892,168.3171,0.0106
3,6,58.8544,52.9893,Warrior,84.9460,87.0363,24.0154,2.3526,1.6497,1.9461,200,59.4795,116.9070,415.5474,372.8800,21.0495,99.6018,0.0081
3,7,58.9321,54.9872,Warrior,83.3755,88.8063,24.5037,1.9940,1.3205,1.9461,200,59.4795,85.1975,259.3369,295.7134,15.3891,24.1851,0.0059
3,8,59.0016,56.1068,Warrior,83.2213,88.6420,24.4584,1.9903,1.6880,1.9421,200,59.4795,61.6096,177.1697,219.3420,11.2851,3.2529,0.0026
3,9,59.1757,57.0973,Warrior,84.8392,87.4139,24.1196,1.9627,1.6646,1.9421,200,59.4795,43.8813,139.7167,143.6271,6.3540,3.0404,0.0007
3,10,59.3791,58.1131,Warrior,87.1130,82.3954,26.7903,2.2325,1.4688,1.9421,200,59.4795,18.9488,63.9886,86.0842,2.4847,2.2726,0.0006
3,11,59.3824,58.4801,Warrior,88.4480,83.6582,24.1943,2.1230,1.5766,1.9421,200,59.4795,12.0750,33.3406,44.5762,1.1601,1.2786,0.0006
3,12,59.4266,58.7982,Warrior,88.5054,83.7124,24.2100,2.1243,1.4479,1.9421,200,59.4795,6.5215,8.8285,14.3213,0.1212,0.7003,0.0003
3,13,59.4795,59.0040,Warrior,86.0618,83.0788,27.0125,2.1406,1.7064,1.8908,200,59.4795,3.7180,7.1247,3.3951,0.0478,0.2677,0.0003
4,0,41.8788,29.7608,Warrior,71.2353,52.8495,44.3730,29.5780,1.9642,1.8016,200,56.9267,298.8245,283.7414,345.4016,236.5918,338.1733,0.0405
4,1,41.8788,32.1814,Warrior,71.2353,52.8495,44.3730,29.5780,1.9642,1.8016,200,56.9267,257.1473,309.5641,333.1925,181.5979,308.3510,0.0382
4,2,48.9602,35.6867,Warrior,90.2086,84.3559,8.2737,14.9586,2.2032,1.8016,200,56.9267,189.5343,322.3558,330.1479,149.4570,184.1557,0.0348
4,3,48.9602,37.8119,Warrior,90.2086,84.3559,8.2737,14.9586,2.2032,1.8016,200,56.9267,173.4816,225.9966,293.1821,100.1386,169.1410,0.0296
4,4,49.5513,39.7334,Warrior,85.2444,56.0172,47.0326,9.6239,2.0819,1.8016,200,56.9267,188.1778,189.7216,287.1840,64.1166,166.3396,0.0232
4,5,49.5911,41.9971,Warrior,85.3189,56.0661,47.0737,9.6323,1.9090,1.8016,200,56.9267,205.2780,224.0898,311.2470,53.7003,151.6692,0.0184
