Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,48.3948,33.5244,Warrior,73.0550,64.8155,38.3891,9.1186,14.6219,1.8223,200,54.2763,363.6578,272.2733,395.9554,409.0901,272.2300,0.0424
1,1,48.3948,40.8012,Warrior,73.0550,64.8155,38.3891,9.1186,14.6219,1.8223,200,54.2763,279.1638,136.3993,228.8769,119.4369,157.1129,0.0278
1,2,50.1771,45.0634,Warrior,82.9098,56.6933,33.5784,7.9759,18.8426,1.8792,200,54.2763,118.8146,93.4299,94.4858,51.1118,84.4995,0.0087
1,3,51.5806,47.2149,Warrior,75.1342,77.6261,21.8667,10.9208,14.4522,1.8954,200,54.2763,57.2074,43.2869,42.5446,7.4291,34.9289,0.0019
1,4,51.8337,47.8331,Warrior,78.6811,62.0426,36.7467,8.6535,13.8761,1.8792,200,54.2763,45.6352,26.0660,40.5666,7.0921,29.1724,0.0007
1,5,51.9143,48.5473,Warrior,69.8460,72.1625,35.8971,8.5266,13.5678,1.8954,200,54.2763,26.7971,29.0687,40.7406,5.4324,12.8610,0.0009
1,6,52.5291,49.8247,Warrior,71.3011,73.6659,34.0658,8.0916,12.8756,1.8954,200,54.2763,15.3989,29.5831,40.7479,2.4534,2.0703,0.0012
1,7,52.9929,50.2962,Warrior,77.1353,70.3265,32.5215,7.7248,12.2919,1.8792,200,54.2763,15.6081,25.5940,27.5085,1.4249,2.1519,0.0012
1,8,52.9929,50.8765,Warrior,77.1353,70.3265,32.5215,7.7248,12.2919,1.8792,200,54.2763,13.0123,22.0448,21.2694,1.4798,1.9199,0.0010
1,9,53.3032,51.4182,Warrior,77.5742,64.8327,38.3993,9.3565,9.8373,1.8954,200,54.2763,9.9483,18.6814,14.8065,1.4003,1.7022,0.0007
1,10,52.9929,51.8795,Warrior,77.1353,70.3265,32.5215,7.7248,12.2919,1.8792,200,54.2763,11.3719,14.9516,5.6348,1.1766,1.1379,0.0003
1,11,52.9929,52.1698,Warrior,77.1353,70.3265,32.5215,7.7248,12.2919,1.8792,200,54.2763,7.8892,12.4800,3.7965,0.8569,0.7262,0.0001
1,12,53.5031,52.2985,Warrior,77.6704,65.3706,38.2447,9.0796,9.6346,1.8954,200,54.2763,7.3010,13.3985,4.3728,0.5436,0.8854,0.0002
1,13,53.6921,52.4963,Warrior,78.1747,65.7951,37.6145,8.7186,9.6972,1.8954,200,54.2763,6.3781,12.1520,4.5391,0.4916,1.3578,0.0001
1,14,54.0683,52.6940,Warrior,78.9473,66.4453,36.9290,7.8854,9.7930,1.8954,200,54.2763,5.0701,9.7627,5.2105,0.4447,2.2141,0.0000
1,15,54.1684,52.7806,Warrior,79.0539,66.5350,36.9789,7.6260,9.8062,1.8954,200,54.2763,4.9820,8.4377,5.1137,0.3946,2.9910,0.0000
1,16,54.1844,53.0967,Warrior,78.5092,70.7707,32.7269,8.0490,9.9443,1.8954,200,54.2763,4.7025,7.2060,5.7043,0.4631,3.4231,0.0000
1,17,54.3884,53.2346,Warrior,78.8486,70.9349,32.8028,8.0676,9.3461,1.8954,200,54.2763,4.5788,6.9898,4.9751,0.4205,3.3074,0.0000
1,18,54.3884,53.4722,Warrior,78.8486,70.9349,32.8028,8.0676,9.3461,1.8954,200,54.2763,3.8285,5.0230,4.4765,0.2863,2.7972,0.0000
