Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,55.0226,44.7964,Warrior,75.5676,64.7190,47.5284,3.6255,8.5595,1.8913,200,57.7563,416.7513,446.9185,296.4299,330.0836,288.9356,0.0325
1,1,55.8599,51.6098,Warrior,88.6577,89.7112,9.3902,3.5840,8.6570,1.8913,200,57.7563,119.4563,208.8311,218.9061,95.3827,35.1256,0.0070
1,2,55.3443,53.0104,Warrior,74.4235,72.7576,40.4707,5.0596,7.2885,1.8913,200,57.7563,95.5083,76.6122,198.6701,58.5974,9.2520,0.0016
1,3,55.6709,53.9442,Warrior,79.0784,67.7258,40.7595,5.0957,7.3405,1.8913,200,57.7563,46.7623,71.2090,173.5727,0.8834,1.4631,0.0003
1,4,56.2282,54.1324,Warrior,86.5453,61.7407,41.0255,3.1294,7.5591,1.8913,200,57.7563,37.5097,87.0796,172.9513,1.5783,0.9246,0.0002
1,5,56.2282,54.4671,Warrior,86.5453,61.7407,41.0255,3.1294,7.5591,1.8913,200,57.7563,39.3022,94.5959,176.8499,1.3037,0.7261,0.0001
1,6,56.1729,54.7076,Warrior,81.1418,69.4930,37.5008,5.1107,6.7536,1.8913,200,57.7563,33.9324,91.3438,155.0949,0.9422,0.4792,0.0000
1,7,56.1729,54.8843,Warrior,81.1418,69.4930,37.5008,5.1107,6.7536,1.8913,200,57.7563,42.6146,93.0677,166.3151,0.8450,0.5677,0.0000
1,8,56.1813,55.0047,Warrior,80.9786,70.1565,36.8221,4.6035,7.4393,1.8913,200,57.7563,42.2544,141.0412,207.2940,0.8991,0.7472,0.0000
1,9,56.4964,55.2464,Warrior,92.8928,79.5570,16.0410,3.2772,8.2320,1.8913,200,57.7563,57.5532,119.9398,204.6034,0.9267,0.7868,0.0000
1,10,56.9773,55.3626,Warrior,77.0000,78.8745,35.0054,2.6702,6.4499,1.8913,200,57.7563,61.5631,99.9436,199.4232,1.0092,0.8968,0.0000
1,11,57.1264,55.6104,Warrior,77.9647,78.2559,34.7309,2.6493,6.3993,1.8913,200,57.7563,55.3003,106.2419,181.1513,1.0607,1.1110,0.0000
1,12,57.4478,55.8418,Warrior,80.4532,76.6602,34.0227,2.5952,6.2688,1.8913,200,57.7563,32.1107,116.1678,171.2755,1.0550,0.8253,0.0000
