Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,46.2017,35.2544,Warrior,61.7858,57.7668,45.1566,9.0507,26.2401,1.8956,200,59.5479,307.1361,420.4878,331.5721,266.9887,343.9691,0.0245
1,1,49.2684,42.1093,Warrior,64.8088,65.6110,51.2884,10.2797,8.0121,1.9658,200,59.5479,93.9725,136.0385,208.9476,67.5428,149.8102,0.0136
1,2,53.3368,45.0796,Warrior,88.6334,82.4461,9.0596,3.7904,16.0706,1.8956,200,59.5479,67.5028,51.4322,174.2069,46.0071,88.2324,0.0089
1,3,56.8232,48.1629,Warrior,75.8138,67.7292,50.2158,3.6872,2.5540,1.8956,200,59.5479,53.3250,49.3995,121.2954,33.1139,63.7298,0.0039
1,4,57.5397,51.5638,Warrior,87.3629,95.0055,10.4397,4.2489,2.9431,1.8956,200,59.5479,53.6644,52.6937,129.9939,35.9883,54.7756,0.0012
1,5,57.8935,54.7239,Warrior,95.1103,88.4709,9.7216,3.9566,2.7406,1.8956,200,59.5479,37.8220,60.3640,165.7342,10.9380,40.1169,0.0006
1,6,58.1351,55.9487,Warrior,79.0957,73.5742,41.7605,3.2904,2.2792,1.8956,200,59.5479,37.7342,93.2464,233.4474,3.3288,22.4964,0.0001
1,7,58.1351,56.4026,Warrior,79.0957,73.5742,41.7605,3.2904,2.2792,1.8956,200,59.5479,29.5353,96.0213,222.2961,2.6508,12.9142,0.0000
1,8,58.2187,56.7737,Warrior,79.9989,71.4681,43.2914,3.0967,2.1450,1.8956,200,59.5479,22.7463,98.5999,184.0631,2.1245,5.9569,0.0000
1,9,58.2187,57.0565,Warrior,79.9989,71.4681,43.2914,3.0967,2.1450,1.8956,200,59.5479,20.9752,81.1873,150.9119,0.1445,2.7481,0.0000
1,10,58.2896,57.1130,Warrior,95.4104,85.2362,13.1601,4.0301,2.1632,1.8956,200,59.5479,35.9085,107.7206,215.6368,0.1851,3.5894,0.0000
1,11,58.4210,57.4624,Warrior,84.4325,69.0738,40.8209,2.9973,2.6755,1.8956,200,59.5479,47.8930,111.3427,247.0114,0.2712,1.3854,0.0000
1,12,59.0437,57.7583,Warrior,84.6111,75.5885,34.7641,2.7745,2.2619,1.8956,200,59.5479,54.1980,101.4173,246.6117,0.3999,0.0912,0.0000
1,13,59.4179,57.9084,Warrior,84.5170,80.2454,31.0438,2.4776,1.7162,1.8956,200,59.5479,55.9825,83.7367,218.5209,0.5632,0.0952,0.0000
1,14,59.4179,58.2077,Warrior,84.5170,80.2454,31.0438,2.4776,1.7162,1.8956,200,59.5479,47.5638,68.3571,178.8024,0.3748,0.1038,0.0000
1,15,59.4179,58.4576,Warrior,84.5170,80.2454,31.0438,2.4776,1.7162,1.8956,200,59.5479,37.3778,55.6716,154.3708,0.4126,0.1096,0.0000
