Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,49.5507,42.9567,Warrior,74.7381,42.5221,72.8361,0.2913,9.6124,1.8527,200,49.7182,272.4587,101.8921,425.6548,315.0365,315.3292,0.0148
1,1,49.5817,48.1159,Warrior,74.7848,42.5487,72.8816,0.2915,9.4933,1.8527,200,49.7182,34.0723,2.6591,104.0284,58.1368,53.6409,0.0018
1,2,49.6758,48.7661,Warrior,75.0887,42.7216,72.2395,0.2927,9.6575,1.8527,200,49.7182,0.1093,0.0283,0.1576,0.7173,0.0045,0.0000
1,3,49.6758,48.9032,Warrior,75.0887,42.7216,72.2395,0.2927,9.6575,1.8527,200,49.7182,0.1746,0.0569,0.3328,1.3679,0.0074,0.0000
1,4,49.7182,49.0609,Warrior,75.1548,42.7592,72.2932,0.2970,9.4958,1.8527,200,49.7182,0.1995,0.0862,0.4393,1.6788,0.0115,0.0000
1,5,49.7182,49.1681,Warrior,75.1548,42.7592,72.2932,0.2970,9.4958,1.8527,200,49.7182,0.2364,0.0912,0.4280,1.6417,0.0114,0.0000
1,6,49.7182,49.3158,Warrior,75.1548,42.7592,72.2932,0.2970,9.4958,1.8527,200,49.7182,0.2168,0.0667,0.3556,1.2914,0.0096,0.0000
2,0,49.2715,40.5904,Warrior,91.6847,28.9507,74.2186,2.0826,3.0634,1.9192,200,58.0645,684.6037,399.0087,243.8462,468.6483,389.2352,0.0352
2,1,58.0588,51.7164,Warrior,80.2890,64.7035,50.5012,1.8237,2.6827,1.9192,200,58.0645,161.8954,365.8725,111.7118,95.0952,86.2093,0.0127
2,2,58.0588,56.0883,Warrior,80.2890,64.7035,50.5012,1.8237,2.6827,1.9192,200,58.0645,70.0902,142.8317,49.1051,9.3491,44.3524,0.0004
2,3,58.0645,57.8770,Warrior,80.3769,64.6513,50.4605,1.8257,2.6856,1.9192,200,58.0645,2.5752,25.2985,11.1430,0.0013,0.0093,0.0000
3,0,53.8983,45.1300,Warrior,72.0894,76.6557,34.8383,11.5205,4.8961,1.9116,200,54.0232,271.0303,441.3339,195.8113,280.8260,303.6198,0.0295
3,1,53.9653,52.2640,Warrior,72.8010,76.0551,34.5653,11.6342,4.9444,1.9116,200,54.0232,47.4418,58.7283,21.5296,85.4846,58.7860,0.0019
3,2,54.0232,53.6613,Warrior,72.8601,76.1168,34.5933,11.5298,4.9001,1.9116,200,54.0232,1.1802,8.1920,9.3178,0.0902,7.0580,0.0000
4,0,48.0516,40.7261,Warrior,88.8500,86.8403,10.3984,13.7564,0.1549,1.7726,200,60.2455,381.0623,534.8720,377.7029,265.4014,401.9993,0.0188
4,1,56.6439,50.3943,Warrior,70.6549,66.9365,60.8867,1.3412,0.1806,1.9227,200,60.2455,145.6774,206.4226,582.9604,117.8004,216.7334,0.0113
4,2,58.9755,55.0558,Warrior,83.4102,102.5176,12.2756,1.5833,0.2132,1.9227,200,60.2455,36.6879,67.6149,330.9847,16.4221,52.0193,0.0027
