Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,56.5143,48.2145,Warrior,88.1524,62.1340,38.1616,0.3381,11.2139,1.9158,200,60.2987,465.5114,283.8753,143.9248,340.2211,246.3456,0.0316
1,1,58.9642,54.7111,Warrior,80.4404,78.2878,38.8206,0.3502,2.1009,1.9484,200,60.2987,59.8164,45.9643,49.9766,47.9471,29.9275,0.0056
1,2,59.3669,55.8832,Warrior,84.8795,75.3811,37.3793,0.3372,2.0229,1.9484,200,60.2987,4.5279,8.1282,0.7232,0.8851,3.2815,0.0001
1,3,59.3669,56.3097,Warrior,84.8795,75.3811,37.3793,0.3372,2.0229,1.9484,200,60.2987,4.9906,14.7885,1.2953,0.0002,10.5415,0.0001
1,4,59.6268,56.9778,Warrior,91.4668,64.4701,41.5060,0.3508,2.2062,1.9158,200,60.2987,9.4847,17.9326,2.8386,0.0003,18.2792,0.0001
1,5,59.6268,58.2313,Warrior,91.4668,64.4701,41.5060,0.3508,2.2062,1.9158,200,60.2987,12.1082,19.4090,2.9759,0.0003,15.5523,0.0001
1,6,59.8360,58.7603,Warrior,89.9804,66.4777,41.0152,0.3467,2.1801,1.9158,200,60.2987,8.4637,11.8205,2.3631,0.0002,6.8804,0.0001
1,7,59.9678,58.8485,Warrior,90.5461,67.6490,39.2727,0.3479,2.1843,1.9158,200,60.2987,7.4265,11.1704,2.3586,0.0002,5.2045,0.0002
1,8,59.9678,58.9225,Warrior,90.5461,67.6490,39.2727,0.3479,2.1843,1.9158,200,60.2987,8.7823,13.8638,2.6554,0.0002,3.6406,0.0001
1,9,59.8500,59.1500,Warrior,91.3742,66.4385,39.6319,0.3511,2.2042,1.9158,200,60.2987,7.3339,10.6643,2.4236,0.0002,0.8289,0.0002
1,10,59.9584,59.2072,Warrior,91.6093,67.4741,38.3719,0.3635,2.1811,1.9158,200,60.2987,5.5993,7.8188,2.7037,0.0002,0.8321,0.0002
1,11,60.0718,59.2157,Warrior,90.6950,68.4523,38.4029,0.3383,2.1116,1.9158,200,60.2987,5.2978,7.6361,2.4467,0.0002,0.7885,0.0002
1,12,60.0718,59.2507,Warrior,90.6950,68.4523,38.4029,0.3383,2.1116,1.9158,200,60.2987,4.0798,5.2898,2.3482,0.0002,1.5463,0.0003
