Época	Pérdida
1	0.693225
2	0.684800
3	0.677348
4	0.667497
5	0.654741
6	0.640322
7	0.627069
8	0.616384
9	0.605900
10	0.593439
11	0.581782
12	0.571992
13	0.564376
14	0.557290
15	0.550383
16	0.544420
17	0.539352
18	0.535435
19	0.532070
20	0.528714
21	0.525168
22	0.521342
23	0.517538
24	0.513634
25	0.509803
26	0.505841
27	0.501821
28	0.498030
29	0.494197
30	0.489847
31	0.485109
32	0.481041
33	0.477018
34	0.472869
35	0.469377
36	0.466020
37	0.462344
38	0.458915
39	0.455392
40	0.452172
41	0.449678
42	0.446395
43	0.442538
44	0.438811
45	0.435233
46	0.431939
47	0.428956
48	0.425856
49	0.423275
50	0.420541
51	0.417977
52	0.415201
53	0.412634
54	0.409623
55	0.406690
56	0.403917
57	0.401320
58	0.399525
59	0.396133
60	0.394420
61	0.391652
62	0.389024
63	0.386450
64	0.384666
65	0.378786
66	0.375857
67	0.372738
68	0.370269
69	0.366905
70	0.364607
71	0.361687
72	0.358936
73	0.356745
74	0.354224
75	0.352052
76	0.349091
77	0.345877
78	0.343487
79	0.338552
80	0.335613
81	0.331919
82	0.329760
83	0.327110
84	0.324416
85	0.322284
86	0.322952
87	0.318731
88	0.315241
89	0.312950
90	0.312117
91	0.310572
92	0.308947
93	0.304857
94	0.301967
95	0.300155
96	0.298967
97	0.295669
98	0.294683
99	0.291139
100	0.289944
101	0.291672
102	0.288942
103	0.290121
104	0.286512
105	0.290725
106	0.285664
107	0.284101
108	0.280513
109	0.278097
110	0.276369
111	0.274522
112	0.271385
113	0.270108
114	0.268257
115	0.267224
116	0.265417
117	0.264261
118	0.268112
119	0.266652
120	0.266925
121	0.270092
122	0.264502
123	0.262632
124	0.261810
125	0.258993
126	0.259011
127	0.258471
128	0.254477
129	0.251359
130	0.251169
131	0.250029
132	0.247703
133	0.247118
134	0.247059
135	0.246544
136	0.244155
137	0.242596
138	0.243108
139	0.241088
140	0.243366
141	0.243021
142	0.247633
143	0.248608
144	0.238711
145	0.244323
146	0.242673
147	0.239587
148	0.239794
149	0.237693
150	0.236385
151	0.238650
152	0.237840
153	0.238484
154	0.237275
155	0.238265
156	0.238156
157	0.239054
158	0.240319
159	0.240690
160	0.238617
161	0.239456
162	0.245407
163	0.243210
164	0.239425
165	0.247576
166	0.244514
167	0.245616
168	0.241712
169	0.244646
170	0.242367
171	0.241138
172	0.240872
173	0.241010
174	0.227417
175	0.223684
176	0.221539
177	0.220835
178	0.221772
179	0.219297
180	0.216309
181	0.214968
182	0.215736
183	0.214407
184	0.212454
185	0.211016
186	0.210255
187	0.209122
188	0.208102
189	0.208245
190	0.207586
191	0.204779
192	0.202221
193	0.202037
194	0.200879
195	0.199392
196	0.199674
197	0.199300
198	0.197733
199	0.197353
200	0.198870
201	0.201514
202	0.202798
203	0.213152
204	0.227300
205	0.208970
206	0.212199
207	0.200336
208	0.198775
209	0.197928
210	0.196349
211	0.197677
212	0.196749
213	0.190316
214	0.191866
215	0.189309
216	0.193053
217	0.190700
218	0.190322
219	0.188258
220	0.188566
221	0.190413
222	0.186887
223	0.186219
224	0.188061
225	0.186027
226	0.183929
227	0.183383
228	0.182364
229	0.184684
230	0.186068
231	0.183530
232	0.181559
233	0.182815
234	0.181398
235	0.179504
236	0.179321
237	0.180737
238	0.183743
239	0.187653
240	0.194977
241	0.196747
242	0.184959
243	0.188852
244	0.189271
245	0.187520
246	0.181757
247	0.182007
248	0.188020
249	0.188563
250	0.185726
251	0.191048
252	0.185135
253	0.185195
254	0.190583
255	0.186931
256	0.184541
257	0.185210
258	0.185045
259	0.192706
260	0.201152
261	0.196496
262	0.209968
263	0.217809
264	0.212361
265	0.206690
266	0.206629
267	0.207048
268	0.207372
269	0.203754
270	0.201507
271	0.203157
272	0.205856
273	0.197245
274	0.198164
275	0.200308
276	0.199427
277	0.199322
278	0.194621
279	0.188928
280	0.193107
281	0.187311
282	0.190361
283	0.190294
284	0.188629
285	0.184686
286	0.182674
287	0.184613
288	0.176964
289	0.181465
290	0.176887
291	0.176526
292	0.174110
293	0.173340
294	0.175400
295	0.174147
296	0.177193
297	0.175939
298	0.175771
299	0.177689
300	0.175287
301	0.173969
302	0.173033
303	0.173084
304	0.177659
305	0.175468
306	0.174351
307	0.171292
308	0.170279
309	0.171399
310	0.169363
311	0.169998
312	0.184020
313	0.209764
314	0.210994
315	0.197872
316	0.190989
317	0.185187
318	0.177792
319	0.173504
320	0.170745
321	0.171215
322	0.171590
323	0.170462
324	0.167014
325	0.166019
326	0.168013
327	0.170310
328	0.171653
329	0.171387
330	0.170329
331	0.170599
332	0.171538
333	0.172554
334	0.171648
335	0.168248
336	0.166899
337	0.165994
338	0.165088
339	0.166368
340	0.164733
341	0.162777
342	0.159886
343	0.159306
344	0.158996
345	0.158178
346	0.157966
347	0.162257
348	0.166113
349	0.169785
350	0.170299
351	0.171054
352	0.169845
353	0.170141
354	0.169597
355	0.168714
356	0.167158
357	0.167417
358	0.166971
359	0.163995
360	0.160126
361	0.159406
362	0.160211
363	0.157528
364	0.156480
365	0.155119
366	0.155129
367	0.154407
368	0.153955
369	0.155616
370	0.154380
371	0.156711
372	0.153276
373	0.148693
374	0.151676
375	0.150094
376	0.146732
377	0.147781
378	0.147463
379	0.147460
380	0.147264
381	0.148798
382	0.143842
383	0.144250
384	0.141517
385	0.143281
386	0.142036
387	0.142964
388	0.139664
389	0.141340
390	0.140226
391	0.141463
392	0.140832
393	0.138161
394	0.139904
395	0.137507
396	0.136970
397	0.137414
398	0.136887
399	0.135173
400	0.136418
401	0.137596
402	0.135262
403	0.136836
404	0.139726
405	0.136586
406	0.132247
407	0.134738
408	0.138118
409	0.147748
410	0.169380
411	0.172843
412	0.163583
413	0.161239
414	0.152545
415	0.150957
416	0.161960
417	0.177375
418	0.188555
419	0.195332
420	0.196898
421	0.175888
422	0.171683
423	0.176909
424	0.184146
425	0.173646
426	0.165060
427	0.163642
428	0.159817
429	0.160587
430	0.157263
431	0.160733
432	0.155007
433	0.160090
434	0.155351
435	0.149564
436	0.146232
437	0.149389
438	0.151929
439	0.145278
440	0.153029
441	0.175237
442	0.172701
443	0.185633
444	0.186059
445	0.199284
446	0.211262
447	0.202696
448	0.190062
449	0.189139
450	0.191307
451	0.181689
452	0.177356
453	0.182265
454	0.171680
455	0.169704
456	0.165167
457	0.160697
458	0.164925
459	0.162006
460	0.163794
461	0.167832
462	0.165202
463	0.160817
464	0.157733
465	0.156419
466	0.154599
467	0.156869
468	0.155581
469	0.155919
470	0.154572
471	0.160131
472	0.161051
473	0.174209
474	0.177488
475	0.171213
476	0.171725
477	0.172098
478	0.173701
479	0.176123
480	0.169734
481	0.170601
482	0.162305
483	0.159284
484	0.158209
485	0.155504
486	0.156938
487	0.161363
488	0.161488
489	0.170493
490	0.170602
491	0.174462
492	0.173336
493	0.169890
494	0.166556
495	0.162897
496	0.147235
497	0.166109
498	0.190985
499	0.193681
500	0.188586
501	0.179449
502	0.175193
503	0.173977
504	0.172175
505	0.169696
506	0.165278
507	0.161181
508	0.159497
509	0.156402
510	0.154732
511	0.153171
512	0.153865
513	0.154488
514	0.151776
515	0.149528
516	0.149802
517	0.148853
518	0.147530
519	0.146600
520	0.148156
521	0.146075
522	0.143899
523	0.146357
524	0.143693
525	0.143405
526	0.147025
527	0.146112
528	0.141654
529	0.140289
530	0.140245
531	0.142465
532	0.142172
533	0.144856
534	0.143122
535	0.139986
536	0.142242
537	0.135572
538	0.139795
539	0.136694
540	0.138489
541	0.140302
542	0.138679
543	0.141061
544	0.138891
545	0.137820
546	0.134767
547	0.131839
548	0.137270
549	0.130956
550	0.135686
551	0.135832
552	0.134275
553	0.129955
554	0.129882
555	0.139531
556	0.127238
557	0.131334
558	0.136365
559	0.133116
560	0.128825
561	0.128781
562	0.129498
563	0.125438
564	0.124191
565	0.125168
566	0.127498
567	0.125780
568	0.124347
569	0.124650
570	0.125505
571	0.125234
572	0.128526
573	0.126220
574	0.125825
575	0.126538
576	0.127671
577	0.128435
578	0.129049
579	0.129866
580	0.130175
581	0.129277
582	0.129397
583	0.129307
584	0.128515
585	0.126864
586	0.126353
587	0.125936
588	0.125154
589	0.123318
590	0.122093
591	0.122519
592	0.123025
593	0.122539
594	0.121987
595	0.121525
596	0.122509
597	0.122919
598	0.129278
599	0.131233
600	0.133767
601	0.131477
602	0.132354
603	0.133467
604	0.135185
605	0.134732
606	0.131411
607	0.131014
608	0.135926
609	0.135047
610	0.133841
611	0.128071
612	0.126086
613	0.130116
614	0.126144
615	0.121176
616	0.120581
617	0.122491
618	0.124329
619	0.120867
620	0.120144
621	0.120373
622	0.117925
623	0.117943
624	0.119119
625	0.116991
626	0.119513
627	0.120583
628	0.116149
629	0.120114
630	0.118387
631	0.116808
632	0.118221
633	0.114642
634	0.114716
635	0.113788
636	0.116310
637	0.111541
638	0.111319
639	0.111173
640	0.109092
641	0.108672
642	0.108785
643	0.110580
644	0.108175
645	0.109834
646	0.109257
647	0.109952
648	0.110736
649	0.108353
650	0.106778
651	0.107344
652	0.108635
653	0.106183
654	0.104509
655	0.106249
656	0.107333
657	0.112518
658	0.116432
659	0.113220
660	0.116551
661	0.118509
662	0.122159
663	0.114949
664	0.128877
665	0.111174
666	0.115539
667	0.132409
668	0.121063
669	0.130284
670	0.150804
671	0.196417
672	0.245190
673	0.230188
674	0.225567
675	0.252847
676	0.252820
677	0.222411
678	0.259938
679	0.254950
680	0.237841
681	0.235128
682	0.237776
683	0.236874
684	0.226557
685	0.220788
686	0.225048
687	0.236450
688	0.232772
689	0.234464
690	0.236926
691	0.236374
692	0.227826
693	0.223264
694	0.230545
695	0.242217
696	0.247558
697	0.237693
698	0.230398
699	0.224742
700	0.221248
701	0.211771
702	0.202227
703	0.193340
704	0.198982
705	0.201593
706	0.212122
707	0.222077
708	0.222171
709	0.212867
710	0.207371
711	0.207035
712	0.210299
713	0.209154
714	0.209410
715	0.207378
716	0.204561
717	0.206296
718	0.201204
719	0.199527
720	0.197687
721	0.195756
722	0.191790
723	0.185469
724	0.184121
725	0.184718
726	0.183993
727	0.182137
728	0.181854
729	0.179077
730	0.177209
731	0.177083
732	0.176401
733	0.174368
734	0.171310
735	0.171236
736	0.172745
737	0.172906
738	0.170118
739	0.167868
740	0.168190
741	0.168360
742	0.168037
743	0.167251
744	0.165595
745	0.166829
746	0.167136
747	0.165759
748	0.162908
749	0.163367
750	0.163938
751	0.163466
752	0.164197
753	0.164451
754	0.163521
755	0.164103
756	0.166970
757	0.168885
758	0.166343
759	0.163704
760	0.166017
761	0.168627
762	0.170673
763	0.168755
764	0.164144
765	0.161134
766	0.164029
767	0.167094
768	0.164993
769	0.160340
770	0.159470
771	0.162711
772	0.164118
773	0.161476
774	0.158051
775	0.160550
776	0.163920
777	0.165404
778	0.161362
779	0.161826
780	0.164161
781	0.163934
782	0.160472
783	0.159848
784	0.164607
785	0.165831
786	0.164310
787	0.162333
788	0.160093
789	0.158544
790	0.159632
791	0.160732
792	0.158636
793	0.159086
794	0.162102
795	0.162066
796	0.162701
797	0.165425
798	0.158606
799	0.160919
800	0.163474
801	0.162711
802	0.158716
803	0.156410
804	0.160115
805	0.164066
806	0.159341
807	0.156328
808	0.157358
809	0.158575
810	0.155934
811	0.153286
812	0.155182
813	0.157605
814	0.157796
815	0.155672
816	0.151552
817	0.150101
818	0.154415
819	0.153988
820	0.153110
821	0.152116
822	0.152272
823	0.153915
824	0.155709
825	0.154197
826	0.152215
827	0.150494
828	0.155616
829	0.158337
830	0.159405
831	0.157280
832	0.156913
833	0.161731
834	0.163101
835	0.160877
836	0.157972
837	0.162202
838	0.162064
839	0.161677
840	0.163111
841	0.162763
842	0.160134
843	0.155966
844	0.155427
845	0.154302
846	0.156289
847	0.155000
848	0.154880
849	0.153021
850	0.153180
851	0.153257
852	0.154690
853	0.154960
854	0.156199
855	0.157921
856	0.153546
857	0.151740
858	0.153792
859	0.156707
860	0.159831
861	0.164145
862	0.160142
863	0.159631
864	0.155330
865	0.151487
866	0.154102
867	0.148879
868	0.145697
869	0.146653
870	0.147308
871	0.144998
872	0.143408
873	0.142145
874	0.145374
875	0.145796
876	0.153701
877	0.154181
878	0.152856
879	0.140915
880	0.138671
881	0.144159
882	0.139482
883	0.137456
884	0.144151
885	0.144101
886	0.146068
887	0.144110
888	0.147428
889	0.148223
890	0.158820
891	0.156895
892	0.149757
893	0.169276
894	0.142355
895	0.143062
896	0.148381
897	0.139514
898	0.138894
899	0.143430
900	0.131651
901	0.140233
902	0.133068
903	0.134807
904	0.133591
905	0.131561
906	0.134984
907	0.139277
908	0.136376
909	0.149593
910	0.138519
911	0.148294
912	0.145413
913	0.140575
914	0.140411
915	0.151399
916	0.136276
917	0.137807
918	0.131406
919	0.132901
920	0.132305
921	0.133482
922	0.128981
923	0.128320
924	0.127703
925	0.128961
926	0.125509
927	0.125944
928	0.127099
929	0.127760
930	0.123450
931	0.122530
932	0.125729
933	0.124805
934	0.134037
935	0.134962
936	0.140795
937	0.189696
938	0.181350
939	0.171665
940	0.148194
941	0.151542
942	0.151730
943	0.157992
944	0.162258
945	0.152136
946	0.144030
947	0.144609
948	0.147735
949	0.146321
950	0.142983
951	0.141294
952	0.142696
953	0.142882
954	0.139307
955	0.133433
956	0.133616
957	0.137300
958	0.138848
959	0.133039
960	0.127493
961	0.128180
962	0.132037
963	0.131035
964	0.125890
965	0.123036
966	0.122312
967	0.124628
968	0.126696
969	0.123662
970	0.119753
971	0.117990
972	0.120696
973	0.121967
974	0.122142
975	0.119681
976	0.117136
977	0.117287
978	0.118554
979	0.120226
980	0.119373
981	0.117635
982	0.115594
983	0.115842
984	0.116985
985	0.114945
986	0.112830
987	0.112442
988	0.113291
989	0.113410
990	0.118548
991	0.113402
992	0.111795
993	0.116891
994	0.120213
995	0.118434
996	0.114875
997	0.115954
998	0.114806
999	0.114447
1000	0.116181
1001	0.114899
1002	0.112649
1003	0.110339
1004	0.111564
1005	0.111294
1006	0.112339
1007	0.113178
1008	0.110086
1009	0.109312
1010	0.111291
1011	0.115827
1012	0.111141
1013	0.113936
1014	0.111206
1015	0.113290
1016	0.109620
1017	0.114283
1018	0.114516
1019	0.115788
1020	0.112193
1021	0.114700
1022	0.115936
1023	0.116320
1024	0.116446
1025	0.118748
1026	0.121798
1027	0.123945
1028	0.127246
1029	0.129408
1030	0.131627
1031	0.133934
1032	0.132959
1033	0.129751
1034	0.126885
1035	0.127830
1036	0.125995
1037	0.127374
1038	0.127030
1039	0.123998
1040	0.123549
1041	0.124898
1042	0.134686
1043	0.130522
1044	0.126581
1045	0.128540
1046	0.130028
1047	0.127720
1048	0.128170
1049	0.128450
1050	0.125046
1051	0.126669
1052	0.126149
1053	0.122287
1054	0.118128
1055	0.117973
1056	0.119565
1057	0.121889
1058	0.134133
1059	0.154275
1060	0.173265
1061	0.166415
1062	0.140012
1063	0.122099
1064	0.127036
1065	0.164778
1066	0.190551
1067	0.211442
1068	0.189229
1069	0.190605
1070	0.171538
1071	0.177226
1072	0.171530
1073	0.169252
1074	0.150411
1075	0.183697
1076	0.158540
1077	0.152543
1078	0.155073
1079	0.175297
1080	0.161891
1081	0.168962
1082	0.177728
1083	0.194207
1084	0.243484
1085	0.227059
1086	0.183066
1087	0.181808
1088	0.209475
1089	0.177399
1090	0.196721
1091	0.196306
1092	0.221716
1093	0.201804
1094	0.193667
1095	0.166129
1096	0.160702
1097	0.165984
1098	0.185800
1099	0.182305
1100	0.150466
1101	0.134035
1102	0.145527
1103	0.158247
1104	0.156060
1105	0.142351
1106	0.122422
1107	0.120408
1108	0.133180
1109	0.143747
1110	0.138157
1111	0.126896
1112	0.122352
1113	0.120533
1114	0.117864
1115	0.115432
1116	0.113647
1117	0.116280
1118	0.117375
1119	0.115595
1120	0.112740
1121	0.110569
1122	0.109639
1123	0.107981
1124	0.105688
1125	0.104279
1126	0.101970
1127	0.100401
1128	0.098609
1129	0.097999
1130	0.097683
1131	0.096992
1132	0.096374
1133	0.095587
1134	0.095628
1135	0.094719
1136	0.094193
1137	0.093604
1138	0.093502
1139	0.093422
1140	0.093546
1141	0.093171
1142	0.092745
1143	0.092199
1144	0.091937
1145	0.091756
1146	0.091559
1147	0.091339
1148	0.091151
1149	0.090699
1150	0.090154
1151	0.090000
1152	0.089838
1153	0.089641
1154	0.089419
1155	0.089086
1156	0.088913
1157	0.088748
1158	0.088595
1159	0.088475
1160	0.088297
1161	0.088169
1162	0.088107
1163	0.087849
1164	0.087476
1165	0.087247
1166	0.087136
1167	0.087177
1168	0.087096
1169	0.086735
1170	0.086445
1171	0.086174
1172	0.085952
1173	0.085777
1174	0.085606
1175	0.085522
1176	0.085638
1177	0.085317
1178	0.085023
1179	0.085034
1180	0.084683
1181	0.084834
1182	0.084740
1183	0.084491
1184	0.084470
1185	0.083981
1186	0.083983
1187	0.083865
1188	0.083579
1189	0.083486
1190	0.083407
1191	0.083312
1192	0.083129
1193	0.083005
1194	0.083024
1195	0.082922
1196	0.082632
1197	0.082712
1198	0.082583
1199	0.082334
1200	0.082474
1201	0.082221
1202	0.081943
1203	0.081914
1204	0.081750
1205	0.081593
1206	0.081551
1207	0.081509
1208	0.081393
1209	0.081209
1210	0.080920
1211	0.080909
1212	0.080756
1213	0.080565
1214	0.080336
1215	0.080452
1216	0.080275
1217	0.080042
1218	0.079887
1219	0.080115
1220	0.080644
1221	0.080870
1222	0.080594
1223	0.080076
1224	0.079905
1225	0.080167
1226	0.080210
1227	0.079842
1228	0.079518
1229	0.079427
1230	0.079633
1231	0.079635
1232	0.079338
1233	0.079383
1234	0.079327
1235	0.079409
1236	0.079444
1237	0.079468
1238	0.079343
1239	0.079486
1240	0.079606
1241	0.079693
1242	0.079919
1243	0.080080
1244	0.080244
1245	0.080632
1246	0.080527
1247	0.080443
1248	0.080949
1249	0.080673
1250	0.080816
1251	0.081416
1252	0.081711
1253	0.081918
1254	0.082112
1255	0.082973
1256	0.082907
1257	0.083674
1258	0.084127
1259	0.084256
1260	0.085111
1261	0.085723
1262	0.085866
1263	0.086414
1264	0.086627
1265	0.086957
1266	0.087142
1267	0.085134
1268	0.083818
1269	0.083448
1270	0.083038
1271	0.082082
1272	0.081319
1273	0.080897
1274	0.080760
1275	0.080330
1276	0.079904
1277	0.079760
1278	0.079804
1279	0.079749
1280	0.079639
1281	0.079299
1282	0.079267
1283	0.079369
1284	0.079759
1285	0.079549
1286	0.079572
1287	0.079648
1288	0.079319
1289	0.079053
1290	0.078933
1291	0.078697
1292	0.078447
1293	0.078152
1294	0.077915
1295	0.077903
1296	0.077916
1297	0.078003
1298	0.078011
1299	0.078403
1300	0.077882
1301	0.077789
1302	0.077994
1303	0.077740
1304	0.077746
1305	0.077939
1306	0.078210
1307	0.078221
1308	0.078229
1309	0.078217
1310	0.078556
1311	0.078932
1312	0.079554
1313	0.080402
1314	0.080837
1315	0.080979
1316	0.081036
1317	0.080980
1318	0.080859
1319	0.081365
1320	0.081662
1321	0.082091
1322	0.082792
