Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,43.9158,30.8433,Warrior,57.8916,57.8828,50.6495,21.0750,12.5010,1.8696,200,48.2295,209.0299,364.9614,463.4545,386.1379,346.0163,0.0499
1,1,43.9158,34.5595,Warrior,57.8916,57.8828,50.6495,21.0750,12.5010,1.8696,200,48.2295,105.5496,271.5008,396.8317,334.3475,271.2179,0.0499
1,2,43.9158,38.3810,Warrior,57.8916,57.8828,50.6495,21.0750,12.5010,1.8696,200,48.2295,54.0569,178.8429,231.0518,211.5793,137.1677,0.0492
1,3,45.6040,41.4129,Warrior,64.0673,55.3674,48.4484,20.1592,11.9578,1.8696,200,48.2295,23.1217,46.6304,155.5861,121.2271,77.9896,0.0435
1,4,48.3024,42.1544,Warrior,65.9993,57.0371,49.9094,1.1696,25.8846,1.8696,200,48.2295,15.5417,44.5909,102.9974,80.5943,74.0312,0.0358
1,5,48.2295,43.6338,Warrior,66.5550,55.8335,50.3296,1.1794,26.1025,1.8696,200,48.2295,9.3187,17.6394,33.4667,35.3446,26.6891,0.0161
1,6,48.2295,44.4509,Warrior,66.5550,55.8335,50.3296,1.1794,26.1025,1.8696,200,48.2295,11.8636,6.8996,15.5156,44.6362,21.2091,0.0071
1,7,48.2295,45.1706,Warrior,66.5550,55.8335,50.3296,1.1794,26.1025,1.8696,200,48.2295,11.9052,1.8370,8.8106,63.3071,32.7140,0.0054
1,8,48.2295,46.2908,Warrior,66.5550,55.8335,50.3296,1.1794,26.1025,1.8696,200,48.2295,12.3490,1.9960,4.9771,94.5307,49.9002,0.0020
2,0,57.0836,32.6378,Warrior,82.3831,75.0435,35.9013,4.6846,1.9875,1.8666,200,58.4322,402.6515,476.6863,471.7849,422.4013,343.4957,0.0440
2,1,57.3162,38.9894,Warrior,82.6387,75.2762,36.0127,4.2635,1.8089,1.8666,200,58.4322,291.2686,409.7389,334.5056,253.2292,317.0376,0.0365
2,2,57.2459,46.1057,Warrior,82.4148,75.3052,36.0266,4.2651,1.9883,1.8666,200,58.4322,158.0067,398.9734,124.0128,68.2614,284.7993,0.0268
2,3,58.2624,52.3101,Warrior,94.0662,60.2074,43.1640,0.5781,1.9844,1.9458,200,58.4322,87.5272,168.6059,92.1540,14.9227,128.1422,0.0110
2,4,58.2624,54.5239,Warrior,94.0662,60.2074,43.1640,0.5781,1.9844,1.9458,200,58.4322,64.6803,80.3687,94.3106,7.5548,90.3125,0.0026
2,5,58.4322,56.1411,Warrior,78.8741,71.8470,46.7228,0.5767,1.9794,1.9458,200,58.4322,44.5834,48.4737,76.7094,4.7809,17.9060,0.0022
3,0,49.0828,31.3664,Warrior,83.9734,59.9330,35.2144,14.8210,6.0583,1.8253,200,60.0866,483.7728,297.7619,378.9165,353.0621,347.4658,0.0416
3,1,49.0828,35.2269,Warrior,83.9734,59.9330,35.2144,14.8210,6.0583,1.8253,200,60.0866,347.0670,262.3784,472.3280,288.2723,278.0277,0.0349
3,2,49.4982,40.4396,Warrior,83.3447,49.2775,42.2983,17.8025,7.2770,1.9230,200,60.0866,265.8354,244.8743,522.8466,250.4244,158.9517,0.0303
3,3,53.5757,44.1266,Warrior,98.7409,57.7856,27.5880,1.4248,14.4607,1.9203,200,60.0866,158.6767,178.7365,565.5564,183.6674,133.0410,0.0146
3,4,54.1864,46.8147,Warrior,100.5994,58.8733,28.1072,11.8720,0.5481,1.9230,200,60.0866,96.2042,111.1015,436.2539,57.4992,71.0214,0.0102
3,5,54.6517,48.5669,Warrior,79.2609,66.9659,39.3466,13.7900,0.6367,1.9230,200,60.0866,63.4825,69.7629,328.2548,13.9204,32.1246,0.0075
3,6,55.5311,50.1224,Warrior,79.1926,66.9082,39.3127,1.3083,13.2781,1.9203,200,60.0866,61.1882,91.0873,326.9975,23.7720,16.6887,0.0044
3,7,59.9996,51.3695,Warrior,90.6145,67.6093,39.7247,1.3220,0.7295,1.9230,200,60.0866,63.9337,110.7067,343.4251,27.5748,15.6403,0.0043
3,8,60.0316,52.8446,Warrior,90.6567,67.6408,39.7432,1.3226,0.6367,1.9230,200,60.0866,48.5655,106.1152,229.6375,21.7695,12.1979,0.0004
3,9,60.0316,54.0756,Warrior,90.6567,67.6408,39.7432,1.3226,0.6367,1.9230,200,60.0866,36.9909,93.5727,199.2968,34.2867,22.6775,0.0000
3,10,60.0316,55.2249,Warrior,90.6567,67.6408,39.7432,1.3226,0.6367,1.9230,200,60.0866,31.5956,81.7621,126.8654,38.5482,34.0275,0.0000
3,11,60.0316,56.8033,Warrior,90.6567,67.6408,39.7432,1.3226,0.6367,1.9230,200,60.0866,37.5579,61.6627,74.7544,32.5095,26.5206,0.0000
3,12,60.0866,58.5699,Warrior,87.4601,69.6532,40.9256,1.3238,0.6373,1.9230,200,60.0866,21.0289,28.0901,36.3991,16.3772,15.6827,0.0000
4,0,47.6581,29.8748,Warrior,74.4385,55.7926,44.4525,22.5416,2.7748,1.8554,200,54.0692,291.4786,308.6401,516.5823,438.3102,310.3235,0.0391
4,1,50.3742,34.4302,Warrior,64.6691,57.5875,64.9173,11.5707,1.2554,1.9217,200,54.0692,224.3560,177.8631,518.3464,304.2087,362.2688,0.0396
4,2,50.3742,39.4585,Warrior,64.6691,57.5875,64.9173,11.5707,1.2554,1.9217,200,54.0692,107.6892,182.6876,464.2919,162.3777,322.6183,0.0324
4,3,54.0452,43.8804,Warrior,79.6519,59.0845,47.5658,12.3570,1.3408,1.9217,200,54.0692,102.1861,114.5278,293.0067,92.8699,219.1106,0.0197
4,4,54.0452,47.3534,Warrior,79.6519,59.0845,47.5658,12.3570,1.3408,1.9217,200,54.0692,73.8170,76.4682,136.1457,64.7410,104.5617,0.0094
4,5,54.0452,48.7258,Warrior,79.6519,59.0845,47.5658,12.3570,1.3408,1.9217,200,54.0692,81.4949,58.7703,113.3323,54.7810,67.8523,0.0074
4,6,54.0452,50.6674,Warrior,79.6519,59.0845,47.5658,12.3570,1.3408,1.9217,200,54.0692,67.3590,14.9070,103.9089,10.6462,19.5697,0.0014
4,7,54.0692,51.7771,Warrior,79.6859,59.1097,47.5861,12.3623,1.2560,1.9217,200,54.0692,61.5282,7.6053,83.0183,8.1405,34.3687,0.0011
