Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
7,1,49.3065,35.4164,Warrior,69.7718,63.1780,57.7714,2.0227,7.2561,1.7997,200,59.5049,388.6555,267.0824,327.6635,323.9364,210.9506,0.0454
7,2,51.5766,39.9683,Warrior,87.2093,78.9676,22.2253,2.5282,9.0696,1.7997,200,59.5049,217.0906,142.7259,243.5558,158.5947,136.5671,0.0488
7,3,51.7369,43.3045,Warrior,87.4303,79.1677,22.2817,2.0278,9.0926,1.7997,200,59.5049,157.4729,65.1074,151.2482,102.6998,143.5183,0.0477
7,4,54.6486,46.1440,Warrior,72.9796,61.6218,56.3483,1.9728,7.0774,1.9426,200,59.5049,97.4787,48.9152,174.1918,107.2493,62.0374,0.0441
7,5,54.6486,47.8851,Warrior,72.9796,61.6218,56.3483,1.9728,7.0774,1.9426,200,59.5049,64.6491,61.6878,186.4443,107.3676,27.5156,0.0289
7,6,56.0098,50.0949,Warrior,86.8787,73.3578,26.5252,2.4140,10.8243,1.9426,200,59.5049,51.4711,82.4153,227.5648,88.6754,9.7762,0.0183
7,7,56.0098,51.8502,Warrior,86.8787,73.3578,26.5252,2.4140,10.8243,1.9426,200,59.5049,63.3209,80.7229,271.6887,45.1758,7.0683,0.0103
7,8,59.0499,53.2228,Warrior,82.6551,81.4304,31.8155,2.6357,1.4634,1.9402,200,59.5049,56.0926,69.3661,250.8686,22.1477,4.5589,0.0086
7,9,59.0499,54.5555,Warrior,82.6551,81.4304,31.8155,2.6357,1.4634,1.9402,200,59.5049,49.0593,62.4112,236.3308,0.0717,4.3312,0.0053
7,10,59.3178,55.5693,Warrior,82.9299,81.7011,31.9213,1.9794,1.4682,1.9402,200,59.5049,37.5827,57.6794,187.6327,0.0766,6.6300,0.0012
7,11,59.4429,56.3280,Warrior,85.9531,77.3886,33.0849,2.0516,1.5218,1.9402,200,59.5049,27.6047,55.2879,138.2592,0.0893,8.7810,0.0002
7,12,59.5049,57.1455,Warrior,85.4714,81.5808,29.4986,1.9409,1.5083,1.9402,200,59.5049,19.1413,39.2738,76.0969,0.0891,11.4755,0.0000
8,0,44.1535,29.5683,Warrior,57.2028,72.9568,37.7621,2.5505,29.5278,1.9779,200,46.2060,269.5141,462.0139,372.3771,288.3936,336.6156,0.0378
8,1,44.1535,33.5629,Warrior,57.2028,72.9568,37.7621,2.5505,29.5278,1.9779,200,46.2060,142.8564,336.3780,206.8260,242.1660,182.7916,0.0374
8,2,44.7226,36.3388,Warrior,58.9673,72.0553,37.2955,2.5190,29.1629,1.9779,200,46.2060,93.9074,297.1643,177.8024,245.0973,74.9956,0.0385
8,3,44.7226,39.3434,Warrior,58.9673,72.0553,37.2955,2.5190,29.1629,1.9779,200,46.2060,59.3108,277.1979,117.3495,156.7085,43.1187,0.0364
8,4,44.7226,41.8249,Warrior,58.9673,72.0553,37.2955,2.5190,29.1629,1.9779,200,46.2060,31.4605,177.6931,115.3801,58.4784,20.9734,0.0309
8,5,46.2442,42.9464,Warrior,54.1146,86.0949,33.5607,3.3823,22.8475,1.8864,200,46.2060,17.8913,137.3329,80.7850,38.7366,12.5619,0.0180
8,6,46.2060,43.9569,Warrior,64.3638,69.2981,35.8684,2.4226,28.0470,1.9779,200,46.2060,4.1340,70.7930,55.7025,2.7738,3.1736,0.0060
8,7,46.2060,44.3685,Warrior,64.3638,69.2981,35.8684,2.4226,28.0470,1.9779,200,46.2060,2.3041,53.1674,42.4708,0.9162,1.4857,0.0021
9,0,43.2388,30.9340,Warrior,68.2763,67.4018,32.8069,6.8173,24.6977,1.4407,200,49.4961,259.6627,332.8149,255.0344,437.5406,342.8026,0.0317
9,1,49.3261,35.4594,Warrior,72.7190,58.9579,46.2419,7.4072,14.6739,1.8410,200,49.4961,177.0719,259.3646,157.0225,287.1325,326.8490,0.0310
9,2,49.3261,39.8253,Warrior,72.7190,58.9579,46.2419,7.4072,14.6739,1.8410,200,49.4961,121.9833,148.6633,119.1905,212.5065,183.7605,0.0339
9,3,49.3261,43.2435,Warrior,72.7190,58.9579,46.2419,7.4072,14.6739,1.8410,200,49.4961,75.8694,66.7437,80.9490,168.7453,97.1622,0.0284
9,4,49.3261,46.1565,Warrior,72.7190,58.9579,46.2419,7.4072,14.6739,1.8410,200,49.4961,42.5053,30.4875,58.4513,71.4002,82.8465,0.0186
9,5,49.4961,47.8139,Warrior,69.7839,62.8510,45.5936,7.3034,14.4682,1.9703,200,49.4961,27.7690,10.6501,31.5403,17.3861,42.0447,0.0095
10,0,42.0563,30.6025,Warrior,48.5645,73.0917,42.0254,9.6280,26.6904,1.9462,200,55.3876,283.0769,464.9627,511.6030,387.7975,432.0859,0.0358
10,1,42.8437,34.9942,Warrior,63.9599,58.0411,66.8868,9.5229,1.5892,1.4999,200,55.3876,135.9776,352.4445,351.9016,259.6710,272.7158,0.0351
10,2,44.1932,38.1864,Warrior,65.2785,59.2377,68.2657,5.5961,1.6220,1.4999,200,55.3876,74.0819,171.0256,235.7035,175.3110,170.8932,0.0252
10,3,47.0506,41.0069,Warrior,84.7799,63.0082,37.5741,12.5444,2.0935,1.7641,200,55.3876,61.1517,58.7086,127.1763,53.0662,93.5292,0.0226
10,4,51.5856,42.3674,Warrior,65.2785,59.2377,68.2657,5.5961,1.6220,1.9462,200,55.3876,38.9110,30.8779,123.0704,29.3942,75.4241,0.0235
10,5,51.5856,43.9021,Warrior,65.2785,59.2377,68.2657,5.5961,1.6220,1.9462,200,55.3876,35.0396,23.0643,109.3541,10.8838,73.3829,0.0309
10,6,51.5856,45.7261,Warrior,65.2785,59.2377,68.2657,5.5961,1.6220,1.9462,200,55.3876,24.9437,13.2248,117.5068,9.0770,56.3769,0.0393
10,7,52.5137,47.8804,Warrior,65.6540,65.0736,61.2712,6.3587,1.6425,1.9462,200,55.3876,9.8770,6.2311,58.0434,7.1552,21.2589,0.0439
10,8,53.9393,49.3283,Warrior,70.4585,63.9691,57.7011,6.2478,1.6235,1.9462,200,55.3876,10.1736,7.7796,45.0480,2.0967,14.1722,0.0374
10,9,53.9393,51.0210,Warrior,70.4585,63.9691,57.7011,6.2478,1.6235,1.9462,200,55.3876,14.7288,11.4538,53.2992,0.9255,0.0059,0.0170
10,10,55.3876,51.7160,Warrior,73.3447,65.0767,55.6902,4.5652,1.3232,1.9462,200,55.3876,10.9171,8.4080,37.9148,0.5584,0.0055,0.0115
10,11,55.3876,52.2474,Warrior,73.3447,65.0767,55.6902,4.5652,1.3232,1.9462,200,55.3876,11.3178,9.0227,39.5259,0.4407,0.0053,0.0079
10,12,55.3876,53.0625,Warrior,73.3447,65.0767,55.6902,4.5652,1.3232,1.9462,200,55.3876,7.2044,5.0806,20.2628,0.3682,0.0068,0.0022
