Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,44.7271,29.0673,Warrior,56.8485,61.7376,50.5535,15.1357,15.7247,1.8643,200,45.0358,305.0763,344.7814,400.5411,322.6503,440.8884,0.0426
1,1,44.7271,31.7373,Warrior,56.8485,61.7376,50.5535,15.1357,15.7247,1.8643,200,45.0358,282.7967,271.5974,353.9583,274.7609,363.1877,0.0416
1,2,44.7271,35.1047,Warrior,56.8485,61.7376,50.5535,15.1357,15.7247,1.8643,200,45.0358,180.5527,185.9187,258.4762,206.3741,359.2943,0.0365
1,3,44.7553,38.3031,Warrior,56.8785,61.7702,50.5801,15.0920,15.6792,1.8643,200,45.0358,103.6618,91.6759,178.4136,181.0539,253.9182,0.0223
1,4,44.7754,40.2800,Warrior,56.9306,61.8268,50.4536,15.1007,15.6883,1.8643,200,45.0358,72.7638,60.5123,149.5460,127.1671,135.5482,0.0096
1,5,45.0358,42.4625,Warrior,57.7709,62.7393,48.1287,15.3813,15.9798,1.8643,200,45.0358,15.2055,23.4558,75.0176,52.8286,57.5084,0.0042
1,6,45.0358,43.6682,Warrior,57.7709,62.7393,48.1287,15.3813,15.9798,1.8643,200,45.0358,1.7873,5.9898,23.6185,27.9147,9.9422,0.0026
2,0,48.0769,29.4195,Warrior,60.0383,63.0905,60.9583,8.4550,7.4580,1.8572,200,53.5482,420.6473,333.8898,444.4907,317.6862,462.8553,0.0416
2,1,48.6836,35.0341,Warrior,60.0383,63.0905,60.9583,8.4550,7.4580,1.8715,200,53.5482,371.8537,252.5270,329.5829,231.7758,387.1772,0.0370
2,2,51.3972,39.7784,Warrior,70.2373,73.8080,37.3385,9.8913,8.7249,1.8572,200,53.5482,388.5659,233.2720,264.1580,169.6997,283.6869,0.0330
2,3,52.5335,43.6015,Warrior,71.5763,75.2151,38.0504,8.0540,7.1043,1.8554,200,53.5482,231.0856,192.6475,165.5965,141.6364,125.0748,0.0273
2,4,52.5335,46.7931,Warrior,71.5763,75.2151,38.0504,8.0540,7.1043,1.8554,200,53.5482,129.2117,143.7020,138.9368,60.1641,89.4178,0.0188
2,5,53.5482,48.8620,Warrior,79.7334,69.6225,35.5327,8.0291,7.0823,1.8572,200,53.5482,97.7555,104.8925,117.7321,15.8320,42.7350,0.0086
2,6,53.5482,49.9998,Warrior,79.7334,69.6225,35.5327,8.0291,7.0823,1.8572,200,53.5482,61.1996,90.8895,109.3945,8.3350,19.7301,0.0011
2,7,53.5482,51.4372,Warrior,79.7334,69.6225,35.5327,8.0291,7.0823,1.8572,200,53.5482,37.0652,71.8685,82.3342,0.8214,0.2836,0.0000
3,0,49.5817,29.8667,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,413.4801,544.5167,384.2179,424.2512,436.5766,0.0499
3,1,49.5817,34.2443,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,327.4163,404.2937,354.5596,248.3777,208.8125,0.0482
3,2,49.5817,38.1985,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,273.5046,266.5843,266.2639,279.0471,150.3796,0.0587
3,3,49.5817,41.9374,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,269.4326,187.2061,192.6492,191.6724,112.1523,0.0607
3,4,49.5817,45.0732,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,161.2757,155.7230,114.8290,152.2715,73.6344,0.0563
3,5,49.5817,47.8827,Warrior,88.3660,58.0462,37.5191,2.0466,14.0220,1.9921,200,49.5817,110.5330,52.4020,49.3577,69.2559,15.1745,0.0231
4,0,46.4550,31.3016,Warrior,95.4757,45.0727,36.7892,16.3400,6.3225,1.9732,200,53.4217,445.1188,351.4138,299.5115,467.6426,374.2634,0.0476
4,1,46.6766,34.6808,Warrior,80.7171,41.7032,49.4703,1.5822,26.5271,1.9642,200,53.4217,355.9119,195.6256,206.4407,267.9151,301.3807,0.0486
4,2,46.9120,39.1117,Warrior,82.5634,38.9770,58.8620,14.1301,5.4675,1.9642,200,53.4217,304.7079,99.4087,119.5038,179.3537,294.9093,0.0405
4,3,47.9744,42.8361,Warrior,84.3051,43.5569,51.6693,14.7582,5.7105,1.9642,200,53.4217,191.7756,43.8054,88.7425,107.9012,256.4935,0.0212
4,4,52.7196,45.0248,Warrior,91.3380,46.1352,54.7279,1.7504,6.0485,1.9642,200,53.4217,107.9313,26.5885,69.5958,66.7288,191.5766,0.0088
4,5,52.7196,46.6534,Warrior,91.3380,46.1352,54.7279,1.7504,6.0485,1.9642,200,53.4217,55.5550,16.2975,54.9797,52.4332,126.8264,0.0002
4,6,52.9431,47.9820,Warrior,86.3519,48.2522,57.2391,1.8307,6.3261,1.9642,200,53.4217,23.8825,8.1264,41.9020,44.9549,103.9847,0.0000
4,7,53.4217,49.4960,Warrior,90.0995,49.1867,52.9653,1.8948,5.8537,1.9642,200,53.4217,21.0579,6.8994,32.5258,35.5994,90.6834,0.0000
4,8,53.4217,50.8830,Warrior,90.0995,49.1867,52.9653,1.8948,5.8537,1.9642,200,53.4217,16.2738,4.4269,31.7523,29.4300,47.8674,0.0000
5,0,51.3541,30.0472,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.4573,200,59.5598,426.2403,399.7192,431.8178,471.6847,415.4893,0.0481
5,1,51.3541,34.9524,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.4573,200,59.5598,253.9116,357.6822,314.0477,240.0238,397.2975,0.0514
5,2,51.4362,40.0892,Warrior,64.2904,61.9107,58.2609,3.8390,11.6989,1.9226,200,59.5598,201.9797,299.2611,242.1214,141.9854,247.3555,0.0612
5,3,53.7215,44.0161,Warrior,66.2021,79.9475,39.8351,1.9686,12.0468,1.9226,200,59.5598,156.4340,256.4934,198.3161,86.4201,206.9377,0.0591
5,4,54.1263,47.6332,Warrior,66.1422,66.2172,62.3136,4.1061,1.2209,1.9226,200,59.5598,107.7440,227.7773,163.5446,47.6326,123.5441,0.0554
5,5,57.3353,49.7399,Warrior,74.5174,74.6019,44.8792,4.6260,1.3755,1.9226,200,59.5598,62.3557,147.6007,72.9748,20.3698,96.0325,0.0485
5,6,58.0067,51.1115,Warrior,89.8178,56.9393,49.9134,2.0847,1.2448,1.9226,200,59.5598,49.7879,94.3662,69.0192,4.3255,66.5384,0.0480
5,7,59.5598,52.2036,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.9226,200,59.5598,55.8718,91.4439,79.2486,3.7307,52.1405,0.0546
5,8,59.5598,53.9715,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.9226,200,59.5598,45.4816,77.2492,73.6069,1.5753,31.5293,0.0468
5,9,59.5598,55.4259,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.9226,200,59.5598,41.8963,73.5649,61.8776,1.5081,27.4861,0.0294
5,10,59.5598,56.7533,Warrior,80.6231,77.6388,38.6848,1.9117,1.1415,1.9226,200,59.5598,42.1079,63.4001,61.6932,1.5438,15.0055,0.0161
