pokemon,pokeball,status_effect,noise,capture_success,capture_rate
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,BURN,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,PARALYSIS,0.0,True,0.9961
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,SLEEP,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,ultraball,FREEZE,0.0,True,1.0
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,False,0.332
caterpie,fastball,NONE,0.0,True,0.332
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
caterpie,fastball,POISON,0.0,False,0.4981
caterpie,fastball,POISON,0.0,True,0.4981
