Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,51.1961,51.1961,Warrior,90.1533,47.1538,44.3664,10.8472,7.4792,1.9334,200,51.1961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,0,45.5895,45.5895,Warrior,83.8986,72.4564,3.9518,4.1110,35.5823,1.8948,200,45.5895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,0,50.5681,49.9806,Warrior,66.6066,68.5467,43.6309,4.1005,17.1153,1.9556,200,50.5681,7.1882,19.2682,33.3000,0.5481,6.0426,0.0025
3,1,50.5681,50.5248,Warrior,66.6066,68.5467,43.6309,4.1005,17.1153,1.9556,200,50.5681,0.2541,1.1012,2.3576,0.0303,0.6657,0.0000
4,0,50.3632,50.3632,Warrior,64.8382,55.0414,68.1944,5.0994,6.8266,1.8844,200,50.3632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,0,48.4576,47.0438,Warrior,68.1236,48.5740,64.2119,13.9416,5.1488,1.9341,200,52.6664,33.4756,23.7811,39.5732,7.7848,19.7232,0.0000
5,1,52.6664,49.2971,Warrior,75.9596,52.2208,58.7846,7.2939,5.7411,1.9341,200,52.6664,18.0004,19.3343,17.2936,10.9706,8.9926,0.0000
5,2,52.6664,52.6118,Warrior,75.9596,52.2208,58.7846,7.2939,5.7411,1.9341,200,52.6664,0.8042,0.5491,0.4287,0.8531,0.0080,0.0000
6,0,50.6797,48.9716,Warrior,79.6983,77.3000,21.4230,13.5873,7.9914,1.9720,200,54.8073,47.3818,81.2191,287.4921,3.7936,33.8097,0.0010
6,1,53.8085,51.8988,Warrior,80.5388,78.1153,21.6489,12.8104,6.8866,1.9066,200,54.8073,20.8285,45.0755,92.5810,1.3114,0.4415,0.0010
6,2,54.8073,53.4483,Warrior,81.7315,79.2721,21.9695,11.0738,5.9531,1.9066,200,54.8073,7.0784,10.1656,15.0811,0.8116,0.2892,0.0001
6,3,54.8073,53.9017,Warrior,81.7315,79.2721,21.9695,11.0738,5.9531,1.9066,200,54.8073,0.3176,0.7315,0.0339,0.5018,0.2226,0.0000
6,4,54.8115,54.2244,Warrior,81.7181,79.0308,22.2270,11.0720,5.9521,1.9066,200,54.8073,0.3081,0.3514,0.0521,0.7507,0.2314,0.0000
6,5,54.8073,54.5698,Warrior,81.7315,79.2721,21.9695,11.0738,5.9531,1.9066,200,54.8073,0.2020,0.2528,0.0477,0.4490,0.1332,0.0000
7,0,44.8614,42.9461,Warrior,67.7034,71.2066,30.2118,25.3785,5.4996,1.8209,200,50.5743,13.3642,26.5408,87.9601,36.7314,59.7740,0.0249
7,1,50.5743,48.1957,Warrior,77.9163,84.5775,20.5426,10.9835,5.9801,1.8209,200,50.5743,32.1924,58.6379,136.3149,48.1559,8.4319,0.0063
7,2,50.5743,50.4895,Warrior,77.9163,84.5775,20.5426,10.9835,5.9801,1.8209,200,50.5743,6.8108,7.1320,29.9780,0.0728,0.0105,0.0000
8,0,51.0276,50.2272,Warrior,68.6731,59.1518,51.4406,6.4375,14.2970,1.9338,200,51.0495,16.2730,22.9812,39.6050,13.8702,1.1882,0.0000
8,1,51.0495,50.9569,Warrior,65.5435,64.9231,49.5578,6.2019,13.7737,1.9338,200,51.0495,0.2150,4.4043,11.1460,2.4203,0.0064,0.0000
9,0,55.3555,55.3555,Warrior,87.1915,78.3507,19.0919,10.8338,4.5321,1.9015,200,55.3555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,0,46.1180,44.3384,Warrior,87.7569,73.6036,17.4638,3.1910,17.9847,1.4221,200,52.7629,2.2405,8.1004,0.4560,32.2721,1.3799,0.0109
10,1,52.7629,52.2603,Warrior,88.9473,74.6020,17.7007,3.2343,15.5157,1.8599,200,52.7629,5.4495,8.9441,0.6523,0.0217,0.9122,0.0019
