Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,52.8687,41.8827,Warrior,83.5623,54.6297,42.5591,1.5094,17.7395,1.8964,200,56.0464,200.7740,319.9149,428.5592,142.5235,112.2430,0.0232
1,1,54.5902,51.4812,Warrior,85.8358,56.1161,43.7171,1.5505,12.7805,1.8964,200,56.0464,76.2241,70.5128,59.3627,43.0563,5.4593,0.0001
1,2,54.6052,53.1710,Warrior,85.8535,56.1276,43.7260,1.5098,12.7831,1.8964,200,56.0464,14.2201,34.6840,10.1717,1.9955,2.3355,0.0000
1,3,55.1586,53.3393,Warrior,79.1298,70.1876,34.8985,1.2377,14.5464,1.8964,200,56.0464,15.7528,37.5744,14.0066,0.0086,2.5261,0.0000
1,4,55.3703,53.5828,Warrior,81.7505,68.6658,34.1418,1.2109,14.2310,1.8964,200,56.0464,22.3708,54.9928,17.5191,0.0135,2.8534,0.0000
1,5,55.6656,53.9862,Warrior,80.1936,65.5740,40.8434,1.4486,11.9404,1.8964,200,56.0464,24.5898,41.8077,20.8489,0.0184,2.8930,0.0000
1,6,55.6656,54.3369,Warrior,80.1936,65.5740,40.8434,1.4486,11.9404,1.8964,200,56.0464,21.4992,30.7510,15.9386,0.0225,2.5630,0.0000
1,7,55.8348,54.6717,Warrior,79.6112,67.3101,39.9746,1.4178,11.6864,1.8964,200,56.0464,15.0355,21.6778,10.9241,0.0212,2.1495,0.0000
1,8,55.9975,54.9435,Warrior,81.8717,69.7689,34.6903,1.4789,12.1902,1.8964,200,56.0464,12.7281,15.3801,6.3847,0.0203,1.9629,0.0000
1,9,55.9975,55.0745,Warrior,81.8717,69.7689,34.6903,1.4789,12.1902,1.8964,200,56.0464,10.0366,15.4270,7.5972,0.0165,1.5997,0.0000
1,10,55.9975,55.2270,Warrior,81.8717,69.7689,34.6903,1.4789,12.1902,1.8964,200,56.0464,9.1125,12.4960,7.5764,0.0146,1.1148,0.0000
1,11,56.0543,55.3636,Warrior,81.9349,69.8228,34.7171,1.3255,12.1996,1.8964,200,56.0464,7.9270,11.5780,6.7068,0.0141,1.0151,0.0000
1,12,56.0464,55.5133,Warrior,80.1736,71.1135,35.3588,1.2541,12.1000,1.8964,200,56.0464,3.6178,5.6283,5.3513,0.0149,0.7960,0.0000
2,0,55.7125,52.4346,Warrior,93.5127,90.7276,5.4908,1.1640,9.1048,1.8776,200,57.3074,75.6122,141.1921,140.8118,69.5265,28.1285,0.0041
2,1,55.7125,54.2777,Warrior,93.5127,90.7276,5.4908,1.1640,9.1048,1.8776,200,57.3074,23.8059,41.6772,64.6799,0.0360,4.4238,0.0003
2,2,56.1338,54.3326,Warrior,91.7559,89.0232,9.1449,1.1421,8.9338,1.8776,200,57.3074,16.6970,32.9699,44.4301,0.0502,4.3069,0.0004
2,3,56.6949,54.8876,Warrior,92.5179,74.0515,23.2950,1.1275,9.0080,1.8776,200,57.3074,5.4824,30.8008,35.5941,0.0267,1.8856,0.0003
2,4,56.6949,55.2480,Warrior,92.5179,74.0515,23.2950,1.1275,9.0080,1.8776,200,57.3074,4.7893,42.1179,48.9125,0.0148,0.4914,0.0002
2,5,57.0570,55.6985,Warrior,85.5330,83.8709,21.3046,1.0532,8.2383,1.8776,200,57.3074,5.9389,60.4999,66.3858,0.0020,0.0712,0.0001
2,6,57.0750,55.9953,Warrior,85.8327,83.5252,21.3520,1.0334,8.2566,1.8776,200,57.3074,8.3743,66.1298,76.5145,0.0032,0.0712,0.0001
2,7,57.0706,56.2138,Warrior,85.7874,83.6263,21.2977,1.0529,8.2357,1.8776,200,57.3074,11.6515,57.3528,68.5905,0.0025,0.1213,0.0001
2,8,57.2603,56.4715,Warrior,86.8508,84.6628,19.8355,0.9806,7.6702,1.8776,200,57.3074,17.2287,39.1362,49.3928,0.0039,0.1871,0.0000
2,9,57.2290,56.5114,Warrior,86.8257,84.6383,19.7982,0.9628,7.7750,1.8776,200,57.3074,14.9185,41.9669,49.2718,0.0048,0.2236,0.0000
2,10,57.2272,56.6348,Warrior,85.4506,84.3766,21.4053,1.0583,7.7092,1.8776,200,57.3074,11.0190,31.5448,35.4684,0.0039,0.1915,0.0000
2,11,57.3074,56.8139,Warrior,87.7023,78.5687,24.7160,1.1006,7.9123,1.8776,200,57.3074,8.0034,15.8164,9.7025,0.0034,0.1890,0.0000
