Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,51.2301,46.4610,Warrior,75.3640,57.3264,44.8123,4.0698,18.4274,1.8790,200,54.9560,224.1321,44.9674,333.1891,65.5986,23.6350,0.0012
1,1,54.2481,50.8273,Warrior,78.6672,59.8390,46.7764,4.2482,10.4693,1.8915,200,54.9560,24.7026,18.8438,29.9904,7.1223,16.1331,0.0001
1,2,53.9867,51.6600,Warrior,77.5509,60.1240,46.9992,4.4238,10.9021,1.8915,200,54.9560,10.6473,11.6352,7.4530,6.6751,16.1302,0.0004
1,3,54.7453,52.7048,Warrior,83.9640,60.6097,42.0461,4.2723,9.1079,1.8790,200,54.9560,7.9974,8.0037,6.6232,4.6481,12.2480,0.0005
1,4,54.7453,53.2444,Warrior,83.9640,60.6097,42.0461,4.2723,9.1079,1.8790,200,54.9560,5.5359,5.3825,4.5908,2.2386,8.4396,0.0006
1,5,54.7084,53.5708,Warrior,81.2674,62.2154,43.0152,4.4249,9.0772,1.8790,200,54.9560,3.3278,3.8338,6.6687,2.1617,5.1746,0.0005
1,6,54.7807,54.0228,Warrior,82.2810,61.0976,43.5518,4.2595,8.8102,1.8790,200,54.9560,1.4442,1.7648,4.9068,0.6051,2.6229,0.0003
1,7,55.0041,54.2566,Warrior,82.8555,66.1446,36.8395,4.6958,9.4645,1.8790,200,54.9560,1.0677,2.3702,4.3934,0.4432,1.4105,0.0003
1,8,54.9560,54.4454,Warrior,85.0102,63.1241,38.1083,4.4161,9.3414,1.8790,200,54.9560,1.0930,1.4281,3.0049,0.1540,0.2711,0.0000
2,0,59.0650,53.5606,Warrior,88.8109,91.4201,15.0875,4.4845,0.1969,1.9194,200,59.2376,12.1100,34.2180,66.9915,10.3121,1.0611,0.0006
2,1,59.1858,56.0572,Warrior,88.9550,91.5684,15.1120,4.1674,0.1972,1.9194,200,59.2376,9.6288,85.0546,85.4625,48.7826,3.0361,0.0000
2,2,59.1858,58.5287,Warrior,88.9550,91.5684,15.1120,4.1674,0.1972,1.9194,200,59.2376,12.0674,110.3041,112.6251,8.9296,2.0612,0.0000
