Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,51.5783,50.5839,Warrior,73.2051,88.3947,16.6460,19.7823,1.9719,1.9304,200,57.3737,8.7807,127.8784,105.1625,23.3206,66.1949,0.0000
1,1,57.3737,55.6626,Warrior,79.3484,95.8127,18.0429,4.6585,2.1374,1.9304,200,57.3737,6.3303,93.0718,47.3346,35.5154,5.4199,0.0000
1,2,57.3737,57.3737,Warrior,79.3484,95.8127,18.0429,4.6585,2.1374,1.9304,200,57.3737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,0,49.6005,49.0005,Warrior,77.2293,56.5144,45.3514,7.8519,13.0530,1.9748,200,49.6005,19.2323,4.3959,19.2340,1.9949,6.2646,0.0009
2,1,49.6005,49.6005,Warrior,77.2293,56.5144,45.3514,7.8519,13.0530,1.9748,200,49.6005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,0,49.7838,49.1609,Warrior,67.5375,59.9661,48.0904,12.8394,11.5666,1.9292,200,53.5575,14.3983,268.1696,148.5991,2.2380,1.1396,0.0024
3,1,51.0120,49.8806,Warrior,76.6036,68.0158,28.1941,14.0673,13.1193,1.9292,200,53.5575,10.5804,106.7982,92.1273,0.3166,0.2804,0.0000
3,2,52.2356,50.5567,Warrior,79.8112,70.8638,25.1112,12.5291,11.6848,1.9292,200,53.5575,22.2245,84.1637,107.5156,0.8757,0.6358,0.0000
3,3,52.7639,51.6310,Warrior,74.4635,81.7471,22.4743,11.2134,10.1018,1.9292,200,53.5575,19.8054,43.0667,48.1228,0.6773,0.6923,0.0000
3,4,53.1724,52.2418,Warrior,80.9849,71.9060,25.4805,11.3783,10.2503,1.9292,200,53.5575,6.8275,17.6296,27.4635,0.3519,0.5651,0.0000
3,5,53.1724,52.6276,Warrior,80.9849,71.9060,25.4805,11.3783,10.2503,1.9292,200,53.5575,4.5946,19.7098,13.9026,0.3513,0.3964,0.0000
3,6,53.4362,52.8971,Warrior,78.7397,78.9625,21.7087,10.8314,9.7577,1.9292,200,53.5575,4.2220,13.8657,5.6363,0.2927,0.2862,0.0000
3,7,53.5575,53.0437,Warrior,77.5423,78.0049,24.3973,10.5507,9.5048,1.9292,200,53.5575,5.6108,11.9929,5.0749,0.1411,0.1029,0.0000
4,0,51.3207,51.3207,Warrior,69.4980,84.8128,24.0110,17.0243,4.6539,1.8940,200,51.3207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,0,51.7576,51.2830,Warrior,59.4041,102.3415,29.8596,3.6599,4.7349,1.9048,200,51.7576,7.0549,522.3879,411.1676,5.5817,1.1277,0.0005
6,0,53.5118,53.1652,Warrior,86.6401,93.3660,12.0982,6.8750,1.0208,1.8230,200,53.5118,3.5651,103.4050,80.1156,0.0204,16.0805,0.0003
7,0,44.8493,44.8365,Warrior,67.8697,42.2719,68.9191,7.2750,13.6643,1.8268,200,44.8493,2.3297,2.9408,5.5819,0.8624,0.0276,0.0000
8,0,52.7430,51.5843,Warrior,74.1240,63.6110,47.9227,10.5569,3.7854,1.8690,200,55.0283,13.4056,6.1461,51.0029,14.8291,46.0353,0.0007
8,1,54.1933,52.7618,Warrior,78.2781,67.1759,41.4233,9.1251,3.9976,1.8690,200,55.0283,5.1441,1.7295,10.3480,0.3701,7.9545,0.0001
8,2,54.2554,53.3760,Warrior,78.3612,67.2472,41.4673,9.1348,3.7894,1.8690,200,55.0283,20.0359,3.3528,29.1438,0.5206,2.8211,0.0001
8,3,54.7601,54.0885,Warrior,87.0084,66.5363,33.4190,9.2140,3.8223,1.8690,200,55.0283,14.2908,1.8830,18.5755,0.6248,0.0197,0.0000
8,4,55.0283,54.2258,Warrior,84.5328,68.5333,34.4221,8.8002,3.7117,1.8690,200,55.0283,12.3678,2.6223,15.6684,0.5382,0.0239,0.0000
8,5,55.0283,54.3941,Warrior,84.5328,68.5333,34.4221,8.8002,3.7117,1.8690,200,55.0283,10.0914,4.0235,14.8842,0.3500,0.0233,0.0000
8,6,55.0283,54.5116,Warrior,84.5328,68.5333,34.4221,8.8002,3.7117,1.8690,200,55.0283,7.3542,3.7091,12.2348,0.3785,0.0235,0.0000
9,0,54.9360,54.3674,Warrior,75.6851,64.4819,52.6302,2.1090,5.0938,1.9604,200,58.1018,39.9146,72.8258,81.3584,15.5715,5.4691,0.0004
9,1,57.9280,55.5403,Warrior,77.9347,81.8771,32.6010,2.2215,5.3656,1.9216,200,58.1018,8.4724,72.0085,79.4380,5.8046,0.4144,0.0004
9,2,58.1018,57.8291,Warrior,78.1333,82.0857,32.6840,2.2272,4.8698,1.9216,200,58.1018,0.8279,8.1304,8.2105,0.0015,0.2098,0.0000
10,0,45.7705,44.2388,Warrior,62.0484,54.1977,58.0982,21.5865,4.0692,1.8826,200,48.7222,38.3858,14.3132,54.2463,20.1720,0.2066,0.0000
10,1,48.4110,46.7328,Warrior,69.7291,60.4080,43.1986,22.4350,4.2292,1.8826,200,48.7222,8.8548,9.4450,52.2958,8.2438,0.0174,0.0000
10,2,48.7222,48.1632,Warrior,70.0262,60.6654,43.3827,21.6784,4.2472,1.8826,200,48.7222,2.7930,2.0456,9.4726,0.6533,0.0078,0.0000
10,3,48.7222,48.3817,Warrior,70.0262,60.6654,43.3827,21.6784,4.2472,1.8826,200,48.7222,0.1518,0.9538,2.1463,0.0515,0.0006,0.0000
