Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,45.5674,40.7260,Warrior,57.8415,76.5784,32.1302,11.5091,21.9409,1.9531,200,53.1833,30.4932,283.2060,138.8910,16.1030,56.3920,0.0122
1,1,47.5331,43.5954,Warrior,64.3093,73.0943,30.6683,10.9854,20.9426,1.9531,200,53.1833,15.5703,258.9978,140.0424,8.4217,46.8531,0.0038
1,2,49.3966,45.7104,Warrior,64.9271,77.7505,32.6220,11.6852,13.0152,1.9531,200,53.1833,27.8767,91.6106,36.1959,2.5718,22.7541,0.0032
1,3,50.1810,46.9691,Warrior,64.5004,77.2395,36.7062,8.6243,12.9296,1.9531,200,53.1833,26.4301,29.6450,14.2581,1.5193,16.4132,0.0033
1,4,51.5629,48.7225,Warrior,69.8820,74.1718,35.2483,8.2818,12.4161,1.9531,200,53.1833,29.3924,30.3892,8.4761,2.0308,14.7859,0.0016
1,5,52.1040,49.9743,Warrior,76.2968,71.8547,30.1482,8.6829,13.0174,1.9531,200,53.1833,26.6086,32.8384,7.9116,2.0979,7.8535,0.0003
1,6,52.9134,50.8059,Warrior,78.3583,69.3400,32.9522,7.7423,11.6073,1.9531,200,53.1833,27.6102,32.3449,7.8720,1.8714,1.2094,0.0001
1,7,52.9539,51.3822,Warrior,75.5424,72.1545,33.6489,7.4640,11.1902,1.9531,200,53.1833,18.8434,17.1900,5.7172,1.1863,0.5911,0.0001
1,8,52.9975,51.9033,Warrior,75.2491,74.5244,31.6447,7.4351,11.1467,1.9531,200,53.1833,12.6819,8.7523,4.3179,0.8711,0.6125,0.0000
1,9,53.0500,52.2188,Warrior,81.9363,64.9915,34.3228,7.5021,11.2473,1.9531,200,53.1833,9.1964,6.3792,4.1370,0.8079,0.5620,0.0000
1,10,53.1833,52.5528,Warrior,77.8522,71.7706,31.7396,7.4574,11.1802,1.9531,200,53.1833,6.2909,6.0289,3.0330,0.4945,0.5251,0.0000
1,11,53.1833,52.7071,Warrior,77.8522,71.7706,31.7396,7.4574,11.1802,1.9531,200,53.1833,3.8565,3.8068,2.9369,0.3354,0.3055,0.0000
2,0,57.1274,52.9648,Warrior,81.5794,70.4559,37.4427,3.0164,7.5055,1.9191,200,57.1295,59.9768,161.7334,120.3286,27.8429,18.9050,0.0053
2,1,57.1295,56.9246,Warrior,81.6058,70.4402,37.4344,3.0158,7.5039,1.9191,200,57.1295,3.9390,1.5837,0.4473,0.0029,1.6367,0.0000
3,0,55.6363,52.0053,Warrior,80.2633,89.9231,21.5293,4.5203,3.7640,1.9635,200,56.3411,41.2654,121.1414,180.3500,4.3290,1.2339,0.0165
3,1,56.2689,54.5222,Warrior,88.9580,75.8427,26.8338,4.5646,3.8009,1.9635,200,56.3411,42.9608,94.1344,127.7580,2.8488,1.3196,0.0000
3,2,56.4161,55.3271,Warrior,88.4058,83.8080,20.0652,4.2129,3.5080,1.9635,200,56.3411,25.1104,39.3820,33.8327,0.9843,0.8320,0.0000
3,3,56.5577,55.6436,Warrior,85.6197,81.1668,25.7360,4.0801,3.3975,1.9635,200,56.3411,9.6615,16.3727,5.9752,0.3345,0.6400,0.0000
3,4,56.3593,55.7758,Warrior,85.3977,80.8478,25.7237,4.3819,3.6488,1.9635,200,56.3411,11.1395,15.3176,5.0798,0.2754,0.2837,0.0000
3,5,56.3411,55.8477,Warrior,87.4868,78.1256,26.1604,4.4891,3.7380,1.9635,200,56.3411,11.6468,14.8958,6.6379,0.2559,0.2060,0.0000
4,0,53.4509,51.1328,Warrior,82.4220,66.4471,36.4582,10.7474,3.9254,1.8579,200,55.7217,30.3331,9.0871,15.3912,11.4862,7.2969,0.0019
4,1,53.4587,51.9331,Warrior,88.3722,71.2441,24.6517,11.5232,4.2087,1.8579,200,55.7217,4.7066,4.9826,8.9544,2.8270,0.2833,0.0009
4,2,53.6209,52.4262,Warrior,85.5666,73.2602,22.5205,16.1219,2.5308,1.9383,200,55.7217,2.4917,3.6954,5.1392,3.8374,0.4311,0.0014
4,3,55.1789,53.1713,Warrior,89.3381,72.5926,23.5132,11.9138,2.6423,1.9383,200,55.7217,3.1873,3.2504,5.8129,6.0045,0.5074,0.0016
4,4,55.2727,53.6874,Warrior,89.4422,71.5427,24.7844,11.5852,2.6454,1.9383,200,55.7217,2.2633,1.6632,2.7233,5.3700,0.5778,0.0014
4,5,55.8509,54.2141,Warrior,87.7176,73.4208,25.8078,10.3552,2.6985,1.9383,200,55.7217,1.1040,0.5997,0.4943,3.9158,0.6109,0.0010
4,6,55.8509,54.6602,Warrior,87.7176,73.4208,25.8078,10.3552,2.6985,1.9383,200,55.7217,0.9113,0.4684,0.4292,1.9002,0.5842,0.0004
4,7,55.7485,54.8727,Warrior,88.6392,72.1384,26.0475,10.4514,2.7236,1.9383,200,55.7217,0.7730,0.3586,0.4788,0.9447,0.5522,0.0001
4,8,55.7479,54.9735,Warrior,89.0422,71.8773,25.9532,10.4136,2.7137,1.9383,200,55.7217,0.5952,0.2870,0.4557,0.5914,0.5483,0.0001
4,9,55.7120,55.0797,Warrior,89.6502,71.9005,25.2734,10.4522,2.7238,1.9383,200,55.7217,0.5846,0.2405,0.4000,0.3288,0.4622,0.0000
4,10,55.7217,55.1819,Warrior,89.6624,71.9103,25.2768,10.4332,2.7174,1.9383,200,55.7217,0.4591,0.2483,0.4787,0.5108,0.4047,0.0000
