Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,49.4920,44.8745,Warrior,62.8441,110.9601,9.9170,8.9452,7.3336,1.9087,200,56.6997,87.3427,193.4130,167.4770,33.1367,38.7991,0.0469
1,1,54.7245,50.0090,Warrior,87.2777,86.0128,10.1115,9.1207,7.4774,1.9087,200,56.6997,77.3286,146.0977,28.0178,5.6277,7.0065,0.0109
1,2,55.7612,53.0613,Warrior,90.0756,88.7702,7.9338,5.5033,7.7171,1.9087,200,56.6997,50.3306,54.9585,31.4340,4.2184,1.7106,0.0006
1,3,55.7612,54.2302,Warrior,90.0756,88.7702,7.9338,5.5033,7.7171,1.9087,200,56.6997,27.1014,21.9888,29.7371,4.1253,0.7095,0.0001
1,4,56.1958,54.6402,Warrior,81.6412,82.0392,22.8017,5.5512,7.9668,1.9087,200,56.6997,18.8852,15.8103,19.6953,3.9778,0.6431,0.0000
1,5,56.4708,55.1359,Warrior,84.7653,79.8737,22.1998,5.4047,7.7565,1.9087,200,56.6997,16.6877,11.6954,22.7354,4.9101,0.3303,0.0000
1,6,56.4289,55.5198,Warrior,81.2391,85.3204,20.9942,5.1111,7.3352,1.9087,200,56.6997,14.9388,12.2312,28.4505,2.7278,0.3452,0.0000
1,7,56.6595,55.7546,Warrior,86.5265,78.8569,21.9172,5.2864,7.4130,1.9087,200,56.6997,9.6296,18.0401,33.0825,1.5614,0.2292,0.0000
1,8,56.6997,56.0009,Warrior,84.6347,81.5055,21.4380,5.1709,7.2510,1.9087,200,56.6997,8.9133,17.1876,32.9693,0.5665,0.2166,0.0000
1,9,56.6997,56.1991,Warrior,84.6347,81.5055,21.4380,5.1709,7.2510,1.9087,200,56.6997,6.5878,12.9750,29.0061,0.2891,0.1479,0.0000
2,0,55.8561,55.8561,Warrior,78.6307,75.0757,31.9768,2.7059,11.6109,1.9069,200,55.8561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,0,46.5590,40.2690,Warrior,69.0456,70.9787,35.0327,13.7661,11.1769,1.8059,200,55.0760,52.8666,116.1182,86.0266,40.5944,101.1890,0.0127
3,1,49.5600,46.2553,Warrior,80.0193,81.2967,20.1846,7.3471,11.1524,1.8059,200,55.0760,8.3984,13.1900,20.0105,4.8427,0.2413,0.0055
3,2,51.1288,47.8256,Warrior,69.3105,71.2509,35.1671,13.8189,10.4526,1.9130,200,55.0760,13.7001,25.3539,33.5087,10.4964,0.1699,0.0019
3,3,54.7022,50.4603,Warrior,80.4197,81.7034,20.2856,7.3838,10.2075,1.9130,200,55.0760,23.4169,32.8587,48.3475,14.3109,0.3958,0.0028
3,4,54.8007,53.4559,Warrior,84.4395,74.7352,22.9552,7.5008,10.3693,1.9130,200,55.0760,24.1993,23.0716,48.4371,3.9648,0.5254,0.0006
3,5,54.8919,54.1825,Warrior,80.8015,81.7911,20.3073,7.1776,9.9225,1.9130,200,55.0760,15.4101,14.4950,28.1803,0.8197,0.5777,0.0000
3,6,55.2460,54.4200,Warrior,85.0037,75.2346,23.1086,6.9900,9.6631,1.9130,200,55.0760,10.1332,11.5721,11.8600,0.2564,0.4022,0.0000
3,7,55.2460,54.5678,Warrior,85.0037,75.2346,23.1086,6.9900,9.6631,1.9130,200,55.0760,6.4646,8.9194,5.2360,0.1590,0.2102,0.0000
3,8,55.0760,54.6229,Warrior,84.2929,79.0822,19.6348,7.1100,9.8801,1.9130,200,55.0760,4.6208,5.7340,2.7848,0.1812,0.0853,0.0000
4,0,55.4006,48.2806,Warrior,88.0119,68.6614,30.0975,12.1794,1.0497,1.8894,200,58.1600,65.1921,171.2574,157.7079,18.5477,56.9758,0.0102
