Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,47.6764,30.6716,Warrior,81.8975,41.3051,51.2596,8.5876,16.9502,1.9519,200,58.5426,516.2167,382.5846,388.9573,360.3108,598.7923,0.0464
1,1,48.4085,33.6693,Warrior,63.1980,68.5022,41.7453,16.6034,9.9511,1.8854,200,58.5426,315.5494,411.5996,390.1389,284.3241,437.3693,0.0486
1,2,48.4085,37.6752,Warrior,63.1980,68.5022,41.7453,16.6034,9.9511,1.8854,200,58.5426,247.3641,414.7802,355.0018,169.2925,345.5396,0.0394
1,3,53.1349,41.3803,Warrior,76.5098,82.9313,20.7167,7.7950,12.0472,1.8854,200,58.5426,221.2211,347.5329,377.5320,95.2293,244.2837,0.0240
1,4,53.4360,44.3472,Warrior,90.6911,66.0696,24.5566,9.2398,9.4428,1.8854,200,58.5426,163.2339,216.3244,327.9413,54.4094,132.4964,0.0128
1,5,54.7056,46.5161,Warrior,74.6870,62.4711,53.3077,0.4592,9.0750,1.9519,200,58.5426,142.6091,224.9570,275.8033,44.6506,63.6300,0.0089
1,6,54.7056,48.2630,Warrior,74.6870,62.4711,53.3077,0.4592,9.0750,1.9519,200,58.5426,97.0554,164.1768,223.1165,37.2603,56.8327,0.0031
1,7,54.8384,49.5236,Warrior,69.1388,74.9417,45.4973,0.5019,9.9203,1.8854,200,58.5426,66.5487,136.7451,140.6243,29.6350,15.0436,0.0010
1,8,54.8384,50.2723,Warrior,69.1388,74.9417,45.4973,0.5019,9.9203,1.8854,200,58.5426,62.8132,125.4167,100.1581,23.1243,14.5455,0.0010
1,9,55.4386,50.9018,Warrior,74.7012,91.2447,22.7934,0.5423,10.7184,1.8854,200,58.5426,72.0929,174.7103,123.3950,16.0689,12.2689,0.0010
1,10,55.4386,51.6182,Warrior,74.7012,91.2447,22.7934,0.5423,10.7184,1.8854,200,58.5426,58.0277,188.1761,147.0368,11.9883,11.0864,0.0009
1,11,55.4386,52.2684,Warrior,74.7012,91.2447,22.7934,0.5423,10.7184,1.8854,200,58.5426,44.0474,156.7674,136.9439,5.9912,9.9563,0.0008
1,12,56.5915,52.9636,Warrior,75.9900,92.8189,23.1867,0.4737,7.5307,1.8854,200,58.5426,36.9613,104.3592,130.1055,6.0962,6.7656,0.0009
1,13,56.4760,53.4119,Warrior,74.2525,74.3770,42.9152,0.4344,8.0208,1.8854,200,58.5426,45.3881,95.4083,109.1320,7.3147,5.6023,0.0008
1,14,57.5199,53.9674,Warrior,79.1463,84.5376,27.1242,0.6453,8.5466,1.9051,200,58.5426,13.7541,49.5962,81.0816,9.5229,5.5965,0.0008
