Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,49.8511,28.6545,Warrior,71.2337,48.0001,62.9245,3.1590,14.6827,1.9490,200,59.0512,338.8241,389.6854,380.7431,324.2380,357.7336,0.0461
1,1,51.0250,32.7494,Warrior,75.5895,50.9352,54.5427,3.3521,15.5805,1.9490,200,59.0512,258.2062,240.9425,348.0361,285.2607,300.0745,0.0532
1,2,52.4456,35.4971,Warrior,86.3807,77.4471,14.5369,3.8307,17.8047,1.9490,200,59.0512,164.9702,204.9086,317.8675,195.4292,236.5163,0.0579
1,3,52.4069,39.8710,Warrior,77.4157,52.1657,55.8603,3.4331,11.1251,1.9490,200,59.0512,102.7254,150.9655,299.2553,162.1989,177.4037,0.0471
1,4,52.4069,43.7558,Warrior,77.4157,52.1657,55.8603,3.4331,11.1251,1.9490,200,59.0512,67.3172,92.4561,270.5975,128.1040,139.1585,0.0319
1,5,53.1079,46.6502,Warrior,69.2183,66.3303,51.1268,3.1422,10.1824,1.9490,200,59.0512,56.6315,89.0539,212.6725,97.2474,82.0134,0.0175
1,6,53.9492,49.3163,Warrior,76.7767,51.7352,67.8209,3.4048,0.2625,1.9490,200,59.0512,32.1973,49.8674,113.6559,27.4991,50.3718,0.0061
1,7,54.0903,50.4953,Warrior,74.3665,63.7192,49.1142,3.0185,9.7816,1.9490,200,59.0512,18.9294,55.2047,98.5791,29.5195,36.6841,0.0033
1,8,55.7608,51.3843,Warrior,81.9518,55.2223,59.1334,3.4248,0.2677,1.9490,200,59.0512,12.5008,64.2669,109.5948,30.1133,28.4695,0.0033
1,9,56.5807,52.0056,Warrior,84.8769,57.1934,54.2968,3.3370,0.2959,1.9490,200,59.0512,11.8809,50.9821,75.4184,19.2473,26.5727,0.0000
1,10,57.1356,52.7673,Warrior,78.0236,66.9332,51.5914,3.1708,0.2810,1.9490,200,59.0512,13.7763,53.6431,72.0037,12.5152,26.0133,0.0000
1,11,57.2242,53.3131,Warrior,80.9354,63.8250,51.7754,3.1821,0.2822,1.9490,200,59.0512,16.9673,47.3757,83.6745,10.7084,28.8177,0.0000
1,12,57.2487,53.9340,Warrior,81.0150,63.8877,51.6422,3.1739,0.2813,1.9490,200,59.0512,19.6165,41.8757,55.2119,2.7291,27.6973,0.0000
1,13,57.4139,54.4795,Warrior,80.4435,65.5961,50.5609,3.1074,0.2921,1.9490,200,59.0512,15.2087,45.8409,79.8442,5.3173,24.3431,0.0000
1,14,58.1595,55.0028,Warrior,79.2140,81.1028,35.7225,3.6428,0.3180,1.9490,200,59.0512,17.1115,44.6499,71.7058,0.0615,21.8233,0.0000
1,15,58.1595,55.5890,Warrior,79.2140,81.1028,35.7225,3.6428,0.3180,1.9490,200,59.0512,13.3069,47.4121,53.9190,0.0548,12.1074,0.0000
1,16,58.1626,56.1830,Warrior,79.2178,81.1067,35.7242,3.6429,0.3084,1.9490,200,59.0512,14.6204,41.0749,30.7854,0.0523,3.1731,0.0000
1,17,58.1750,56.6590,Warrior,79.2326,81.1219,35.7309,3.6436,0.2709,1.9490,200,59.0512,14.0123,32.6921,23.7497,0.0389,1.5599,0.0000
1,18,58.1760,57.0829,Warrior,79.2413,81.1156,35.7282,3.6440,0.2709,1.9490,200,59.0512,14.1975,29.2495,22.3354,0.0378,0.8878,0.0000
1,19,58.8049,57.3176,Warrior,85.3895,76.9862,33.9093,3.4579,0.2571,1.9490,200,59.0512,12.0875,19.4965,20.8718,0.0449,0.0002,0.0000
1,20,58.8049,57.4562,Warrior,85.3895,76.9862,33.9093,3.4579,0.2571,1.9490,200,59.0512,8.4934,13.6149,15.2555,0.0491,0.0002,0.0000
1,21,58.7847,57.5478,Warrior,85.3683,76.9670,33.9009,3.5067,0.2570,1.9490,200,59.0512,12.5835,13.5858,16.6541,0.0688,0.0003,0.0000
1,22,58.8857,57.6921,Warrior,87.9642,75.2241,33.1332,3.4273,0.2512,1.9490,200,59.0512,13.6772,21.1400,24.2982,0.0874,0.0005,0.0000
1,23,58.8857,57.8779,Warrior,87.9642,75.2241,33.1332,3.4273,0.2512,1.9490,200,59.0512,15.3643,23.7839,28.8872,0.1276,0.0007,0.0000
1,24,59.0332,58.1077,Warrior,86.1490,76.8061,33.8300,2.9689,0.2460,1.9490,200,59.0512,9.5234,28.4468,27.4393,0.1487,0.0008,0.0000
1,25,59.0725,58.3265,Warrior,87.1708,76.1133,33.5249,2.9421,0.2489,1.9490,200,59.0512,6.6611,24.2568,21.5716,0.1256,0.0010,0.0000
1,26,59.0512,58.4947,Warrior,86.5914,76.5041,33.6970,2.9572,0.2502,1.9490,200,59.0512,5.6309,18.2217,12.5592,0.0829,0.0012,0.0000
2,0,50.7793,30.3799,Warrior,67.3596,59.7797,65.3213,1.5511,5.9883,1.9744,200,57.0270,321.4970,369.6245,391.9935,301.2496,449.6213,0.0416
2,1,53.2929,34.1188,Warrior,74.1044,65.7655,51.8358,1.7064,6.5879,1.9744,200,57.0270,153.3956,297.0243,365.2831,319.8905,339.8205,0.0456
2,2,52.4304,38.3313,Warrior,69.7106,68.0608,53.6449,1.7660,6.8178,1.9744,200,57.0270,97.7694,243.5002,205.3371,290.4385,253.3032,0.0410
2,3,52.0823,43.1709,Warrior,75.8985,56.3491,58.4067,1.9228,7.4230,1.9744,200,57.0270,76.6800,116.5441,134.6958,170.6729,182.9946,0.0310
2,4,53.2909,47.3300,Warrior,79.6111,58.8214,53.1217,1.7488,6.6970,1.9744,200,57.0270,53.1254,54.0810,74.4437,37.8284,116.9671,0.0142
2,5,55.5654,49.7168,Warrior,75.3938,60.9854,55.0760,1.8131,6.7316,1.8979,200,57.0270,25.0300,38.9233,68.1533,16.5163,77.7500,0.0015
2,6,55.5654,50.9515,Warrior,75.3938,60.9854,55.0760,1.8131,6.7316,1.8979,200,57.0270,24.2314,16.0510,39.7119,13.1827,34.7124,0.0014
2,7,55.5654,51.8591,Warrior,75.3938,60.9854,55.0760,1.8131,6.7316,1.8979,200,57.0270,23.0581,12.5518,35.3159,11.7974,7.3562,0.0015
2,8,55.5654,52.7402,Warrior,75.3938,60.9854,55.0760,1.8131,6.7316,1.8979,200,57.0270,20.9375,4.9610,29.5314,0.0261,0.2058,0.0009
2,9,56.8215,53.2104,Warrior,78.0672,65.8173,47.9692,1.5792,6.5672,1.8979,200,57.0270,12.3232,6.3645,18.8613,0.0260,0.2033,0.0010
2,10,56.8215,53.6343,Warrior,78.0672,65.8173,47.9692,1.5792,6.5672,1.8979,200,57.0270,6.6080,5.8912,11.8195,0.0238,0.1496,0.0011
2,11,56.8215,53.9602,Warrior,78.0672,65.8173,47.9692,1.5792,6.5672,1.8979,200,57.0270,5.1388,7.2555,10.6107,0.0225,0.1212,0.0012
2,12,56.8215,54.5170,Warrior,78.0672,65.8173,47.9692,1.5792,6.5672,1.8979,200,57.0270,5.7159,8.9820,12.3139,0.0194,0.0992,0.0015
2,13,56.8215,54.8078,Warrior,78.0672,65.8173,47.9692,1.5792,6.5672,1.8979,200,57.0270,3.8526,8.0881,10.9643,0.0209,0.1062,0.0015
2,14,56.9121,55.4509,Warrior,78.1742,65.9074,48.0350,1.5813,6.3021,1.8979,200,57.0270,3.7736,7.6416,9.7273,0.0211,0.0757,0.0012
2,15,57.0109,56.0341,Warrior,78.2910,66.0059,48.1067,1.5837,6.0127,1.8979,200,57.0270,2.2397,4.8880,8.0393,0.0189,0.0720,0.0007
2,16,57.0270,56.4245,Warrior,78.3100,66.0219,48.1184,1.5841,5.9657,1.8979,200,57.0270,1.6552,2.9965,5.0837,0.0165,0.0810,0.0003
2,17,57.0270,56.6481,Warrior,78.3100,66.0219,48.1184,1.5841,5.9657,1.8979,200,57.0270,0.6440,1.5076,2.8791,0.0108,0.0501,0.0001
3,0,54.4518,29.2541,Warrior,75.4042,81.1358,37.0383,1.7973,4.6245,1.9779,200,58.8086,309.5116,401.3515,477.0247,306.3255,428.0039,0.0440
3,1,54.6486,31.8071,Warrior,86.0283,75.8350,29.1492,2.5153,6.4722,1.9779,200,58.8086,281.1490,293.0445,368.6055,264.7511,351.4359,0.0373
3,2,54.6486,33.7154,Warrior,86.0283,75.8350,29.1492,2.5153,6.4722,1.9779,200,58.8086,210.8953,234.5802,301.7567,287.9256,283.7109,0.0414
3,3,54.6486,36.8693,Warrior,86.0283,75.8350,29.1492,2.5153,6.4722,1.9779,200,58.8086,209.6371,208.8412,234.4132,243.7591,288.3310,0.0427
3,4,54.6486,39.8184,Warrior,86.0283,75.8350,29.1492,2.5153,6.4722,1.9779,200,58.8086,176.3111,172.5611,269.3512,241.8943,269.0616,0.0392
