Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,52.4055,28.7925,Warrior,75.3946,63.7335,50.3926,0.3096,10.1696,1.8286,200,58.8373,338.4891,331.9168,363.4542,369.1981,347.9409,0.0348
1,1,52.4055,32.3126,Warrior,75.3946,63.7335,50.3926,0.3096,10.1696,1.8286,200,58.8373,254.1354,259.6199,265.7763,380.8371,270.9028,0.0261
1,2,54.7140,36.1352,Warrior,79.8391,60.6006,47.9154,0.3441,11.3009,1.8703,200,58.8373,195.4228,216.7866,246.2059,229.8234,264.2991,0.0243
1,3,54.8749,38.8322,Warrior,78.6077,62.7505,47.1764,0.3388,11.1266,1.8703,200,58.8373,150.1223,97.2920,137.6017,149.5751,173.5764,0.0234
1,4,54.9468,42.7282,Warrior,76.3401,64.5328,48.5163,0.3135,10.2972,1.8703,200,58.8373,113.6509,123.8032,80.5313,133.2857,136.7805,0.0205
1,5,54.9991,45.8844,Warrior,78.2123,78.9188,30.7139,0.3592,11.7959,1.8601,200,58.8373,87.3449,103.8557,61.5835,106.8139,90.2710,0.0170
1,6,56.0233,48.8103,Warrior,78.8209,79.5329,30.9529,0.3160,10.3773,1.8703,200,58.8373,51.9792,75.9827,47.5742,45.3737,72.0045,0.0091
1,7,55.4510,51.1698,Warrior,70.1787,70.1903,55.4978,0.3410,3.7922,1.8703,200,58.8373,37.9433,41.7306,26.9907,24.7854,30.7111,0.0057
1,8,56.8787,52.9920,Warrior,77.7365,66.1041,52.2669,0.3212,3.5714,1.8703,200,58.8373,32.1249,33.9904,26.9461,14.5056,12.2239,0.0020
1,9,57.5117,54.1698,Warrior,76.5553,85.6158,33.3203,0.3720,4.1367,1.8703,200,58.8373,15.1319,31.9837,27.2474,4.3949,5.3946,0.0007
1,10,57.5117,54.8708,Warrior,76.5553,85.6158,33.3203,0.3720,4.1367,1.8703,200,58.8373,9.9211,33.1051,27.7672,3.7121,3.5836,0.0002
1,11,58.3034,55.2690,Warrior,91.2207,69.2396,35.2055,0.4223,3.9118,1.8703,200,58.8373,10.9605,45.3994,39.7960,0.0114,4.2975,0.0000
1,12,58.3431,55.4777,Warrior,92.1122,69.9163,33.6459,0.3756,3.9500,1.8703,200,58.8373,13.1138,45.8345,48.6150,0.0013,5.3662,0.0000
1,13,58.3431,55.8214,Warrior,92.1122,69.9163,33.6459,0.3756,3.9500,1.8703,200,58.8373,18.5847,65.9173,63.0693,0.0016,8.0064,0.0000
1,14,58.5263,56.2951,Warrior,83.6941,80.7467,31.4253,0.3411,3.7929,1.8703,200,58.8373,32.1398,70.6335,66.0000,0.0017,10.0762,0.0000
1,15,58.5263,56.7270,Warrior,83.6941,80.7467,31.4253,0.3411,3.7929,1.8703,200,58.8373,38.7335,62.2808,52.9283,0.0020,10.7818,0.0000
1,16,58.7552,57.3204,Warrior,88.4145,77.4443,30.1401,0.3606,3.6406,1.8703,200,58.8373,47.8549,49.6817,45.7241,0.0023,7.8639,0.0000
1,17,58.7518,57.7305,Warrior,87.8584,76.9573,31.2277,0.3389,3.6177,1.8703,200,58.8373,41.0193,45.5689,27.7412,0.0021,5.5648,0.0000
1,18,58.7745,58.0568,Warrior,85.0919,78.8704,32.4318,0.3891,3.2168,1.8703,200,58.8373,31.8365,38.3247,16.8428,0.0019,2.9457,0.0000
1,19,58.8373,58.2735,Warrior,86.4613,78.1957,31.7302,0.3444,3.2685,1.8703,200,58.8373,20.0041,24.9218,10.3475,0.0014,1.5894,0.0000
2,0,44.3158,30.3670,Warrior,67.4177,91.8621,0.1249,9.3733,31.2220,1.9354,200,55.5879,421.4344,441.8582,378.6711,277.8957,372.6776,0.0453
2,1,49.6006,33.1617,Warrior,58.1816,79.2772,44.0120,6.6677,11.8614,1.9354,200,55.5879,398.4854,421.7706,365.6792,235.5643,259.6255,0.0497
2,2,53.0860,36.1215,Warrior,71.0312,68.4687,42.4100,4.5428,13.5473,1.9361,200,55.5879,401.3264,445.6081,296.1422,195.4021,214.8599,0.0516
2,3,53.7288,39.2316,Warrior,74.6598,66.5423,41.2168,4.4150,13.1661,1.9354,200,55.5879,270.8778,420.9377,290.2593,132.4671,129.8559,0.0578
2,4,53.7288,41.8565,Warrior,74.6598,66.5423,41.2168,4.4150,13.1661,1.9354,200,55.5879,218.0833,323.1898,176.8818,87.9116,98.5604,0.0555
2,5,53.7288,44.9591,Warrior,74.6598,66.5423,41.2168,4.4150,13.1661,1.9354,200,55.5879,105.9398,311.8523,200.9829,43.8083,79.3238,0.0545
2,6,53.9729,46.3686,Warrior,74.9102,66.7655,41.3550,3.7589,13.2103,1.9354,200,55.5879,75.8339,234.6761,151.0854,34.2868,60.6997,0.0538
2,7,54.7863,48.4635,Warrior,77.0249,68.9106,38.2568,1.2330,14.5747,1.9361,200,55.5879,76.0850,143.8001,99.5096,31.1010,45.0425,0.0437
2,8,55.0664,51.1028,Warrior,77.0252,68.6506,39.4689,1.2721,13.5833,1.9354,200,55.5879,57.9196,136.1481,123.5178,18.7306,25.3117,0.0170
2,9,55.1801,52.4928,Warrior,78.5152,66.1508,40.9743,1.2711,13.0887,1.9361,200,55.5879,30.0996,124.1651,114.3074,9.1110,16.3630,0.0045
2,10,55.1801,53.3769,Warrior,78.5152,66.1508,40.9743,1.2711,13.0887,1.9361,200,55.5879,10.6549,60.1823,46.9824,6.0458,7.8282,0.0000
2,11,55.6533,53.7331,Warrior,83.0053,66.2292,36.7682,0.9833,13.0140,1.9361,200,55.5879,9.7913,20.9963,20.9655,4.3676,3.8826,0.0000
2,12,55.6492,53.9933,Warrior,83.0379,66.1768,36.7826,0.9836,13.0191,1.9361,200,55.5879,12.9042,15.7259,20.1982,3.1767,2.5513,0.0000
2,13,55.6492,54.2618,Warrior,83.0379,66.1768,36.7826,0.9836,13.0191,1.9361,200,55.5879,14.8984,16.8836,20.4577,3.7126,1.2501,0.0000
2,14,55.5471,54.4249,Warrior,86.1116,64.1442,35.6107,0.9523,13.1812,1.9354,200,55.5879,13.3819,14.8067,20.2115,3.7455,1.2520,0.0000
2,15,55.5879,54.6904,Warrior,82.9363,66.0959,36.7377,0.9824,13.2477,1.9354,200,55.5879,10.9346,4.0572,4.9158,2.1146,1.3208,0.0000
2,16,55.6331,54.9555,Warrior,80.7796,66.0680,39.5557,1.2458,12.3509,1.9354,200,55.5879,7.5832,3.5510,4.2374,1.3158,1.1855,0.0000
2,17,55.5879,55.1568,Warrior,82.9363,66.0959,36.7377,0.9824,13.2477,1.9354,200,55.5879,6.8294,3.1132,4.3292,0.4595,0.6512,0.0000
3,0,45.8259,29.8147,Warrior,99.4447,69.7833,19.2742,9.0637,2.4341,1.5380,200,60.3695,325.7348,403.2383,488.4974,573.7293,481.4229,0.0391
