Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,46.4073,30.9188,Warrior,75.6282,44.8882,48.7916,10.0260,20.6660,1.8589,200,57.7560,394.4964,553.3965,502.5310,391.0157,328.8455,0.0322
1,1,47.6440,35.5035,Warrior,61.7268,58.3455,60.2453,15.0651,4.6172,1.8772,200,57.7560,197.3317,380.5817,485.3917,177.4025,220.4113,0.0256
1,2,47.6440,38.2144,Warrior,61.7268,58.3455,60.2453,15.0651,4.6172,1.8772,200,57.7560,139.3456,291.5533,458.4922,132.1669,118.8038,0.0181
1,3,51.9999,40.2850,Warrior,82.7533,62.0282,38.2148,9.3551,7.6486,1.8471,200,57.7560,103.4282,235.8092,310.8026,85.8077,79.8843,0.0165
1,4,50.3211,41.9744,Warrior,80.8243,60.5823,37.3240,13.7991,7.4703,1.8471,200,57.7560,76.0950,221.6160,395.7121,72.6067,63.0029,0.0123
1,5,51.8360,43.6075,Warrior,82.5645,61.8867,38.1276,9.7902,7.6311,1.8471,200,57.7560,81.4529,216.8368,396.8864,40.0087,47.7766,0.0077
1,6,51.8360,45.3122,Warrior,82.5645,61.8867,38.1276,9.7902,7.6311,1.8471,200,57.7560,74.1289,128.7476,413.4003,24.4533,49.8647,0.0057
1,7,51.8326,46.5401,Warrior,82.4736,61.9345,38.1571,9.7977,7.6370,1.8471,200,57.7560,66.6617,79.7395,321.8096,18.9349,58.2174,0.0034
1,8,52.8203,47.7647,Warrior,81.8462,61.3483,37.7959,9.9140,9.0956,1.9470,200,57.7560,65.6175,58.2419,179.9930,11.9857,43.3587,0.0020
1,9,52.8203,48.6181,Warrior,81.8462,61.3483,37.7959,9.9140,9.0956,1.9470,200,57.7560,75.4781,34.0684,127.3141,10.6878,41.1847,0.0018
1,10,52.7548,49.7831,Warrior,82.1631,60.8116,37.9422,9.9523,9.1308,1.9470,200,57.7560,67.8008,42.4375,107.6779,7.1287,27.3258,0.0017
1,11,54.0600,50.5504,Warrior,75.5223,67.5695,43.2185,8.9551,4.7346,1.8772,200,57.7560,59.3954,29.6189,84.0342,7.9720,14.9463,0.0014
1,12,54.9451,51.4720,Warrior,83.7828,75.4727,26.1377,9.9564,4.6504,1.8772,200,57.7560,33.6203,30.3317,74.3851,5.7039,9.7651,0.0011
1,13,54.9451,52.1861,Warrior,83.7828,75.4727,26.1377,9.9564,4.6504,1.8772,200,57.7560,26.8162,34.8696,70.5560,4.8357,6.2922,0.0012
1,14,54.9451,52.6829,Warrior,83.7828,75.4727,26.1377,9.9564,4.6504,1.8772,200,57.7560,21.7803,40.0532,82.4626,4.9096,4.5833,0.0012
1,15,55.4729,53.2398,Warrior,76.6062,69.0079,41.7914,8.2175,4.3770,1.9086,200,57.7560,17.2605,41.9668,77.2852,4.5846,4.1032,0.0008
1,16,55.4729,53.7192,Warrior,76.6062,69.0079,41.7914,8.2175,4.3770,1.9086,200,57.7560,9.1445,45.1024,75.7750,2.3104,3.4072,0.0007
1,17,55.5947,54.2215,Warrior,77.6759,69.2255,40.3254,8.3557,4.4176,1.9086,200,57.7560,8.7248,46.0469,70.4282,1.5906,3.2017,0.0004
1,18,56.2648,54.5861,Warrior,76.2228,68.1290,45.8691,5.0018,4.7773,1.9086,200,57.7560,8.9450,40.9817,70.1855,2.2295,3.1522,0.0003
1,19,57.2091,54.8853,Warrior,82.8550,74.0570,32.4580,5.4370,5.1930,1.9086,200,57.7560,8.1568,44.9503,61.6646,1.7333,1.6448,0.0001
1,20,57.3792,55.1761,Warrior,83.0357,74.2185,32.5288,5.0127,5.2043,1.9086,200,57.7560,7.2248,46.4886,51.1416,1.6980,0.9149,0.0001
1,21,57.3792,55.4917,Warrior,83.0357,74.2185,32.5288,5.0127,5.2043,1.9086,200,57.7560,7.5609,40.6002,51.9051,2.3156,0.5607,0.0001
