Época	Pérdida
158	0.333255
159	0.332961
160	0.334139
161	0.333169
162	0.330926
163	0.329725
164	0.326775
165	0.324756
166	0.324694
167	0.320722
168	0.321489
169	0.318975
170	0.316673
171	0.318643
172	0.313249
173	0.312526
174	0.309997
175	0.308698
176	0.308430
177	0.305835
178	0.305776
179	0.304002
180	0.301535
181	0.300346
182	0.298740
183	0.298018
184	0.296153
185	0.293317
186	0.292963
187	0.295108
188	0.290359
189	0.291148
190	0.294913
191	0.289949
192	0.288627
193	0.286801
194	0.288498
195	0.286963
196	0.285094
197	0.287148
198	0.286511
199	0.286865
200	0.283096
201	0.279779
202	0.279276
203	0.279852
204	0.280378
205	0.278245
206	0.271593
207	0.272485
208	0.273615
209	0.268893
210	0.274386
211	0.266903
212	0.274183
213	0.265022
214	0.261705
215	0.261059
216	0.259865
217	0.258691
218	0.257678
219	0.257596
220	0.255616
221	0.255223
222	0.254807
223	0.253028
224	0.252666
225	0.249784
226	0.247999
227	0.247491
228	0.246810
229	0.245455
230	0.245088
231	0.247571
232	0.243519
233	0.244227
234	0.241861
235	0.239483
236	0.238065
237	0.238519
238	0.241589
239	0.238062
240	0.237809
241	0.243103
242	0.238472
243	0.237861
244	0.239279
245	0.243160
246	0.243244
247	0.239607
248	0.252663
249	0.243494
250	0.240273
251	0.245772
252	0.243390
253	0.242578
254	0.244267
255	0.248367
256	0.244941
257	0.243262
258	0.242563
259	0.239553
260	0.241199
261	0.247076
262	0.246182
263	0.247703
264	0.250853
265	0.250007
266	0.248799
267	0.246843
268	0.246504
269	0.248918
270	0.251907
271	0.261031
272	0.272646
273	0.281062
274	0.255926
275	0.257099
276	0.271665
277	0.263683
278	0.262833
279	0.262489
280	0.264762
281	0.268370
282	0.265276
283	0.275329
284	0.272038
285	0.272954
286	0.280391
287	0.272799
288	0.261776
289	0.265825
290	0.262826
291	0.262726
292	0.261826
293	0.259912
294	0.257731
295	0.254895
296	0.253367
297	0.249895
298	0.249022
299	0.251194
300	0.244701
301	0.242593
302	0.242895
303	0.239008
304	0.241010
305	0.238656
306	0.236406
307	0.237971
308	0.232833
309	0.232708
310	0.233618
311	0.230124
312	0.229380
313	0.225798
314	0.225992
315	0.223103
316	0.223476
317	0.221800
318	0.219275
319	0.223359
320	0.225239
321	0.217340
322	0.218752
323	0.218461
324	0.215744
325	0.219172
326	0.214542
327	0.216268
328	0.215115
329	0.210177
330	0.211531
331	0.209845
332	0.206886
333	0.206342
334	0.205851
335	0.204856
336	0.204024
337	0.202682
338	0.202394
339	0.203713
340	0.200490
341	0.199528
342	0.199217
343	0.197854
344	0.198170
345	0.196066
346	0.196990
347	0.203085
348	0.194087
349	0.200083
350	0.199781
351	0.192780
352	0.201539
353	0.194129
354	0.194101
355	0.192268
356	0.188426
357	0.189559
358	0.187057
359	0.186747
360	0.195338
361	0.184083
362	0.189600
363	0.192601
364	0.183139
365	0.194017
366	0.182407
367	0.192530
368	0.182646
369	0.188855
370	0.191498
371	0.186536
372	0.185330
373	0.181051
374	0.182017
375	0.181024
376	0.180726
377	0.185493
378	0.180313
379	0.189754
380	0.193560
381	0.183491
382	0.189018
383	0.183600
384	0.189424
385	0.185617
386	0.186468
387	0.183750
388	0.188537
389	0.180297
390	0.176649
391	0.174430
392	0.172625
393	0.173958
394	0.172163
395	0.172457
396	0.173629
397	0.173268
398	0.173491
399	0.172999
400	0.174199
401	0.174651
402	0.175917
403	0.175883
404	0.176251
405	0.175749
406	0.173972
407	0.173838
408	0.172787
409	0.171113
410	0.170984
411	0.170590
412	0.169671
413	0.169961
414	0.167856
415	0.166635
416	0.165063
417	0.163867
418	0.164107
419	0.163275
420	0.161529
421	0.161184
422	0.161742
423	0.159091
424	0.157906
425	0.158517
426	0.156649
427	0.155505
428	0.157385
429	0.155530
430	0.153704
431	0.157024
432	0.153572
433	0.154580
434	0.154009
435	0.152767
436	0.155975
437	0.151268
438	0.154828
439	0.152294
440	0.153192
441	0.151862
442	0.151220
443	0.151152
444	0.149111
445	0.149731
446	0.150113
447	0.148503
448	0.149237
449	0.147669
450	0.146084
451	0.146639
452	0.145498
453	0.148512
454	0.144231
455	0.144346
456	0.143009
457	0.140931
458	0.143051
459	0.139604
460	0.140989
461	0.139658
462	0.139745
463	0.138583
464	0.137369
465	0.137208
466	0.135829
467	0.136385
468	0.136544
469	0.136022
470	0.135936
471	0.134132
472	0.133347
473	0.134531
474	0.133409
475	0.133835
476	0.133277
477	0.132662
478	0.135856
479	0.133313
480	0.133708
481	0.137757
482	0.135592
483	0.138279
484	0.137005
485	0.143755
486	0.137946
487	0.139330
488	0.138579
489	0.138240
490	0.138113
491	0.137947
492	0.137547
493	0.137167
494	0.137831
495	0.136839
496	0.137691
497	0.137315
498	0.136366
499	0.136160
500	0.134553
501	0.134706
502	0.134441
503	0.134280
504	0.133939
505	0.134407
506	0.133641
507	0.133384
508	0.132445
509	0.131509
510	0.130826
511	0.130623
512	0.129631
513	0.129890
514	0.129875
515	0.128640
516	0.127545
517	0.127189
518	0.126482
519	0.126200
520	0.126608
521	0.125505
522	0.125298
523	0.126814
524	0.124428
525	0.123908
526	0.124738
527	0.123280
528	0.123630
529	0.127882
530	0.123849
531	0.124118
532	0.126224
533	0.122189
534	0.123468
535	0.122983
536	0.124100
537	0.124157
538	0.120968
539	0.121602
540	0.120874
541	0.118137
542	0.119616
543	0.118133
544	0.116760
545	0.116497
546	0.115798
547	0.116099
548	0.114661
549	0.114498
550	0.114321
551	0.113931
552	0.114165
553	0.114735
554	0.112835
555	0.112535
556	0.112336
557	0.111759
558	0.111289
559	0.111310
560	0.111775
561	0.110359
562	0.112078
563	0.111432
564	0.112429
565	0.110012
566	0.113988
567	0.113953
568	0.109846
569	0.109902
570	0.109327
571	0.109947
572	0.108093
573	0.109531
574	0.109589
575	0.110160
576	0.108957
577	0.110834
578	0.106547
579	0.107308
580	0.107500
581	0.105274
582	0.105453
583	0.104929
584	0.103727
585	0.103638
586	0.103351
587	0.105907
588	0.102594
589	0.102841
590	0.103361
591	0.102086
592	0.102209
593	0.104809
594	0.102511
595	0.101434
596	0.101857
597	0.100273
598	0.100637
599	0.100361
600	0.099443
601	0.099622
602	0.099442
603	0.099453
604	0.100058
605	0.100143
606	0.100349
607	0.099159
608	0.100276
609	0.101382
610	0.098548
611	0.099343
612	0.098637
613	0.097898
614	0.098285
615	0.097579
616	0.101507
617	0.097391
618	0.098894
619	0.098010
620	0.097356
621	0.097337
622	0.095571
623	0.095656
624	0.095986
625	0.096256
626	0.094308
627	0.094654
628	0.095113
629	0.094605
630	0.093863
631	0.095917
632	0.094377
633	0.094909
634	0.093818
635	0.092489
636	0.092278
637	0.091815
638	0.091320
639	0.093748
640	0.092267
641	0.092450
642	0.092318
643	0.091578
644	0.092062
645	0.093166
646	0.091951
647	0.091678
648	0.091786
649	0.091433
650	0.092495
651	0.089155
652	0.088728
653	0.088611
654	0.088539
655	0.091982
656	0.094293
657	0.097063
658	0.090664
659	0.090096
660	0.089128
661	0.091883
662	0.092307
663	0.086859
664	0.090764
665	0.087846
666	0.086183
667	0.088385
668	0.087206
669	0.086641
670	0.089945
671	0.086870
672	0.086740
673	0.085281
674	0.086464
675	0.089691
676	0.085816
677	0.084379
678	0.087331
679	0.083400
680	0.084474
681	0.089164
682	0.086318
683	0.097870
684	0.091981
685	0.089266
686	0.088765
687	0.094530
688	0.093408
689	0.093503
690	0.101290
691	0.090852
692	0.107793
693	0.090172
694	0.111846
695	0.299746
696	0.402989
697	0.301621
698	0.401530
699	0.273468
700	0.359023
701	0.296331
702	0.291547
703	0.298706
704	0.242482
705	0.271910
706	0.226303
707	0.186038
708	0.188003
709	0.181505
710	0.184527
711	0.159267
712	0.164440
713	0.140716
714	0.134603
715	0.134916
716	0.128797
717	0.126017
718	0.116894
719	0.113141
720	0.118762
721	0.111462
722	0.103279
723	0.104964
724	0.098560
725	0.104463
726	0.102480
727	0.099551
728	0.095416
729	0.094953
730	0.097842
731	0.092508
732	0.091484
733	0.091209
734	0.089815
735	0.089063
736	0.087530
737	0.087584
738	0.086566
739	0.086119
740	0.085854
741	0.084285
742	0.084168
743	0.083778
744	0.083235
745	0.082931
746	0.082120
747	0.081651
748	0.080820
749	0.080505
750	0.080292
751	0.079819
752	0.079388
753	0.078880
754	0.078459
755	0.078266
756	0.078069
757	0.077657
758	0.077213
759	0.076952
760	0.076966
761	0.076662
762	0.076401
763	0.076339
764	0.075965
765	0.075928
766	0.076069
767	0.075447
768	0.075935
769	0.075822
770	0.074958
771	0.074609
772	0.074906
773	0.074416
774	0.074071
775	0.074003
776	0.073545
777	0.074011
778	0.073529
779	0.073222
780	0.073090
781	0.072988
782	0.072793
783	0.072585
784	0.072588
785	0.072432
786	0.072056
787	0.072248
788	0.071982
789	0.072261
790	0.071286
791	0.072302
792	0.071251
793	0.071514
794	0.070877
795	0.072445
796	0.071296
797	0.070928
798	0.070636
799	0.071566
800	0.072062
801	0.069601
802	0.070230
803	0.069508
804	0.069857
805	0.068867
806	0.070068
807	0.068709
808	0.070183
809	0.068761
810	0.069013
811	0.068110
812	0.069010
813	0.068767
814	0.067731
815	0.068482
816	0.068028
817	0.068625
818	0.067242
819	0.067967
820	0.066797
821	0.067196
822	0.066762
823	0.066426
824	0.066305
825	0.066251
826	0.066214
827	0.066069
828	0.065702
829	0.066175
830	0.065916
831	0.065549
832	0.065060
833	0.065101
834	0.064984
835	0.064849
836	0.064912
837	0.064360
838	0.064183
839	0.064485
840	0.064063
841	0.063669
842	0.063958
843	0.063441
844	0.063827
845	0.064020
846	0.063354
847	0.063925
848	0.063778
849	0.063548
850	0.064049
851	0.063941
852	0.064084
853	0.064128
854	0.063930
855	0.064006
856	0.063810
857	0.064329
858	0.064041
859	0.063934
860	0.064337
861	0.063709
862	0.064011
863	0.063853
864	0.063673
865	0.063364
866	0.063293
867	0.063549
868	0.062796
869	0.062656
870	0.062418
871	0.062727
872	0.062192
873	0.061820
874	0.061731
875	0.061446
876	0.061503
877	0.061339
878	0.060994
879	0.061169
880	0.060796
881	0.060484
882	0.060637
883	0.060076
884	0.059845
885	0.059618
886	0.059748
887	0.059552
888	0.059503
889	0.059254
890	0.059555
891	0.058931
892	0.058730
893	0.058634
894	0.058354
895	0.058282
896	0.058840
897	0.058087
898	0.057866
899	0.058276
900	0.057854
901	0.057496
902	0.057950
903	0.057172
904	0.057210
905	0.056937
906	0.056968
907	0.056710
908	0.056614
909	0.056573
910	0.056375
911	0.057234
912	0.056210
913	0.056489
914	0.056096
915	0.055730
916	0.055762
917	0.055777
918	0.055461
919	0.055293
920	0.055331
921	0.055152
922	0.055744
923	0.054821
924	0.054859
925	0.054987
926	0.054591
927	0.054585
928	0.054368
929	0.054606
930	0.054051
931	0.054052
932	0.053832
933	0.053511
934	0.053519
935	0.053482
936	0.053196
937	0.053305
938	0.053466
939	0.053284
940	0.052920
941	0.052934
942	0.052766
943	0.052660
944	0.052560
945	0.052392
946	0.052471
947	0.052016
948	0.052550
949	0.052306
950	0.052188
951	0.051872
952	0.051968
953	0.051846
954	0.051790
955	0.051992
956	0.051316
957	0.051993
958	0.052443
959	0.051395
960	0.052833
961	0.051644
962	0.051441
963	0.051999
964	0.051166
965	0.051300
966	0.051211
967	0.051159
968	0.051586
969	0.050461
970	0.050775
971	0.050483
972	0.049981
973	0.050491
974	0.050517
975	0.050074
976	0.050476
977	0.050368
978	0.049705
979	0.049467
980	0.049768
981	0.050158
982	0.049737
983	0.050052
984	0.053040
985	0.053331
986	0.058338
987	0.063068
988	0.071389
989	0.091113
990	0.102382
991	0.098141
992	0.103293
993	0.100334
994	0.093204
995	0.084318
996	0.096854
997	0.092903
998	0.085207
999	0.090411
1000	0.089368
1001	0.093403
1002	0.107273
1003	0.115005
1004	0.121430
1005	0.130454
1006	0.170002
1007	0.472490
1008	0.192866
1009	0.401027
1010	0.408873
1011	0.466580
1012	0.433336
1013	0.484083
1014	0.443301
1015	0.631858
1016	0.603455
1017	1.014290
1018	1.269571
1019	1.338698
1020	1.435619
1021	1.649470
1022	1.515846
1023	1.276604
1024	1.268067
1025	1.098180
1026	1.027524
1027	0.991816
1028	0.913275
1029	0.847520
1030	0.843344
1031	0.865549
1032	0.867378
1033	0.796247
1034	0.810705
1035	0.745249
1036	0.801616
1037	0.846996
1038	0.858630
1039	0.847760
1040	0.807441
1041	0.799414
1042	0.762757
1043	0.799806
1044	0.825165
1045	0.775952
1046	0.809487
1047	0.823834
1048	0.835124
1049	0.802598
1050	0.811887
1051	0.750978
1052	0.752365
1053	0.720250
1054	0.688102
1055	0.710935
1056	0.698375
1057	0.742523
1058	0.689224
1059	0.726255
1060	0.715186
1061	0.678400
1062	0.654504
1063	0.699352
1064	0.628515
1065	0.729375
1066	0.643728
1067	0.675543
1068	0.631422
1069	0.653644
1070	0.664705
1071	0.609583
1072	0.632956
1073	0.571822
1074	0.590781
1075	0.580451
1076	0.552840
1077	0.566231
1078	0.524227
1079	0.536491
1080	0.500100
1081	0.465855
1082	0.473470
1083	0.454868
1084	0.425714
1085	0.421251
1086	0.413712
1087	0.400257
1088	0.405428
1089	0.396467
1090	0.392183
1091	0.383914
1092	0.384031
1093	0.370484
1094	0.360401
1095	0.354348
1096	0.341660
1097	0.330788
1098	0.332021
1099	0.324402
1100	0.318380
1101	0.313287
1102	0.315558
1103	0.309302
1104	0.300928
1105	0.292722
1106	0.283563
1107	0.282099
1108	0.278568
1109	0.275080
1110	0.271777
1111	0.269428
1112	0.266393
1113	0.264334
1114	0.261157
1115	0.256433
1116	0.255124
1117	0.251641
1118	0.248670
1119	0.245322
1120	0.241903
1121	0.240080
1122	0.238341
1123	0.235836
1124	0.233274
1125	0.230699
1126	0.228245
1127	0.226425
1128	0.224489
1129	0.224177
1130	0.221403
1131	0.219603
1132	0.217518
1133	0.215638
1134	0.214653
1135	0.213111
1136	0.211248
1137	0.209633
1138	0.207812
1139	0.206397
1140	0.206470
1141	0.204239
1142	0.203397
1143	0.201743
1144	0.201276
1145	0.199301
1146	0.199130
1147	0.198232
1148	0.196292
1149	0.195699
1150	0.194287
1151	0.192691
1152	0.191762
1153	0.191544
1154	0.189605
1155	0.189517
1156	0.190026
1157	0.187977
1158	0.188636
1159	0.186207
1160	0.186413
1161	0.184866
1162	0.184189
1163	0.182350
1164	0.182581
1165	0.181114
1166	0.181629
1167	0.181166
1168	0.180103
1169	0.181706
1170	0.177821
1171	0.177763
1172	0.176513
1173	0.175743
1174	0.174429
1175	0.173484
1176	0.173148
1177	0.171860
1178	0.171235
1179	0.170035
1180	0.169917
1181	0.168663
1182	0.168457
1183	0.167200
1184	0.166555
1185	0.166033
1186	0.165226
1187	0.164838
1188	0.165154
1189	0.163575
1190	0.162992
1191	0.162449
1192	0.162022
1193	0.161276
1194	0.161244
1195	0.160031
1196	0.159164
1197	0.158492
1198	0.157177
1199	0.157058
1200	0.156026
1201	0.155547
1202	0.155676
1203	0.157267
1204	0.154744
1205	0.155952
1206	0.153116
1207	0.154282
1208	0.152063
1209	0.153015
1210	0.151318
1211	0.151420
1212	0.150619
1213	0.150789
1214	0.150722
1215	0.148864
1216	0.149326
1217	0.147911
1218	0.149520
1219	0.147500
1220	0.147298
1221	0.146423
1222	0.145910
1223	0.144779
1224	0.144287
1225	0.143770
1226	0.143519
1227	0.143050
1228	0.142980
1229	0.142397
1230	0.142537
1231	0.141355
1232	0.141659
1233	0.140093
1234	0.140175
1235	0.139450
1236	0.138939
1237	0.138606
1238	0.138114
1239	0.137753
1240	0.137175
1241	0.137589
1242	0.136763
1243	0.135664
1244	0.136537
1245	0.137259
1246	0.135701
1247	0.136482
1248	0.135716
1249	0.135232
1250	0.135680
1251	0.133131
1252	0.134045
1253	0.132878
1254	0.133038
1255	0.132251
1256	0.131829
1257	0.131834
1258	0.131007
1259	0.131203
1260	0.129630
1261	0.129672
1262	0.129076
1263	0.129550
1264	0.128349
1265	0.128907
1266	0.127666
1267	0.127818
1268	0.127142
1269	0.126562
1270	0.126824
1271	0.126076
1272	0.126273
1273	0.125688
1274	0.125512
1275	0.124592
1276	0.124532
1277	0.124073
1278	0.125236
1279	0.124558
1280	0.123264
1281	0.124545
1282	0.122605
1283	0.123381
1284	0.122369
1285	0.122468
1286	0.122230
1287	0.121853
1288	0.121241
1289	0.120930
1290	0.120878
1291	0.120006
1292	0.119730
1293	0.119366
1294	0.120805
1295	0.119438
1296	0.120115
1297	0.118657
1298	0.119370
1299	0.118935
1300	0.117894
1301	0.118205
1302	0.117644
1303	0.117790
1304	0.117452
1305	0.117032
1306	0.116234
1307	0.116232
1308	0.116552
1309	0.115743
1310	0.115440
1311	0.115111
1312	0.115207
1313	0.114632
1314	0.115126
1315	0.115252
1316	0.114423
1317	0.115036
1318	0.114036
1319	0.114819
1320	0.114538
1321	0.114246
1322	0.114105
1323	0.113781
1324	0.113516
1325	0.112968
1326	0.113173
1327	0.113679
1328	0.113172
1329	0.112275
1330	0.112485
1331	0.111414
1332	0.111680
1333	0.110776
1334	0.110763
1335	0.110800
1336	0.110732
1337	0.110302
1338	0.110252
1339	0.110000
1340	0.110023
1341	0.109412
1342	0.109198
1343	0.108627
1344	0.108966
1345	0.108586
1346	0.108396
1347	0.108205
1348	0.108026
1349	0.107776
1350	0.107537
1351	0.107429
1352	0.107316
1353	0.106927
1354	0.106611
1355	0.106208
1356	0.106227
1357	0.106568
1358	0.105806
1359	0.106700
1360	0.105194
1361	0.105137
1362	0.104755
1363	0.104469
1364	0.103907
1365	0.103920
1366	0.102967
1367	0.102541
1368	0.102586
1369	0.102088
1370	0.101590
1371	0.101188
1372	0.101023
1373	0.100467
1374	0.099972
1375	0.099759
1376	0.099188
1377	0.099103
1378	0.098655
1379	0.098457
1380	0.097985
1381	0.098848
1382	0.098599
1383	0.097928
1384	0.097552
1385	0.097414
1386	0.096802
1387	0.097091
1388	0.096688
1389	0.096315
1390	0.095563
1391	0.095765
1392	0.095246
1393	0.094856
1394	0.094682
1395	0.094221
1396	0.094261
1397	0.094074
1398	0.093339
1399	0.094394
1400	0.093984
1401	0.093538
1402	0.092760
1403	0.092725
1404	0.092639
1405	0.091985
1406	0.092435
1407	0.091411
1408	0.091343
1409	0.091062
1410	0.090795
1411	0.090614
1412	0.090615
1413	0.090711
1414	0.090351
1415	0.090562
1416	0.089853
1417	0.090030
1418	0.089726
1419	0.089598
1420	0.088835
1421	0.089571
1422	0.088547
1423	0.088215
1424	0.088069
1425	0.087505
1426	0.087589
1427	0.087485
1428	0.087379
1429	0.086807
1430	0.086678
1431	0.086662
1432	0.086411
1433	0.086430
1434	0.087108
1435	0.087239
1436	0.086037
1437	0.086480
1438	0.085798
1439	0.086006
1440	0.085953
1441	0.085171
1442	0.085158
1443	0.084843
1444	0.084480
1445	0.084602
1446	0.083961
1447	0.083927
1448	0.084738
1449	0.084714
1450	0.083985
1451	0.083567
1452	0.083530
1453	0.083952
1454	0.083530
1455	0.083419
1456	0.083472
1457	0.083094
1458	0.082409
1459	0.082743
1460	0.082586
1461	0.081831
1462	0.082044
1463	0.081891
1464	0.081860
1465	0.081499
1466	0.081237
1467	0.081058
1468	0.080644
1469	0.081153
1470	0.080795
1471	0.080272
1472	0.080308
1473	0.080115
1474	0.079777
1475	0.080605
1476	0.079805
1477	0.079845
1478	0.079484
1479	0.079944
1480	0.079188
1481	0.079202
1482	0.079030
1483	0.078901
1484	0.078624
1485	0.078296
1486	0.078436
1487	0.078629
1488	0.078375
1489	0.079092
1490	0.079610
1491	0.078816
1492	0.079751
1493	0.078419
1494	0.078406
1495	0.078419
1496	0.077787
1497	0.078109
1498	0.077878
1499	0.077555
1500	0.077378
1501	0.077224
1502	0.077974
1503	0.079960
1504	0.080470
1505	0.080114
1506	0.079458
1507	0.078951
1508	0.078028
1509	0.077418
1510	0.079506
1511	0.083138
1512	0.084399
1513	0.083728
1514	0.082315
1515	0.082033
1516	0.080125
1517	0.078289
1518	0.081322
1519	0.088881
1520	0.089437
1521	0.086463
1522	0.083301
1523	0.081751
1524	0.082118
1525	0.083152
1526	0.085146
1527	0.089226
1528	0.088803
1529	0.084300
1530	0.085433
1531	0.084560
1532	0.082386
1533	0.083037
1534	0.088807
1535	0.092103
1536	0.093144
1537	0.090585
1538	0.089016
1539	0.084807
1540	0.084422
1541	0.089864
1542	0.092538
1543	0.092880
1544	0.088445
1545	0.085009
1546	0.089700
1547	0.097483
1548	0.102064
1549	0.103914
1550	0.099697
1551	0.098463
1552	0.092589
1553	0.088574
1554	0.093008
1555	0.092178
1556	0.089637
1557	0.087896
1558	0.086286
1559	0.084149
1560	0.085310
1561	0.081806
1562	0.086628
1563	0.087970
1564	0.085248
1565	0.085507
1566	0.081504
1567	0.079960
1568	0.078792
1569	0.077653
1570	0.077972
1571	0.079955
1572	0.079987
1573	0.078592
1574	0.077478
1575	0.076331
1576	0.076460
1577	0.077688
1578	0.080614
1579	0.080729
1580	0.081147
1581	0.079591
1582	0.077998
1583	0.076139
1584	0.075368
1585	0.076151
1586	0.080328
1587	0.083159
1588	0.084839
1589	0.085391
1590	0.085310
1591	0.084222
1592	0.082013
1593	0.078627
1594	0.076022
1595	0.075676
1596	0.078630
1597	0.082402
1598	0.083769
1599	0.086577
1600	0.087825
1601	0.086702
1602	0.084995
1603	0.081837
1604	0.078982
1605	0.078186
1606	0.078903
1607	0.084131
1608	0.085769
1609	0.086475
1610	0.086008
1611	0.084006
1612	0.083900
1613	0.079679
1614	0.080188
1615	0.081896
1616	0.081944
1617	0.081946
1618	0.081066
1619	0.081363
1620	0.081225
1621	0.079616
1622	0.079008
1623	0.078748
1624	0.078287
1625	0.078903
1626	0.078488
1627	0.077108
1628	0.076354
1629	0.076391
1630	0.075934
1631	0.075489
1632	0.075737
1633	0.075478
1634	0.074504
1635	0.075787
1636	0.074627
1637	0.074365
1638	0.074010
1639	0.074248
1640	0.073375
1641	0.074144
1642	0.073330
1643	0.072267
1644	0.072036
1645	0.072246
1646	0.072177
1647	0.071894
1648	0.071556
1649	0.071718
1650	0.071853
1651	0.071860
1652	0.071327
1653	0.070544
1654	0.070144
1655	0.070027
1656	0.069918
1657	0.069635
1658	0.069902
1659	0.070760
1660	0.069866
1661	0.070088
1662	0.069137
1663	0.069175
1664	0.069256
1665	0.068458
1666	0.067826
1667	0.067734
1668	0.067639
1669	0.067230
1670	0.066983
1671	0.067241
1672	0.067996
1673	0.067284
1674	0.067439
1675	0.066617
1676	0.066719
1677	0.066623
1678	0.066568
1679	0.066554
1680	0.066717
1681	0.066428
1682	0.066114
1683	0.065534
1684	0.065297
1685	0.065486
1686	0.065652
1687	0.066148
1688	0.065464
1689	0.065405
1690	0.065638
1691	0.065012
1692	0.065903
1693	0.064716
1694	0.064989
1695	0.064243
1696	0.064650
1697	0.063897
1698	0.063981
1699	0.063605
1700	0.063456
1701	0.064400
1702	0.065401
1703	0.064559
1704	0.062898
1705	0.062836
1706	0.063745
1707	0.063783
1708	0.063328
1709	0.062228
1710	0.062382
1711	0.062928
1712	0.063366
1713	0.062034
1714	0.061482
1715	0.062009
1716	0.063798
1717	0.062670
1718	0.061659
1719	0.061554
1720	0.062619
1721	0.062236
1722	0.060853
1723	0.061482
1724	0.062026
1725	0.062516
1726	0.061321
1727	0.061572
1728	0.061409
1729	0.061813
1730	0.060932
1731	0.060670
1732	0.061059
1733	0.060373
1734	0.060068
1735	0.060097
1736	0.060357
1737	0.061199
1738	0.060804
1739	0.061469
1740	0.060536
1741	0.060812
1742	0.060785
1743	0.060955
1744	0.060218
1745	0.059560
1746	0.059866
1747	0.059599
1748	0.060444
1749	0.060467
1750	0.059398
1751	0.060148
1752	0.059180
1753	0.059693
1754	0.059490
1755	0.059437
1756	0.059219
1757	0.059068
1758	0.058739
1759	0.058696
1760	0.058748
1761	0.058637
1762	0.058480
1763	0.058214
1764	0.058104
1765	0.058446
1766	0.058196
1767	0.058470
1768	0.058199
1769	0.058529
1770	0.058602
1771	0.059117
1772	0.058966
1773	0.057987
1774	0.058147
1775	0.058185
1776	0.059061
1777	0.058291
1778	0.057839
1779	0.057843
1780	0.057896
1781	0.057718
1782	0.057501
1783	0.057327
1784	0.057475
1785	0.057655
1786	0.057253
1787	0.057617
1788	0.057355
1789	0.057935
1790	0.057627
1791	0.057179
1792	0.057129
1793	0.057348
1794	0.057556
1795	0.057368
1796	0.056948
1797	0.057465
1798	0.057536
1799	0.057555
1800	0.056912
1801	0.058215
1802	0.057620
1803	0.057993
1804	0.058014
1805	0.057842
1806	0.057579
1807	0.058240
1808	0.057965
1809	0.056958
1810	0.057407
1811	0.056883
1812	0.056739
1813	0.056671
1814	0.056550
1815	0.056877
1816	0.056733
1817	0.056519
1818	0.056323
1819	0.057185
1820	0.056326
1821	0.056338
1822	0.056048
1823	0.055982
1824	0.056242
1825	0.055938
1826	0.055907
1827	0.055383
1828	0.055453
1829	0.055237
1830	0.055633
1831	0.055406
1832	0.055314
1833	0.055854
1834	0.055833
1835	0.055164
1836	0.055361
1837	0.054924
1838	0.054976
1839	0.054526
1840	0.054278
1841	0.055241
1842	0.054907
1843	0.054259
1844	0.054054
1845	0.054773
1846	0.055187
1847	0.053891
1848	0.054231
1849	0.054743
1850	0.054847
1851	0.054093
1852	0.053743
1853	0.053827
1854	0.053908
1855	0.053445
1856	0.053030
1857	0.053808
1858	0.053312
1859	0.054377
1860	0.053195
1861	0.054281
1862	0.053884
1863	0.054690
1864	0.053185
1865	0.054196
1866	0.053591
1867	0.053642
1868	0.052698
1869	0.052602
1870	0.052765
1871	0.052434
1872	0.053264
