pokemon,pokeball,status_effect,health_points,noise,capture_success,capture_rate
caterpie,ultraball,NONE,83,0.0,False,0.8438276309115117
caterpie,ultraball,NONE,83,0.0,True,0.8616866704019115
caterpie,ultraball,NONE,83,0.0,True,1.0
caterpie,ultraball,NONE,83,0.0,True,0.9578455592880054
caterpie,ultraball,NONE,82,0.0,False,0.6294833727320907
caterpie,ultraball,NONE,82,0.0,True,0.9564174181114534
caterpie,ultraball,NONE,82,0.0,True,0.6756295847158773
caterpie,ultraball,NONE,82,0.0,True,0.8885251254281729
caterpie,ultraball,NONE,82,0.0,True,1.0
caterpie,ultraball,NONE,82,0.0,True,0.8920399176739375
caterpie,ultraball,NONE,82,0.0,True,0.6687758953114128
caterpie,ultraball,NONE,82,0.0,True,1.0
caterpie,ultraball,NONE,82,0.0,True,0.8793130964445656
caterpie,ultraball,NONE,82,0.0,True,1.0
caterpie,ultraball,NONE,81,0.0,True,0.9971363197532696
caterpie,ultraball,NONE,81,0.0,False,0.7532244955578334
caterpie,ultraball,NONE,81,0.0,True,0.9853966554413044
caterpie,ultraball,NONE,81,0.0,True,0.7359787686814814
caterpie,ultraball,NONE,81,0.0,True,1.0
caterpie,ultraball,NONE,81,0.0,False,0.8710875881427281
caterpie,ultraball,NONE,81,0.0,True,1.0
caterpie,ultraball,NONE,81,0.0,True,1.0
caterpie,ultraball,NONE,81,0.0,True,1.0
caterpie,ultraball,NONE,81,0.0,True,1.0
caterpie,ultraball,NONE,80,0.0,True,0.8756125431622438
caterpie,ultraball,NONE,80,0.0,True,1.0
caterpie,ultraball,NONE,80,0.0,True,1.0
caterpie,ultraball,NONE,80,0.0,True,1.0
caterpie,ultraball,NONE,80,0.0,True,1.0
caterpie,ultraball,NONE,80,0.0,True,0.9804121378896852
caterpie,ultraball,NONE,80,0.0,False,0.6370030718666583
caterpie,ultraball,NONE,80,0.0,True,0.9381026730653659
caterpie,ultraball,NONE,80,0.0,True,0.9813977302791295
caterpie,ultraball,NONE,80,0.0,True,0.8815054591249389
caterpie,ultraball,NONE,79,0.0,True,0.975480082562227
caterpie,ultraball,NONE,79,0.0,True,1.0
caterpie,ultraball,NONE,79,0.0,True,0.8945585833950485
caterpie,ultraball,NONE,79,0.0,True,1.0
caterpie,ultraball,NONE,79,0.0,True,1.0
caterpie,ultraball,NONE,79,0.0,True,0.8281481764934201
caterpie,ultraball,NONE,79,0.0,True,0.9580002219722833
caterpie,ultraball,NONE,79,0.0,True,1.0
caterpie,ultraball,NONE,79,0.0,True,0.8828680912023896
caterpie,ultraball,NONE,79,0.0,True,0.8576891292671018
caterpie,ultraball,NONE,78,0.0,True,0.9461442983670204
caterpie,ultraball,NONE,78,0.0,True,1.0
caterpie,ultraball,NONE,78,0.0,True,1.0
caterpie,ultraball,NONE,78,0.0,True,0.8337871083684549
caterpie,ultraball,NONE,78,0.0,True,0.9942592590469983
caterpie,ultraball,NONE,78,0.0,True,1.0
caterpie,ultraball,NONE,78,0.0,True,1.0
caterpie,ultraball,NONE,78,0.0,True,0.9648738338825165
caterpie,ultraball,NONE,78,0.0,True,0.9673124714226226
caterpie,ultraball,NONE,78,0.0,True,0.9343406557606522
caterpie,ultraball,NONE,77,0.0,True,1.0
caterpie,ultraball,NONE,77,0.0,True,0.906012801197177
caterpie,ultraball,NONE,77,0.0,False,0.9511149947986722
caterpie,ultraball,NONE,77,0.0,True,0.6641521078312228
caterpie,ultraball,NONE,77,0.0,False,0.8063713357742932
caterpie,ultraball,NONE,77,0.0,True,1.0
caterpie,ultraball,NONE,77,0.0,True,0.941683603765615
caterpie,ultraball,NONE,77,0.0,True,1.0
caterpie,ultraball,NONE,77,0.0,True,1.0
caterpie,ultraball,NONE,77,0.0,True,1.0
caterpie,ultraball,NONE,76,0.0,True,1.0
caterpie,ultraball,NONE,76,0.0,True,1.0
caterpie,ultraball,NONE,76,0.0,True,0.8673772324741703
caterpie,ultraball,NONE,76,0.0,True,0.977451237650388
caterpie,ultraball,NONE,76,0.0,True,0.9789310747321667
caterpie,ultraball,NONE,76,0.0,True,1.0
caterpie,ultraball,NONE,76,0.0,True,0.9373915552344857
caterpie,ultraball,NONE,76,0.0,True,0.8058574794629971
caterpie,ultraball,NONE,76,0.0,True,1.0
caterpie,ultraball,NONE,76,0.0,True,0.9417890791762237
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,0.9335599652369769
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,0.9692063866957853
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,1.0
caterpie,ultraball,NONE,75,0.0,True,0.932658910311825
caterpie,ultraball,NONE,74,0.0,True,1.0
caterpie,ultraball,NONE,74,0.0,True,0.8375959814196989
caterpie,ultraball,NONE,74,0.0,True,0.9376104052095001
caterpie,ultraball,NONE,74,0.0,True,1.0
caterpie,ultraball,NONE,74,0.0,True,0.9378058041179603
caterpie,ultraball,NONE,74,0.0,True,0.8274465145695683
caterpie,ultraball,NONE,74,0.0,True,0.9015164932909118
caterpie,ultraball,NONE,74,0.0,True,0.9673404806272059
caterpie,ultraball,NONE,74,0.0,True,1.0
caterpie,ultraball,NONE,74,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,0.9184140359307353
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,0.8367250511742221
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,73,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,0.9262677352621884
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,0.8819675772442617
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,0.871375998130289
caterpie,ultraball,NONE,72,0.0,True,0.9357946968829273
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,72,0.0,True,1.0
caterpie,ultraball,NONE,71,0.0,True,0.8923605843046527
caterpie,ultraball,NONE,71,0.0,True,1.0
caterpie,ultraball,NONE,71,0.0,True,0.8642913338303053
caterpie,ultraball,NONE,71,0.0,True,1.0
caterpie,ultraball,NONE,71,0.0,True,0.9718271911031653
caterpie,ultraball,NONE,71,0.0,True,1.0
caterpie,ultraball,NONE,71,0.0,True,0.9906827901747605
caterpie,ultraball,NONE,71,0.0,True,0.9859528721323311
caterpie,ultraball,NONE,71,0.0,True,1.0
caterpie,ultraball,NONE,71,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,False,0.8432866736351464
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,0.9811305176554492
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,70,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,0.9271588279356969
caterpie,ultraball,NONE,69,0.0,True,0.9536466028291584
caterpie,ultraball,NONE,69,0.0,True,0.95813587580246
caterpie,ultraball,NONE,69,0.0,True,0.9312381067764665
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,69,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,68,0.0,True,0.9293776492900568
caterpie,ultraball,NONE,68,0.0,True,0.8348251557594799
caterpie,ultraball,NONE,68,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,False,0.7361466734357907
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,0.852003467689252
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,67,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,0.9994071598054015
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,0.9750085038136267
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,66,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,0.984939004359021
caterpie,ultraball,NONE,65,0.0,True,0.8227334140843774
caterpie,ultraball,NONE,65,0.0,True,0.9461901251996018
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,65,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,False,0.9035066748276599
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,0.8334011943452675
caterpie,ultraball,NONE,64,0.0,True,0.8489175124218995
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,64,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,0.9687426165202597
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,63,0.0,False,0.9321528699311376
caterpie,ultraball,NONE,63,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,62,0.0,True,0.8178522759964338
caterpie,ultraball,NONE,62,0.0,True,0.9828849534740011
caterpie,ultraball,NONE,62,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,0.95385699158451
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,0.9816572605033916
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,0.8419896403058496
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,1.0
caterpie,ultraball,NONE,61,0.0,True,0.745455978875308
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,60,0.0,True,0.8455456803448469
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,60,0.0,True,0.7537292597426487
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,60,0.0,True,0.9370552573690472
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,60,0.0,True,0.9753531274038568
caterpie,ultraball,NONE,60,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,0.9542555534687268
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,0.9677494926771407
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,59,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,0.9957479513131452
caterpie,ultraball,NONE,58,0.0,True,0.8611716897486271
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,58,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,0.9873903940538545
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,57,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,0.850333935798889
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,0.9833509133394073
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,56,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,55,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,54,0.0,True,0.9972761923830856
caterpie,ultraball,NONE,54,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,0.9674248966140151
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,0.8485569051565528
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,53,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,52,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,0.9328028918704729
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,1.0
caterpie,ultraball,NONE,51,0.0,True,0.9893929851545233
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,0.942713675308683
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,50,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,49,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,48,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,1.0
caterpie,ultraball,NONE,47,0.0,True,0.85369187018229
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,46,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,0.8716388220255464
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,45,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,44,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,43,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,42,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,1.0
caterpie,ultraball,NONE,41,0.0,True,0.8867547159685101
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,40,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,39,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,38,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,0.9921486366771501
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,37,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,36,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,35,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,34,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,33,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,32,0.0,True,1.0
caterpie,ultraball,NONE,31,0.0,True,1.0
caterpie,ultraball,NONE,31,0.0,True,1.0
