Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,52.9691,29.0045,Warrior,73.7226,53.4147,63.5878,8.6188,0.6561,1.9279,200,60.4780,457.7781,485.2531,441.5294,427.7385,459.8546,0.0445
1,1,55.5707,32.3681,Warrior,89.6134,59.3708,45.6113,4.6857,0.7188,1.8531,200,60.4780,412.9226,457.7480,388.3538,376.7929,436.1998,0.0446
1,2,55.5707,36.2727,Warrior,89.6134,59.3708,45.6113,4.6857,0.7188,1.8531,200,60.4780,360.4115,461.8034,388.9841,305.9697,382.7467,0.0437
1,3,55.5707,40.4613,Warrior,89.6134,59.3708,45.6113,4.6857,0.7188,1.8531,200,60.4780,308.9031,427.8586,356.1854,252.6560,306.3819,0.0369
1,4,55.5707,44.5156,Warrior,89.6134,59.3708,45.6113,4.6857,0.7188,1.8531,200,60.4780,240.3191,388.9032,330.7826,186.5827,221.0857,0.0261
1,5,55.5707,48.0403,Warrior,89.6134,59.3708,45.6113,4.6857,0.7188,1.8531,200,60.4780,170.1903,288.4429,271.6677,115.7463,160.4462,0.0167
1,6,57.0108,50.6203,Warrior,79.0377,82.5820,28.9756,8.7393,0.6653,1.9279,200,60.4780,116.3833,207.9717,229.7226,75.9868,98.7524,0.0094
1,7,58.5858,52.6873,Warrior,80.6994,73.3414,41.0743,4.2196,0.6653,1.9279,200,60.4780,78.2996,124.5149,148.8347,35.9244,60.0210,0.0056
1,8,58.5858,53.9862,Warrior,80.6994,73.3414,41.0743,4.2196,0.6653,1.9279,200,60.4780,48.7694,94.6145,107.4869,12.7572,35.5000,0.0030
1,9,58.8993,54.8562,Warrior,89.6190,77.4353,26.8966,5.0385,1.0107,1.9285,200,60.4780,31.1654,75.4687,71.4257,6.2593,24.4626,0.0017
1,10,60.2826,55.4300,Warrior,86.8468,80.7158,29.8936,1.4704,1.0733,1.9279,200,60.4780,25.6698,74.8610,59.7900,2.6477,12.1576,0.0012
1,11,60.2826,55.8186,Warrior,86.8468,80.7158,29.8936,1.4704,1.0733,1.9279,200,60.4780,24.7074,69.8693,53.6699,1.9637,6.8490,0.0011
1,12,60.2826,56.2294,Warrior,86.8468,80.7158,29.8936,1.4704,1.0733,1.9279,200,60.4780,23.7861,76.8670,58.7526,1.9257,1.5700,0.0011
1,13,60.2826,56.7072,Warrior,86.8468,80.7158,29.8936,1.4704,1.0733,1.9279,200,60.4780,25.3205,83.5129,70.1240,2.5388,0.6125,0.0014
1,14,60.3372,57.1621,Warrior,89.8756,77.6570,29.9792,1.4746,1.0136,1.9285,200,60.4780,25.1307,81.0014,72.9523,3.3831,0.6176,0.0015
1,15,60.3372,57.7557,Warrior,89.8756,77.6570,29.9792,1.4746,1.0136,1.9285,200,60.4780,23.3496,66.4126,65.0019,4.0092,0.6242,0.0014
1,16,60.3372,58.3781,Warrior,89.8756,77.6570,29.9792,1.4746,1.0136,1.9285,200,60.4780,20.0096,48.7877,54.3601,4.6341,0.3315,0.0011
1,17,60.3392,58.8677,Warrior,89.9114,77.6879,29.9152,1.4715,1.0140,1.9285,200,60.4780,16.5084,33.5893,43.2811,4.5660,0.0359,0.0008
1,18,60.4125,59.2826,Warrior,87.0227,80.8792,29.9542,1.4734,0.6705,1.9285,200,60.4780,12.8817,24.1548,33.5082,3.9891,0.0342,0.0005
1,19,60.4780,59.6259,Warrior,88.8585,79.5650,29.4674,1.4494,0.6596,1.9285,200,60.4780,9.8469,16.8007,24.6371,3.0289,0.0285,0.0003
1,20,60.4780,59.8902,Warrior,88.8585,79.5650,29.4674,1.4494,0.6596,1.9285,200,60.4780,7.4080,10.9194,15.6839,2.0016,0.0211,0.0002
2,0,55.8101,29.7649,Warrior,69.8792,81.5217,38.8175,0.2412,9.5404,1.9256,200,57.9483,418.0451,489.8064,438.2361,443.3391,471.6928,0.0392
2,1,55.9371,33.2048,Warrior,70.9261,82.7430,36.1322,0.2514,9.9473,1.9256,200,57.9483,338.4699,485.3941,382.4794,367.6542,421.0866,0.0398
2,2,55.9371,37.0742,Warrior,70.9261,82.7430,36.1322,0.2514,9.9473,1.9256,200,57.9483,270.2010,469.5952,316.8692,316.3441,377.2476,0.0398
2,3,55.9480,40.5922,Warrior,70.2621,81.9684,38.1549,0.2370,9.3776,1.9256,200,57.9483,212.3199,448.8184,265.5846,255.2903,272.5121,0.0371
2,4,56.1167,44.4041,Warrior,71.3007,82.2367,36.5952,0.2433,9.6241,1.9256,200,57.9483,145.1788,389.1490,218.4390,210.8066,188.6006,0.0320
2,5,56.1167,48.0660,Warrior,71.3007,82.2367,36.5952,0.2433,9.6241,1.9256,200,57.9483,99.8493,299.6687,147.4332,143.3259,110.2759,0.0234
2,6,57.5128,51.0048,Warrior,79.2983,77.3759,33.7886,0.2351,9.3021,1.9256,200,57.9483,70.9629,202.3002,100.5076,82.4417,49.6352,0.0166
2,7,57.5128,53.2679,Warrior,79.2983,77.3759,33.7886,0.2351,9.3021,1.9256,200,57.9483,32.4706,123.3955,45.3759,45.9073,25.0106,0.0074
2,8,57.5128,54.5623,Warrior,79.2983,77.3759,33.7886,0.2351,9.3021,1.9256,200,57.9483,20.1131,76.1381,24.4052,24.9579,10.8408,0.0032
2,9,57.5756,55.5176,Warrior,85.0908,70.0223,35.0061,0.2436,9.6372,1.9256,200,57.9483,13.8562,32.0252,9.7376,7.4457,2.6486,0.0010
2,10,57.5756,55.9473,Warrior,85.0908,70.0223,35.0061,0.2436,9.6372,1.9256,200,57.9483,15.7545,20.1037,4.5358,3.0558,0.9872,0.0004
2,11,57.6292,56.2402,Warrior,79.5333,77.0714,34.1598,0.2277,9.0078,1.9256,200,57.9483,19.6512,18.9623,3.0465,0.6180,0.4034,0.0002
