Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,56.4230,29.9984,Warrior,83.4697,58.2486,51.3462,6.1585,0.7770,1.9027,200,58.3521,424.6011,464.4930,390.1011,389.2483,471.5166,0.0411
1,1,56.4230,33.8375,Warrior,83.4697,58.2486,51.3462,6.1585,0.7770,1.9027,200,58.3521,314.4315,427.4830,362.6929,297.5246,374.7026,0.0419
1,2,56.4230,37.0681,Warrior,83.4697,58.2486,51.3462,6.1585,0.7770,1.9027,200,58.3521,261.5245,406.9611,356.5915,247.4751,338.5782,0.0424
1,3,56.4230,41.0598,Warrior,83.4697,58.2486,51.3462,6.1585,0.7770,1.9027,200,58.3521,204.2662,350.3412,360.6195,177.0629,298.7555,0.0388
1,4,56.4230,44.4545,Warrior,83.4697,58.2486,51.3462,6.1585,0.7770,1.9027,200,58.3521,164.1865,306.0205,373.1121,152.3598,230.1943,0.0307
1,5,57.3794,47.9178,Warrior,85.4449,65.4417,41.3433,6.8996,0.8705,1.9027,200,58.3521,130.5053,262.2682,395.4771,124.4714,173.6243,0.0182
1,6,57.5310,51.1298,Warrior,93.2073,90.4501,8.5981,6.8769,0.8676,1.9027,200,58.3521,87.0195,179.8601,371.9550,91.7615,104.6636,0.0092
1,7,57.5310,53.4470,Warrior,93.2073,90.4501,8.5981,6.8769,0.8676,1.9027,200,58.3521,55.1449,140.0257,279.8642,49.0441,64.4366,0.0042
1,8,57.5310,55.0228,Warrior,93.2073,90.4501,8.5981,6.8769,0.8676,1.9027,200,58.3521,35.5176,113.3280,212.5125,26.3491,24.5884,0.0006
1,9,57.5310,55.8985,Warrior,93.2073,90.4501,8.5981,6.8769,0.8676,1.9027,200,58.3521,29.7442,118.3058,216.9042,12.4150,10.1264,0.0003
1,10,57.5310,56.3126,Warrior,93.2073,90.4501,8.5981,6.8769,0.8676,1.9027,200,58.3521,26.2238,180.0254,320.3355,7.5125,7.3235,0.0002
1,11,57.8160,56.6619,Warrior,77.0502,74.7710,42.4455,5.0910,0.6423,1.9027,200,58.3521,26.6789,220.8555,392.1497,3.1540,4.1995,0.0001
