Simulation,Generation,Best Fitness,Average Fitness,Class,Strength,Agility,Expertise,Endurance,Health,Height,Total Points,Performance,v_strength,v_agility,v_expertise,v_endurance,v_health,v_height
1,0,53.5938,30.5945,Warrior,87.8897,90.6676,3.5685,15.9772,1.8970,1.9165,200,60.4307,326.6860,359.8027,463.0093,424.7449,389.5987,0.0376
1,1,53.5938,34.8328,Warrior,87.8897,90.6676,3.5685,15.9772,1.8970,1.9165,200,60.4307,265.0451,339.3733,453.5492,243.2956,346.1317,0.0431
1,2,53.5938,39.7617,Warrior,87.8897,90.6676,3.5685,15.9772,1.8970,1.9165,200,60.4307,277.0320,290.4175,428.2372,131.1888,340.3712,0.0447
1,3,53.5938,44.6567,Warrior,87.8897,90.6676,3.5685,15.9772,1.8970,1.9165,200,60.4307,247.2043,221.4216,340.4875,68.9524,321.0321,0.0356
1,4,59.7056,48.4679,Warrior,93.6665,65.9812,37.5917,0.6219,2.1387,1.9165,200,60.4307,233.6923,178.6100,292.4577,54.8164,245.6106,0.0231
1,5,59.7133,51.4161,Warrior,93.5395,66.0570,37.6348,0.6226,2.1461,1.9165,200,60.4307,123.9333,126.1745,207.7646,43.7306,107.8394,0.0165
1,6,60.0925,53.4032,Warrior,82.8474,82.0105,32.3196,0.5524,2.2701,1.9165,200,60.4307,104.3792,106.5593,210.2601,60.1371,55.1181,0.0076
1,7,60.4184,55.9199,Warrior,90.5115,74.6600,32.2590,0.5029,2.0666,1.9165,200,60.4307,54.6044,120.6539,237.3772,68.7684,20.5285,0.0056
1,8,60.4307,58.1605,Warrior,90.5268,74.6726,32.2645,0.4963,2.0397,1.9165,200,60.4307,34.6313,81.4953,173.8448,44.9253,0.7961,0.0003
2,0,48.3572,30.4581,Warrior,95.7875,65.1679,11.5128,4.9130,22.6188,1.9581,200,57.2909,649.9724,383.1050,421.2328,408.1856,434.4657,0.0434
2,1,48.7015,35.0768,Warrior,94.7483,66.6306,11.3879,4.8597,22.3734,1.9581,200,57.2909,475.0934,292.5460,381.7188,296.6088,287.9618,0.0446
2,2,48.7015,39.9566,Warrior,94.7483,66.6306,11.3879,4.8597,22.3734,1.9581,200,57.2909,338.5416,191.3807,365.5714,139.8001,169.6858,0.0432
2,3,49.7387,44.9074,Warrior,98.8249,85.9196,7.8991,7.1601,0.1963,1.7711,200,57.2909,192.0151,70.4998,276.1910,35.5191,49.4219,0.0432
2,4,50.1668,46.8162,Warrior,89.6996,77.9860,7.1698,6.4990,18.6457,1.9581,200,57.2909,103.1615,40.6076,172.3442,7.3931,57.6319,0.0396
2,5,56.0749,48.4765,Warrior,95.0286,89.1434,8.1955,7.4288,0.2036,1.9581,200,57.2909,40.5548,43.0160,64.0624,1.4967,57.0959,0.0237
2,6,56.9454,49.6278,Warrior,96.2428,90.2824,8.3002,4.9684,0.2062,1.9581,200,57.2909,37.6292,52.3211,22.6268,0.8218,96.8957,0.0107
2,7,56.9454,50.6506,Warrior,96.2428,90.2824,8.3002,4.9684,0.2062,1.9581,200,57.2909,48.0869,63.4500,19.9566,0.8778,111.0817,0.0054
2,8,56.9454,52.6113,Warrior,96.2428,90.2824,8.3002,4.9684,0.2062,1.9581,200,57.2909,43.2368,59.5449,3.5559,0.9987,108.3188,0.0032
2,9,57.1271,54.1921,Warrior,93.5890,87.7929,12.9088,5.5087,0.2006,1.9581,200,57.2909,29.0028,68.4437,4.7353,1.0419,80.5921,0.0020
2,10,57.2909,55.6089,Warrior,93.9665,88.1470,12.6746,5.0105,0.2014,1.9581,200,57.2909,24.2280,52.7137,5.5900,0.9100,32.0624,0.0010
3,0,45.5471,30.5684,Warrior,68.6168,78.5631,35.6897,10.2677,6.8628,1.4853,200,57.2897,335.6317,492.3098,408.8385,519.6569,494.1965,0.0390
3,1,45.5471,33.6387,Warrior,68.6168,78.5631,35.6897,10.2677,6.8628,1.4853,200,57.2897,220.5336,356.9435,431.4041,498.5297,404.5325,0.0328
3,2,53.9551,37.7670,Warrior,75.4571,105.5371,12.2465,5.4176,1.3418,1.8541,200,57.2897,150.6472,321.1139,356.8406,299.4963,298.7700,0.0356
3,3,53.9551,42.2668,Warrior,75.4571,105.5371,12.2465,5.4176,1.3418,1.8541,200,57.2897,94.7484,275.4182,311.7829,180.7401,175.4265,0.0439
3,4,54.9506,45.1172,Warrior,82.1152,89.9999,17.9677,7.9485,1.9686,1.8541,200,57.2897,75.5024,341.5630,306.7543,102.3455,121.3244,0.0453
3,5,55.2851,47.0825,Warrior,82.5784,94.5486,14.7383,6.5199,1.6148,1.8541,200,57.2897,62.1975,340.1898,298.9384,83.2584,90.6155,0.0428
3,6,56.7426,49.8594,Warrior,82.4057,94.3508,14.7075,6.5062,2.0298,1.9396,200,57.2897,33.0063,354.1555,275.4675,72.2761,20.7623,0.0288
3,7,56.7426,52.0285,Warrior,82.4057,94.3508,14.7075,6.5062,2.0298,1.9396,200,57.2897,26.3199,290.2401,208.0033,44.7433,19.2510,0.0174
3,8,56.7426,53.8608,Warrior,82.4057,94.3508,14.7075,6.5062,2.0298,1.9396,200,57.2897,20.7033,163.4369,128.0289,8.1334,13.5154,0.0069
3,9,57.2897,54.6442,Warrior,76.9005,79.8736,36.2850,5.5631,1.3778,1.9396,200,57.2897,20.3606,111.6032,95.1241,2.2388,9.0410,0.0069
